accession,has_2cu,n_cu,cu_dist,cu_dist_ok,n_coord_his,his_ok,min_plddt,plddt_ok,canonical,his_positions
A0A9P7UN11,True,2,4.37,True,6,True,74.9,True,True,"64,90,99,263,267,292"
A0A9P7USK2,True,2,3.94,True,6,True,97.1,True,True,"79,87,96,240,244,266"
A0A9P7VFF7,True,2,4.14,True,6,True,97.6,True,True,"92,106,115,230,234,257"
A0A9P7VJA3,True,2,3.93,True,6,True,93.0,True,True,"85,99,108,223,227,250"
A0A9P7VT99,True,2,2.82,True,3,False,45.0,False,False,"97,243,244"
A0A9P7W2Q5,True,2,3.96,True,6,True,96.1,True,True,"85,93,102,266,270,306"
A0A9P7Y7Z0,True,2,4.2,True,6,True,97.2,True,True,"105,113,122,271,275,298"
A0A9P7YAX7,True,2,4.36,True,6,True,79.5,True,True,"85,109,118,272,276,307"
A0A9P7YCU3,True,2,4.13,True,6,True,97.5,True,True,"81,89,98,230,234,260"
A0A9P7YDW7,True,2,4.31,True,6,True,97.6,True,True,"120,128,137,301,305,329"
A0A9P7YP12,True,2,4.09,True,6,True,89.8,True,True,"67,87,96,312,316,341"
A0A9P7YSQ7,True,2,4.24,True,6,True,69.9,False,False,"67,91,100,273,277,303"
A0A9P7Z3A8,True,2,4.14,True,6,True,85.2,True,True,"80,104,113,277,281,307"
A0A9P7ZAT5,True,2,4.25,True,6,True,83.7,True,True,"162,186,195,368,372,397"
A0A9P7ZDG1,True,2,4.13,True,6,True,97.5,True,True,"85,93,102,222,226,248"
A0A9P7ZEN4,True,2,4.15,True,6,True,97.8,True,True,"130,138,147,309,313,336"
A0A9P7ZK00,True,2,4.07,True,6,True,97.5,True,True,"26,34,43,165,169,193"
A0A9P7ZK51,True,2,4.21,True,6,True,98.1,True,True,"113,121,130,290,294,317"
A0A9P7ZR50,True,2,4.18,True,6,True,94.2,True,True,"120,128,137,282,286,309"
A0A9P8AUF0,True,2,3.82,True,6,True,96.8,True,True,"82,96,105,220,224,247"
A0A9P8AV30,True,2,4.22,True,6,True,83.0,True,True,"85,99,118,233,237,260"
A0A9P8AZ72,True,2,4.06,True,6,True,97.6,True,True,"99,107,116,256,260,296"
A0A9P8C1U8,True,2,3.97,True,6,True,96.5,True,True,"26,34,43,209,213,237"
A0A9P8C1X5,True,2,4.01,True,6,True,95.8,True,True,"102,110,119,275,279,303"
A0A9P8C2W8,True,2,14.82,False,4,False,58.2,False,False,"28,153,157,179"
A0A9P8C395,True,2,4.2,True,6,True,86.3,True,True,"115,140,149,321,325,350"
A0A9P8C4U3,True,2,4.09,True,6,True,79.5,True,True,"100,125,134,291,295,321"
A0A9P8C4W8,True,2,4.08,True,6,True,98.1,True,True,"114,122,131,293,297,321"
A0A9P8CAX6,True,2,4.39,True,6,True,96.8,True,True,"129,137,146,263,267,290"
A0A9P8CJK2,True,2,4.56,True,6,True,98.1,True,True,"117,125,134,302,306,330"
A0A9P8CKH4,True,2,3.75,True,5,False,90.2,True,False,"102,111,276,280,304"
A0A9P8CPW1,True,2,4.02,True,6,True,97.3,True,True,"84,92,101,247,251,273"
A0A9P8CSX4,True,2,4.11,True,6,True,92.8,True,True,"100,108,117,242,246,284"
A0A9P8D470,True,2,17.59,False,3,False,76.5,True,False,"271,275,301"
A0A9P8D4Z1,True,2,4.16,True,6,True,95.1,True,True,"77,85,94,244,248,274"
A0A9P8D5I1,True,2,4.1,True,6,True,97.7,True,True,"80,88,97,243,247,269"
A0A9P8D8F5,True,2,4.18,True,6,True,96.2,True,True,"75,83,92,230,234,256"
A0A9P8DCG8,True,2,4.11,True,6,True,98.1,True,True,"68,76,85,218,222,244"
A0A9P8DCT3,True,2,4.12,True,6,True,98.3,True,True,"108,116,125,285,289,312"
A0A9P8DHJ5,True,2,4.11,True,3,False,77.8,True,False,"63,100,109"
A0A9P8DKY9,True,2,3.86,True,5,False,88.7,True,False,"42,50,59,196,222"
A0A9P8E2K2,True,2,3.87,True,6,True,98.2,True,True,"120,128,137,295,299,322"
A0A9P8E2U0,True,2,4.18,True,6,True,98.0,True,True,"116,124,133,301,305,329"
A0A9P8E4A0,True,2,3.78,True,6,True,98.2,True,True,"120,128,137,295,299,322"
A0A9P8ENH5,True,2,4.05,True,6,True,89.5,True,True,"109,132,141,311,315,340"
A0A9P8ESQ1,True,2,3.9,True,6,True,97.9,True,True,"106,114,123,287,291,315"
A0A9P8EVR0,True,2,33.24,False,2,False,76.3,True,False,"153,285"
A0A9P8FQJ9,True,2,4.01,True,6,True,89.4,True,True,"109,132,141,311,315,340"
A0A9P8FSK7,True,2,3.86,True,6,True,98.3,True,True,"120,128,137,295,299,322"
A0A9P8FVE8,True,2,4.18,True,6,True,97.9,True,True,"116,124,133,301,305,329"
A0A9P8FXF2,True,2,4.03,True,6,True,90.1,True,True,"109,132,141,311,315,340"
A0A9P8G211,True,2,32.34,False,1,False,91.1,True,False,285
A0A9P8G4G9,True,2,35.77,False,1,False,91.9,True,False,284
A0A9P8G682,True,2,4.17,True,6,True,98.0,True,True,"116,124,133,301,305,329"
A0A9P8GGV4,True,2,3.9,True,6,True,98.3,True,True,"120,128,137,295,299,322"
A0A9P8GH40,True,2,18.5,False,1,False,91.6,True,False,284
A0A9P8GJ33,True,2,3.86,True,6,True,98.1,True,True,"106,114,123,287,291,315"
A0A9P8HF99,True,2,4.09,True,6,True,86.1,True,True,"81,105,114,271,275,300"
A0A9P8HZ59,True,2,4.63,True,5,False,43.5,False,False,"77,99,108,317,321"
A0A9P8HZL9,True,2,4.24,True,6,True,76.9,True,True,"91,115,124,324,328,351"
A0A9P8I7W5,True,2,4.16,True,6,True,80.1,True,True,"62,86,95,265,269,294"
A0A9P8IDJ8,True,2,3.21,True,1,False,41.3,False,False,108
A0A9P8IJZ9,True,2,2.4,False,3,False,41.1,False,False,"81,98,102"
A0A9P8ILD1,True,2,3.99,True,6,True,98.0,True,True,"118,126,135,302,306,330"
A0A9P8ILQ2,True,2,12.68,False,3,False,79.1,True,False,"161,165,191"
A0A9P8IMB7,True,2,4.24,True,3,False,78.3,True,False,"95,119,128"
A0A9P8IQL2,True,2,4.16,True,6,True,80.9,True,True,"79,115,124,368,372,415"
A0A9P8ISW1,True,2,4.16,True,6,True,86.8,True,True,"84,108,117,272,276,301"
A0A9P8J1T0,True,2,4.17,True,6,True,98.0,True,True,"116,124,133,301,305,329"
A0A9P8JAR0,True,2,3.97,True,6,True,88.1,True,True,"109,132,141,311,315,340"
A0A9P8JBW6,True,2,32.49,False,1,False,92.0,True,False,283
A0A9P8JEF0,True,2,3.86,True,6,True,97.9,True,True,"105,113,122,285,289,313"
A0A9P8JUP8,True,2,3.87,True,6,True,98.2,True,True,"106,114,123,287,291,315"
A0A9P8JV18,True,2,4.12,True,6,True,97.9,True,True,"116,124,133,301,305,329"
A0A9P8JVI6,True,2,3.92,True,6,True,98.0,True,True,"106,114,123,287,291,315"
A0A9P8JWQ9,True,2,3.87,True,6,True,98.4,True,True,"120,128,137,295,299,322"
A0A9P8KCL2,True,2,4.1,True,6,True,84.5,True,True,"109,132,141,311,315,340"
A0A9P8L2T7,True,2,2.5,False,0,False,0,False,False,
A0A9P8LAU2,True,2,4.09,True,6,True,87.9,True,True,"56,62,71,230,234,255"
A0A9P8M2B5,True,2,3.94,True,6,True,87.2,True,True,"109,117,128,284,288,311"
A0A9P8M342,True,2,4.06,True,6,True,98.3,True,True,"61,69,78,234,238,261"
A0A9P8M4K5,True,2,4.03,True,6,True,88.3,True,True,"116,124,140,292,296,319"
A0A9P8M534,True,2,3.97,True,6,True,79.8,True,True,"69,88,97,308,312,352"
A0A9P8MJP3,True,2,3.97,True,6,True,85.5,True,True,"81,105,114,267,271,296"
A0A9P8MK66,True,2,3.91,True,3,False,86.2,True,False,"6,134,160"
A0A9P8MNI4,True,2,4.37,True,6,True,77.3,True,True,"84,108,117,273,277,302"
A0A9P8MT67,True,2,4.34,True,6,True,63.4,False,False,"81,106,115,279,283,308"
A0A9P8MUU1,True,2,19.91,False,2,False,70.0,False,False,"264,328"
A0A9P8N0Q3,True,2,4.02,True,6,True,91.1,True,True,"81,104,113,265,269,294"
A0A9P8N2E9,True,2,4.24,True,6,True,83.3,True,True,"102,126,135,308,312,337"
A0A9P8N5G2,True,2,4.35,True,6,True,84.0,True,True,"86,110,119,272,276,301"
A0A9P8N751,True,2,4.39,True,6,True,84.4,True,True,"83,107,116,272,276,301"
A0A9P8N9L3,True,2,6.04,False,1,False,72.1,True,False,66
A0A9P8QKR7,True,2,4.36,True,6,True,76.7,True,True,"99,123,132,305,309,334"
A0A9P8RGZ2,True,2,3.13,True,3,False,94.6,True,False,"109,113,136"
A0A9P8RKW4,True,2,34.83,False,1,False,82.2,True,False,176
A0A9P8RLL1,True,2,2.85,True,3,False,49.7,False,False,"36,40,78"
A0A9P8RMY0,True,2,4.11,True,6,True,98.3,True,True,"282,290,299,418,422,445"
A0A9P8RPF4,True,2,3.98,True,6,True,98.1,True,True,"113,121,130,294,298,322"
A0A9P8RQT6,True,2,12.39,False,3,False,63.4,False,False,"28,32,55"
A0A9P8RRY3,True,2,4.04,True,6,True,76.0,True,True,"70,91,100,301,305,345"
A0A9P8S379,True,2,3.78,True,6,True,81.4,True,True,"253,290,299,488,492,523"
A0A9P8S5Z4,True,2,4.77,True,2,False,61.7,False,False,"228,232"
A0A9P8S6I3,True,2,14.87,False,3,False,61.3,False,False,"64,81,240"
A0A9P8SF21,True,2,4.16,True,5,False,87.3,True,False,"83,107,116,268,272"
A0A9P8SG32,True,2,4.01,True,6,True,98.3,True,True,"113,121,130,291,295,318"
A0A9P8SK06,True,2,3.83,True,6,True,81.6,True,True,"81,107,116,268,272,297"
A0A9P8SPR5,True,2,5.61,False,3,False,91.8,True,False,"53,57,80"
A0A9P8STX6,True,2,2.61,False,2,False,59.1,False,False,"81,82"
A0A9P8SUG2,True,2,4.02,True,6,True,90.7,True,True,"69,92,101,317,321,360"
A0A9P8TUI9,True,2,4.23,True,6,True,89.2,True,True,"81,105,114,271,275,300"
A0A9P8UDW5,True,2,3.99,True,6,True,98.0,True,True,"80,88,97,243,247,269"
A0A9P8UEG2,True,2,3.81,True,6,True,96.1,True,True,"79,87,96,212,216,239"
A0A9P8UEQ7,True,2,3.95,True,6,True,98.2,True,True,"130,138,147,299,303,329"
A0A9P8UG69,True,2,3.85,True,6,True,94.7,True,True,"106,114,123,270,274,300"
A0A9P8UIC0,True,2,3.98,True,6,True,97.4,True,True,"98,116,125,246,250,273"
A0A9P8UJ52,True,2,4.05,True,6,True,97.7,True,True,"108,116,125,286,290,313"
A0A9P8UJA7,True,2,3.96,True,6,True,96.6,True,True,"80,88,97,247,251,277"
A0A9P8UJU9,True,2,4.27,True,6,True,96.9,True,True,"135,143,152,271,275,298"
A0A9P8UK37,True,2,4.52,True,3,False,92.7,True,False,"10,14,37"
A0A9P8UK50,True,2,4.2,True,6,True,97.5,True,True,"169,177,186,305,309,332"
A0A9P8UKP1,True,2,4.26,True,6,True,97.6,True,True,"102,110,119,270,274,298"
A0A9P8ULC3,True,2,4.07,True,6,True,87.0,True,True,"51,75,84,278,282,322"
A0A9P8ULL1,True,2,4.04,True,6,True,96.5,True,True,"117,125,134,295,299,323"
A0A9P8URL5,True,2,4.16,True,6,True,98.3,True,True,"60,68,77,192,196,219"
A0A9P8US84,True,2,4.03,True,6,True,97.6,True,True,"140,148,157,275,279,302"
A0A9P8UU77,True,2,3.92,True,6,True,95.6,True,True,"114,122,131,288,292,316"
A0A9P8UUF6,True,2,4.05,True,6,True,98.2,True,True,"51,59,68,187,191,214"
A0A9P8UW26,True,2,4.08,True,6,True,97.8,True,True,"84,92,101,220,224,247"
A0A9P8UWG6,True,2,4.0,True,3,False,90.0,True,False,"143,160,312"
A0A9P8UWM5,True,2,3.97,True,6,True,97.7,True,True,"115,123,132,296,300,324"
A0A9P8V2M6,True,2,4.05,True,6,True,96.1,True,True,"122,130,139,303,307,331"
A0A9P8V2S0,True,2,4.33,True,6,True,98.0,True,True,"79,87,96,218,222,245"
A0A9P8V2W5,True,2,3.72,True,6,True,96.9,True,True,"80,88,97,214,218,241"
A0A9P8V5S4,True,2,4.19,True,6,True,95.4,True,True,"76,85,94,216,220,242"
A0A9P8V626,True,2,4.17,True,6,True,98.1,True,True,"120,128,137,306,310,334"
A0A9P8V6P5,True,2,4.02,True,6,True,89.4,True,True,"50,74,83,283,287,332"
A0A9P8V875,True,2,4.19,True,6,True,96.8,True,True,"87,95,104,266,270,293"
A0A9P8VB48,True,2,4.12,True,6,True,97.4,True,True,"75,83,92,217,221,244"
A0A9P8VCH3,True,2,4.1,True,6,True,97.8,True,True,"121,129,138,300,304,327"
A0A9P8VDX7,True,2,4.31,True,6,True,75.3,True,True,"102,125,134,301,305,330"
A0A9P8VN70,True,2,4.09,True,6,True,81.4,True,True,"84,118,127,370,374,406"
A0A9P8VP55,True,2,4.33,True,6,True,85.2,True,True,"80,104,113,267,271,296"
A0A9P8VVJ8,True,2,3.9,True,5,False,49.8,False,False,"79,87,253,257,283"
A0A9P8VZ16,True,2,4.07,True,6,True,98.3,True,True,"77,85,94,209,213,236"
A0A9P8VZR4,True,2,4.08,True,3,False,70.5,True,False,"77,100,109"
A0A9P8W8E4,True,2,9.1,False,1,False,35.6,False,False,113
A0A9P8WFI0,True,2,3.9,True,5,False,42.6,False,False,"79,87,247,251,277"
A0A9P8WHC9,True,2,4.12,True,6,True,83.4,True,True,"83,107,116,272,276,301"
A0A9P8XSB3,True,2,4.03,True,6,True,96.4,True,True,"77,85,94,236,240,262"
A0A9P8XUJ5,True,2,4.11,True,6,True,97.9,True,True,"92,100,109,261,265,291"
A0A9P8XUN0,True,2,3.97,True,6,True,97.5,True,True,"73,81,90,251,255,278"
A0A9P8XUP2,True,2,3.88,True,6,True,84.3,True,True,"44,65,74,266,270,310"
A0A9P8XWL6,True,2,4.26,True,6,True,98.2,True,True,"53,61,70,185,189,212"
A0A9P8XXT9,True,2,3.97,True,6,True,97.9,True,True,"156,164,173,293,297,320"
A0A9P8XXZ3,True,2,4.24,True,6,True,94.2,True,True,"133,141,150,278,282,305"
A0A9P8Y1H1,True,2,4.09,True,6,True,98.2,True,True,"171,179,188,309,313,336"
A0A9P8YAM6,True,2,4.07,True,6,True,97.8,True,True,"80,88,97,244,248,270"
A0A9P8YAV5,True,2,4.14,True,6,True,97.8,True,True,"92,100,109,222,226,249"
A0A9P8YAV9,True,2,4.34,True,6,True,72.5,True,True,"105,129,138,310,314,340"
A0A9P8YD13,True,2,4.23,True,6,True,87.8,True,True,"254,262,271,391,395,418"
A0A9P8YGS0,True,2,4.31,True,6,True,97.0,True,True,"84,92,101,264,268,291"
A0A9P8YJY5,True,2,4.16,True,6,True,95.3,True,True,"109,117,126,286,290,313"
A0A9P8YM28,True,2,4.06,True,6,True,97.6,True,True,"81,89,98,245,249,271"
A0A9P8ZS39,True,2,3.83,True,4,False,82.6,True,False,"12,165,169,192"
A0A9P8ZWJ6,True,2,4.22,True,6,True,97.8,True,True,"141,149,158,278,282,305"
A0A9P8ZWM7,True,2,4.1,True,6,True,98.0,True,True,"131,139,148,312,316,340"
A0A9P8ZXT3,True,2,4.1,True,6,True,98.0,True,True,"131,139,148,293,297,323"
A0A9P8ZYD0,True,2,4.54,True,6,True,85.8,True,True,"450,456,465,620,624,647"
A0A9P9A0J5,True,2,3.93,True,6,True,97.3,True,True,"115,123,132,296,300,324"
A0A9P9A2F4,True,2,4.33,True,6,True,96.5,True,True,"107,115,124,287,291,315"
A0A9P9A454,True,2,4.15,True,6,True,83.6,True,True,"109,133,142,314,318,344"
A0A9P9A6B1,True,2,4.19,True,6,True,96.2,True,True,"84,92,101,249,253,279"
A0A9P9A6U7,True,2,4.48,True,6,True,97.2,True,True,"17,25,34,197,201,224"
A0A9P9AAI5,True,2,4.23,True,6,True,94.0,True,True,"91,113,122,274,278,303"
A0A9P9AC83,True,2,4.2,True,6,True,83.5,True,True,"82,106,115,268,272,297"
A0A9P9AFP1,True,2,3.91,True,6,True,98.0,True,True,"73,81,90,203,207,229"
A0A9P9AG59,True,2,4.45,True,5,False,91.0,True,False,"48,56,65,188,214"
A0A9P9AGJ3,True,2,4.07,True,6,True,97.3,True,True,"80,88,97,246,250,272"
A0A9P9APM6,True,2,3.95,True,6,True,81.0,True,True,"46,70,79,291,295,332"
A0A9P9AQ01,True,2,4.01,True,6,True,97.5,True,True,"112,120,129,293,297,321"
A0A9P9ASR6,True,2,4.18,True,6,True,98.1,True,True,"118,126,135,302,306,330"
A0A9P9BHZ3,True,2,4.03,True,6,True,83.2,True,True,"47,57,66,230,234,278"
A0A9P9BJD1,True,2,3.99,True,6,True,98.0,True,True,"121,129,138,299,303,326"
A0A9P9BK36,True,2,3.96,True,6,True,97.2,True,True,"88,96,105,255,259,285"
A0A9P9BLV7,True,2,3.92,True,6,True,88.5,True,True,"132,140,149,315,319,356"
A0A9P9BLZ6,True,2,4.18,True,6,True,98.1,True,True,"135,143,152,271,275,298"
A0A9P9BMM6,True,2,3.92,True,6,True,98.3,True,True,"121,129,138,251,255,278"
A0A9P9BPW2,True,2,4.25,True,6,True,95.0,True,True,"129,137,146,259,263,286"
A0A9P9BQX9,True,2,3.95,True,6,True,98.3,True,True,"89,97,106,256,260,286"
A0A9P9BTY8,True,2,4.13,True,6,True,96.6,True,True,"26,34,43,204,208,232"
A0A9P9BVC7,True,2,3.97,True,6,True,97.3,True,True,"91,99,108,269,273,296"
A0A9P9CYR3,True,2,4.43,True,6,True,80.4,True,True,"96,120,129,304,308,332"
A0A9P9D313,True,2,3.99,True,6,True,98.4,True,True,"75,83,92,205,209,231"
A0A9P9D3U5,True,2,3.61,True,6,True,97.4,True,True,"71,79,88,205,209,232"
A0A9P9D493,True,2,4.55,True,6,True,82.6,True,True,"94,121,130,320,324,348"
A0A9P9DE48,True,2,4.14,True,6,True,98.3,True,True,"124,132,141,309,313,337"
A0A9P9DH90,True,2,4.48,True,6,True,87.9,True,True,"48,72,81,245,249,274"
A0A9P9DL74,True,2,4.05,True,6,True,96.1,True,True,"80,113,122,261,265,288"
A0A9P9DLS6,True,2,3.94,True,6,True,98.0,True,True,"110,118,127,292,296,320"
A0A9P9DMQ1,True,2,3.97,True,6,True,97.8,True,True,"77,85,94,210,214,237"
A0A9P9DR32,True,2,4.06,True,6,True,97.8,True,True,"128,136,145,321,325,349"
A0A9P9DRT6,True,2,4.19,True,6,True,85.0,True,True,"81,105,114,271,275,300"
A0A9P9DTI8,True,2,4.36,True,6,True,94.8,True,True,"77,113,122,261,265,288"
A0A9P9DXH0,True,2,4.19,True,6,True,97.3,True,True,"136,144,153,321,325,349"
A0A9P9DY84,True,2,4.09,True,6,True,98.4,True,True,"75,83,92,205,209,231"
A0A9P9E097,True,2,4.19,True,6,True,87.0,True,True,"66,90,99,275,279,305"
A0A9P9E4D0,True,2,4.07,True,6,True,98.2,True,True,"73,81,90,226,230,252"
A0A9P9E535,True,2,4.28,True,6,True,79.7,True,True,"86,111,120,306,310,334"
A0A9P9E827,True,2,4.08,True,6,True,90.7,True,True,"23,31,40,157,161,184"
A0A9P9ECR6,True,2,4.03,True,6,True,98.1,True,True,"47,55,64,208,212,238"
A0A9P9ECU4,True,2,3.68,True,4,False,82.5,True,False,"79,243,247,273"
A0A9P9EE65,True,2,4.39,True,6,True,96.3,True,True,"122,130,139,302,306,330"
A0A9P9EFC0,True,2,4.26,True,6,True,81.7,True,True,"83,107,116,271,275,300"
A0A9P9EIM9,True,2,4.41,True,3,False,92.5,True,False,"127,149,158"
A0A9P9EP06,True,2,4.24,True,6,True,86.5,True,True,"81,105,114,271,275,300"
A0A9P9ER97,True,2,4.08,True,6,True,97.7,True,True,"125,133,142,295,299,323"
A0A9P9EVV4,True,2,4.04,True,6,True,98.3,True,True,"75,83,92,205,209,231"
A0A9P9EX00,True,2,2.24,False,2,False,36.1,False,False,"169,173"
A0A9P9F0N9,True,2,3.86,True,5,False,45.5,False,False,"80,88,260,264,290"
A0A9P9F0P3,True,2,3.93,True,6,True,97.8,True,True,"80,88,97,246,250,276"
A0A9P9F610,True,2,4.36,True,6,True,98.0,True,True,"119,127,136,303,307,331"
A0A9P9FH49,True,2,4.29,True,6,True,81.8,True,True,"82,106,115,270,274,299"
A0A9P9G0H2,True,2,4.02,True,6,True,95.4,True,True,"75,83,92,206,210,233"
A0A9P9G1D6,True,2,4.38,True,3,False,66.9,False,False,"83,105,114"
A0A9P9GGD9,True,2,3.88,True,6,True,87.4,True,True,"83,105,114,358,362,393"
A0A9P9GQV0,True,2,4.32,True,6,True,75.8,True,True,"95,119,128,301,305,330"
A0A9P9H480,True,2,4.17,True,6,True,84.1,True,True,"73,97,106,279,283,320"
A0A9P9HA99,True,2,4.16,True,6,True,96.1,True,True,"121,129,138,304,308,332"
A0A9P9HAD7,True,2,4.04,True,6,True,72.9,True,True,"72,105,114,317,321,350"
A0A9P9HJ81,True,2,4.15,True,6,True,86.8,True,True,"181,187,196,351,355,378"
A0A9P9HQ61,True,2,4.09,True,6,True,85.6,True,True,"84,108,117,272,276,301"
A0A9P9IDE3,True,2,4.06,True,6,True,98.4,True,True,"75,83,92,205,209,231"
A0A9P9IFD1,True,2,3.99,True,6,True,97.9,True,True,"88,96,105,259,263,289"
A0A9P9IL65,True,2,3.27,True,1,False,86.7,True,False,112
A0A9P9IM25,True,2,4.26,True,5,False,91.2,True,False,"96,129,262,266,299"
A0A9P9IM70,True,2,4.09,True,6,True,98.0,True,True,"105,113,122,273,277,301"
A0A9P9IMH5,True,2,4.36,True,6,True,72.0,True,True,"87,120,129,313,317,348"
A0A9P9IMQ8,True,2,4.24,True,6,True,81.4,True,True,"83,107,116,271,275,300"
A0A9P9IQ08,True,2,4.09,True,6,True,92.3,True,True,"146,154,163,278,282,305"
A0A9P9ITJ2,True,2,4.62,True,6,True,80.3,True,True,"114,139,148,320,324,348"
A0A9P9IXR3,True,2,4.52,True,6,True,88.6,True,True,"170,176,185,343,347,370"
A0A9P9IXR4,True,2,4.04,True,6,True,97.7,True,True,"88,96,105,259,263,289"
A0A9P9IYK1,True,2,4.32,True,6,True,97.5,True,True,"117,125,134,294,298,322"
A0A9P9IZ74,True,2,4.38,True,6,True,84.8,True,True,"93,116,125,296,300,324"
A0A9P9J0Z6,True,2,4.11,True,6,True,98.2,True,True,"119,127,136,303,307,331"
A0A9P9J2H8,True,2,4.48,True,6,True,69.7,False,False,"98,122,131,304,308,333"
A0A9P9J3N0,True,2,3.98,True,4,False,82.2,True,False,"79,242,246,272"
A0A9P9J4T8,True,2,4.07,True,6,True,98.2,True,True,"80,88,97,243,247,269"
A0A9P9J5H6,True,2,4.2,True,6,True,80.7,True,True,"82,106,115,270,274,299"
A0A9P9J6B9,True,2,4.19,True,6,True,84.0,True,True,"81,105,114,271,275,300"
A0A9P9J7R2,True,2,4.05,True,6,True,98.2,True,True,"69,77,86,232,236,258"
A0A9P9J9F7,True,2,4.06,True,3,False,85.7,True,False,"79,106,115"
A0A9P9JAD3,True,2,12.51,False,3,False,90.4,True,False,"113,117,140"
A0A9P9JAU8,True,2,4.42,True,6,True,70.8,True,True,"99,123,132,305,309,334"
A0A9P9JKG7,True,2,3.96,True,6,True,97.6,True,True,"26,34,43,212,216,240"
A0A9P9JQC5,True,2,3.93,True,6,True,91.0,True,True,"469,477,486,636,640,666"
A0A9P9JVC3,True,2,4.34,True,6,True,88.2,True,True,"161,167,176,330,334,357"
A0A9P9K123,True,2,4.09,True,6,True,98.0,True,True,"80,88,97,243,247,269"
A0A9P9KBB3,True,2,4.14,True,6,True,97.6,True,True,"118,126,135,302,306,330"
A0A9P9KEG5,True,2,4.1,True,6,True,95.5,True,True,"75,83,92,230,234,256"
A0A9P9KEH1,True,2,4.06,True,5,False,48.4,False,False,"79,87,235,239,265"
A0A9P9KIR2,True,2,4.09,True,6,True,97.9,True,True,"118,126,135,302,306,330"
A0A9P9KM55,True,2,4.29,True,6,True,83.0,True,True,"96,120,129,302,306,331"
A0A9P9KNI3,True,2,3.83,True,5,False,92.3,True,False,"42,50,59,196,222"
A0A9P9KPV1,True,2,4.21,True,6,True,98.3,True,True,"108,116,125,285,289,312"
A0A9P9KYY7,True,2,4.19,True,6,True,77.8,True,True,"82,120,129,368,372,404"
A0A9P9L6M7,True,2,4.23,True,6,True,83.8,True,True,"85,109,118,273,277,302"
A0A9P9WAG3,True,2,4.12,True,6,True,97.6,True,True,"70,78,87,211,215,238"
A0A9P9WAG9,True,2,4.07,True,6,True,98.2,True,True,"108,116,125,286,290,313"
A0A9P9WAQ4,True,2,4.15,True,6,True,97.9,True,True,"76,84,93,233,237,259"
A0A9P9WAZ0,True,2,4.04,True,6,True,97.3,True,True,"135,143,152,272,276,302"
A0A9P9WBG0,True,2,4.04,True,6,True,76.9,True,True,"68,93,102,304,308,334"
A0A9P9WBT7,True,2,3.85,True,6,True,95.6,True,True,"81,89,98,214,218,241"
A0A9P9WE24,True,2,3.99,True,6,True,98.0,True,True,"113,121,130,294,298,322"
A0A9P9WGF9,True,2,4.03,True,6,True,97.6,True,True,"86,94,103,219,223,246"
A0A9P9WH67,True,2,3.98,True,6,True,97.6,True,True,"88,96,105,252,256,282"
A0A9P9WJE3,True,2,4.06,True,6,True,98.1,True,True,"38,46,55,207,211,237"
A0A9P9WK24,True,2,3.88,True,3,False,76.4,True,False,"74,96,105"
A0A9P9WLA8,True,2,3.92,True,6,True,94.7,True,True,"77,85,94,258,262,288"
A0A9P9WLG7,True,2,4.16,True,6,True,96.9,True,True,"70,78,87,227,231,253"
A0A9P9WMZ2,True,2,4.11,True,6,True,96.5,True,True,"327,335,344,463,467,490"
A0A9P9WPJ5,True,2,3.95,True,6,True,93.8,True,True,"76,84,93,209,213,236"
A0A9P9WS14,True,2,4.74,True,4,False,84.5,True,False,"111,262,266,290"
A0A9P9WUX0,True,2,4.43,True,6,True,95.5,True,True,"112,120,129,290,294,317"
A0A9P9WV32,True,2,4.0,True,6,True,98.0,True,True,"268,276,285,400,404,427"
A0A9P9WW04,True,2,4.06,True,6,True,98.1,True,True,"110,118,127,293,297,321"
A0A9P9WW19,True,2,3.91,True,6,True,98.4,True,True,"83,91,100,216,220,243"
A0A9P9WWM5,True,2,4.01,True,6,True,97.0,True,True,"73,81,90,206,210,233"
A0A9P9WXB5,True,2,4.42,True,6,True,80.2,True,True,"68,98,107,288,292,317"
A0A9P9WY50,True,2,3.93,True,6,True,98.2,True,True,"115,123,132,296,300,324"
A0A9P9WYE5,True,2,4.12,True,6,True,97.4,True,True,"143,151,160,281,285,308"
A0A9P9X028,True,2,4.08,True,6,True,96.5,True,True,"89,97,106,233,237,260"
A0A9P9X1G2,True,2,5.06,True,5,False,56.9,False,False,"114,123,305,309,334"
A0A9P9X1N4,True,2,3.77,True,6,True,98.0,True,True,"128,136,145,316,320,344"
A0A9P9X5E8,True,2,4.06,True,6,True,97.7,True,True,"91,99,108,227,231,254"
A0A9P9X855,True,2,2.93,True,3,False,44.6,False,False,"179,183,223"
A0A9P9XA42,True,2,3.99,True,6,True,96.4,True,True,"123,131,140,298,302,326"
A0A9P9XBE7,True,2,4.12,True,6,True,98.0,True,True,"121,129,138,308,312,336"
A0A9P9XCC3,True,2,4.09,True,6,True,84.4,True,True,"46,67,76,268,272,311"
A0A9P9XGQ0,True,2,4.39,True,6,True,90.9,True,True,"85,108,117,274,278,303"
A0A9P9XJ46,True,2,20.69,False,4,False,62.8,False,False,"122,171,175,201"
A0A9P9XJK6,True,2,4.01,True,6,True,97.0,True,True,"121,129,138,321,325,349"
