accession,new_pool,old_pool,canonical,n_his,core_ok_new,best_ref,best_qtm,n_helix_ok,old_reason,a1_dist,a1_plddt,a1_helical,a1_sat,a2_dist,a2_plddt,a2_helical,a2_sat,a3_dist,a3_plddt,a3_helical,a3_sat,a4_dist,a4_plddt,a4_helical,a4_sat
A0AA88XJ60,non-canonical,discarded,False,1,True,ref_PmTYR,0.418,4,ceFail+floor61,1.64,91.6,1,1,2.57,95.7,1,1,1.36,97.9,1,1,1.74,98.7,1,1
A0AA88XJK4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA88XKI5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA88XKK9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA88XLC0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA88XLZ1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA88XQR2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA88XQS5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA88XTS7,non-canonical,noncanonical,False,1,True,ref_PmTYR,0.352,4,core+cealign+floor_ok,0.23,80.3,1,1,0.7,95.9,1,1,0.16,96.8,1,1,0.29,97.2,1,1
A0AA88Y245,discarded,discarded,False,3,False,ref_PmTYR,0.211,2,coreFail+ceFail+floor55,2.11,80.1,1,1,2.03,70.2,1,1,2.72,64.0,1,0,3.06,66.2,1,0
A0AA88Y482,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA88Y4C2,discarded,discarded,False,3,False,ref_PmTYR,0.279,2,coreFail+ceFail+floor39,3.54,32.2,1,0,1.08,39.4,1,0,0.72,84.8,1,1,0.59,85.6,1,1
A0AA88YB05,discarded,discarded,False,3,False,ref_PmTYR,0.307,2,coreFail+ceFail,6.23,52.4,1,0,7.33,95.4,1,0,0.57,93.2,1,1,0.32,95.4,1,1
A0AA88YDI9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA88YE74,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA88YFQ4,discarded,discarded,False,4,False,ref_PmTYR,0.41,2,coreFail+ceFail,5.14,82.7,1,0,6.91,96.5,1,0,0.49,90.0,1,1,0.36,96.5,1,1
A0AA88YL18,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA88YTD4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA89AGQ4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA89B2U6,non-canonical,noncanonical,False,4,True,ref_1BT3_Ibatatas,0.686,4,core+cealign+floor_ok,0.49,92.4,1,1,0.31,91.9,1,1,0.46,94.1,1,1,0.75,77.3,1,1
A0AA89BLK6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA89BPR0,discarded,discarded,False,1,False,ref_PmTYR,0.122,2,coreFail+ceFail,0.66,82.6,1,1,6.11,91.4,1,0,7.29,91.1,1,0,1.44,91.4,1,1
A0AA89BXI1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA89C447,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA89C6N4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA89QDS6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA89TWP5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA91EBM3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA92K3X5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA92QAW9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA95F4Q0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA97J2B4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA97J2U4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA97JPN8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA97MF99,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA97N3L1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA97N7U6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA97NN32,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA97NUK3,discarded,noncanonical,False,5,False,ref_PmTYR,0.533,3,core+cealign+floor_ok,2.62,54.0,1,0,0.32,96.3,1,1,0.9,96.5,1,1,0.31,97.8,1,1
A0AA97NVC8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA97NWE8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA97NYQ6,discarded,discarded,False,5,False,ref_2Y9W_Abisporus,0.524,3,ceFail+floor44,0.22,88.9,1,1,0.61,86.8,1,1,0.34,86.7,1,1,2.21,48.4,0,0
A0AA97P016,discarded,noncanonical,False,5,False,ref_2Y9W_Abisporus,0.483,3,core+cealign+floor_ok,2.89,59.0,1,0,0.4,93.2,1,1,0.32,94.7,1,1,0.38,96.5,1,1
A0AA97P0L1,discarded,discarded,False,4,False,ref_PmTYR,0.482,3,coreFail+ceFail+floor63,2.41,80.8,1,1,4.37,38.5,0,0,1.09,97.6,1,1,1.45,92.6,1,1
A0AA97P1L6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA97P2C5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA97P2H9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA97P2N2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA97P5F8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA97P5T7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA97PI06,discarded,discarded,False,1,False,ref_1BT3_Ibatatas,0.223,1,coreFail+ceFail,4.6,54.4,1,0,0.25,70.6,1,1,7.25,50.7,1,0,6.63,58.9,1,0
A0AA97PLH0,discarded,discarded,False,4,False,ref_PmTYR,0.583,3,ceFail+floor54,0.73,88.0,1,1,0.97,56.6,1,0,0.9,89.1,1,1,0.53,85.1,1,1
A0AA97PMU4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA97PQ61,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AA97PQQ8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAC8Q565,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAC8TJW5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD0QBY7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD0RR47,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD0S6F5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD0S9P7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD0VCQ0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD1E5T9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD1R4F4,discarded,discarded,False,5,False,ref_PmTYR,0.47,3,ceFail+floor58,0.26,86.1,1,1,0.49,77.8,1,1,0.55,55.4,1,0,0.1,82.3,1,1
A0AAD1R521,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD1R5G9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD1R8J2,discarded,discarded,False,4,False,ref_PmTYR,0.663,2,coreFail+ceFail,5.57,56.1,1,0,6.87,88.8,1,0,0.3,91.5,1,1,0.36,88.8,1,1
A0AAD1R908,discarded,discarded,False,3,False,ref_PmTYR,0.331,2,coreFail+ceFail,0.89,88.4,1,1,0.42,91.4,1,1,9.27,84.0,0,0,6.24,94.6,0,0
A0AAD1RUM4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD1VS04,discarded,discarded,False,2,False,ref_5CE9_Jregia,0.301,1,coreFail+ceFail,1.3,69.3,1,0,0.74,66.2,1,0,3.28,45.5,0,0,3.6,70.7,1,1
A0AAD1W2I8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD1YTC7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD1YYP5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD1YZ47,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD1Z1H3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD1Z3P8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD1ZQL5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD2A9U3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD2A9Z9,discarded,discarded,False,2,False,ref_1BT3_Ibatatas,0.934,2,coreFail+ceFail,6.33,97.1,1,0,7.15,97.4,1,0,0.5,98.0,1,1,0.43,97.4,1,1
A0AAD2AA08,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD2ABD7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD2AE30,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD2AFA4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD2DM26,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD2DMV8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD2E0S8,non-canonical,discarded,False,5,True,ref_5CE9_Jregia,0.523,4,ceFail+floor69,0.93,75.7,1,1,0.27,70.3,1,1,0.34,85.3,1,1,0.23,80.3,1,1
A0AAD2ECI1,discarded,discarded,False,5,False,ref_1BT3_Ibatatas,0.511,0,ceFail+floor39,1.23,34.1,1,0,0.75,44.1,1,0,0.48,42.7,1,0,0.6,45.8,1,0
A0AAD2EDD1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD2H4D2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD2H686,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD2H6M4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD2H8R9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD2K0X0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD2K112,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD3DIW9,non-canonical,noncanonical,False,5,True,ref_2Y9W_Abisporus,0.245,4,core+cealign+floor_ok,1.08,82.5,1,1,0.68,95.4,1,1,0.5,85.9,1,1,0.44,96.2,1,1
A0AAD3M2L0,discarded,discarded,False,6,,,,,sixHis_fail_geometry,,,,,,,,,,,,,,,,
A0AAD3MGL2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD3MLL3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD3N601,discarded,discarded,False,3,False,ref_PmTYR,0.231,2,coreFail+ceFail,0.49,83.1,1,1,0.46,75.0,1,1,2.47,27.8,1,0,1.16,45.5,1,0
A0AAD3N7D6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD3N9Q8,discarded,discarded,False,1,False,ref_PmTYR,0.238,2,coreFail+ceFail,0.94,74.9,1,1,0.65,73.3,1,1,8.16,56.2,1,0,6.43,75.8,0,0
A0AAD3NDQ9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD3RLV0,discarded,discarded,False,4,False,ref_PmTYR,0.266,2,coreFail+ceFail+floor31,6.05,69.3,1,0,1.27,40.4,1,0,0.45,88.8,1,1,0.35,78.7,1,1
A0AAD3S6V1,discarded,discarded,False,3,False,ref_5CE9_Jregia,0.65,2,coreFail+ceFail,5.52,96.8,1,0,6.51,97.8,1,0,0.82,98.0,1,1,0.68,97.8,1,1
A0AAD4BGZ0,non-canonical,noncanonical,False,5,True,ref_2Y9W_Abisporus,0.43,4,core+cealign+floor_ok,0.68,78.3,1,1,0.36,93.1,1,1,0.23,97.2,1,1,0.48,98.0,1,1
A0AAD4CAB7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4CRI2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4D0D9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4DPP0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4E048,discarded,discarded,False,4,False,ref_2Y9W_Abisporus,0.237,2,coreFail+ceFail,6.1,78.7,1,0,7.21,23.6,1,0,0.18,89.5,1,1,0.26,88.1,1,1
A0AAD4E4K7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4E5F0,discarded,discarded,False,5,False,ref_2Y9W_Abisporus,0.444,2,ceFail+floor62,0.58,67.8,1,0,0.33,82.0,1,1,0.84,74.6,1,1,2.14,49.0,1,0
A0AAD4EQB2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4ESD7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4ETF0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4EUM5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4EYT8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4F503,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4F5E3,discarded,discarded,False,4,False,ref_2Y9W_Abisporus,0.46,3,ceFail+floor58,1.91,55.5,1,0,0.42,94.4,1,1,0.39,95.3,1,1,0.6,94.4,1,1
A0AAD4F826,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4F8K5,discarded,discarded,False,4,False,,,,coreFail+ceFail+floor64,,,,,,,,,,,,,,,,
A0AAD4F923,discarded,discarded,False,2,False,ref_PmTYR,0.424,2,coreFail+ceFail+floor62,5.29,74.3,1,0,2.05,75.2,1,1,1.47,85.0,1,1,6.58,75.2,1,0
A0AAD4F9S8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4FB42,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4FBU9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4FFU5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4FGP7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4FI90,discarded,discarded,False,2,False,,,,coreFail+ceFail,,,,,,,,,,,,,,,,
A0AAD4FIH5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4FJL0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4FKQ0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4G8T3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4G8V0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4GVZ6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4GWA3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4GXZ1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4GYQ3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4HFX7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4HIC9,discarded,discarded,False,2,False,ref_2Y9W_Abisporus,0.496,0,coreFail+ceFail+floor40,1.7,40.4,1,0,1.77,61.6,1,0,2.43,52.1,1,0,0.47,56.2,1,0
A0AAD4HT63,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4HUY2,discarded,discarded,False,3,False,ref_PmTYR,0.34,3,coreFail+ceFail,2.88,36.8,0,0,1.14,94.7,1,1,3.56,90.5,1,1,1.02,91.3,1,1
A0AAD4HVC4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4HWP1,discarded,discarded,False,2,False,ref_2Y9W_Abisporus,0.181,0,coreFail+ceFail+floor36,2.35,27.0,1,0,2.55,28.3,1,0,2.06,47.1,1,0,3.79,37.2,1,0
A0AAD4I226,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4I239,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4I3X2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4I5V0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4I7T5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4I8U4,discarded,discarded,False,3,False,ref_PmTYR,0.491,2,coreFail+ceFail,5.95,46.2,0,0,6.03,46.8,1,0,0.39,85.4,1,1,0.66,73.8,1,1
A0AAD4I9I8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4ICZ1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4IG15,discarded,discarded,False,3,False,ref_2Y9W_Abisporus,0.369,2,coreFail+ceFail,6.72,79.2,0,0,6.94,89.5,1,0,1.22,79.8,1,1,0.63,89.5,1,1
A0AAD4IG29,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4ILF4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4IPP4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4IQ84,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4IQC4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4IUR5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4IZZ2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4JP50,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4JP52,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4JP69,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4JQU6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4KJN3,discarded,discarded,False,3,False,ref_PmTYR,0.57,2,coreFail+ceFail,6.95,97.5,0,0,7.04,98.2,1,0,0.26,97.4,1,1,0.21,98.2,1,1
A0AAD4KK35,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4KVS2,discarded,discarded,False,0,False,ref_5CE9_Jregia,0.161,2,coreFail+ceFail,7.28,71.5,1,0,6.81,77.8,1,0,2.06,78.2,1,1,0.68,77.8,1,1
A0AAD4KYH8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4L0L4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4L5H1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4LDB2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4LFC7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4LV26,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4M2Z7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4M928,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4MY73,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4N0G1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4N7C2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4NQN5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4NRB5,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.605,4,core+cealign+floor_ok,0.38,98.3,1,1,0.25,98.3,1,1,0.23,98.8,1,1,0.64,98.2,1,1
A0AAD4NUF4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4NVT9,discarded,discarded,False,6,,,,,sixHis_fail_geometry,,,,,,,,,,,,,,,,
A0AAD4NY41,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4NYG2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4P6L0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4P7G4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4P7X2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4PDJ4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4PDX8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4PER2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4PWA9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4Q7J0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4QGU7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4RUT1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4RVK4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4RYT2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4S1I2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4S284,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4S8V4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4SAU9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4SEM3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4SF23,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4SFR9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4SG83,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4SKW1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4SLC9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4SLZ7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4SQ07,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4T1W2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4T715,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4TPB4,discarded,discarded,False,3,False,ref_2Y9W_Abisporus,0.395,2,coreFail+ceFail,4.64,84.5,0,0,7.3,93.4,1,0,0.59,88.5,1,1,0.78,93.4,1,1
A0AAD4U318,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4U9Y3,discarded,discarded,False,4,False,ref_PmTYR,0.328,2,coreFail+ceFail+floor61,0.96,97.1,1,1,0.28,96.0,1,1,4.52,45.6,1,0,1.81,44.4,1,0
A0AAD4VUZ6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4W9U7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4X8V1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4X8X7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4XDV8,discarded,discarded,False,4,False,ref_5CE9_Jregia,0.523,2,coreFail+ceFail+floor32,0.37,61.1,1,0,2.78,29.8,0,0,0.53,74.9,1,1,0.35,76.1,1,1
A0AAD4XE67,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4XM21,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4XRV4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4XRV8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD4ZQD0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD5AK74,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD5B1A7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD5BVV2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0AAD5BVV7,discarded,discarded,False,4,False,ref_1BT3_Ibatatas,0.612,3,coreFail+ceFail+floor53,0.25,86.7,1,1,0.37,89.2,1,1,0.64,81.7,1,1,0.97,52.2,1,0
A0AAD5BVV9,discarded,discarded,False,8,,,,,sixHis_fail_geometry,,,,,,,,,,,,,,,,
A0AAD5BXV0,discarded,discarded,False,3,False,ref_5CE9_Jregia,0.63,2,coreFail+ceFail,0.72,91.9,1,1,0.19,95.5,1,1,7.3,92.4,1,0,7.06,95.5,1,0
