accession	group	subgroup
A0A8T9C2S5	candidate_pool	DCT_DHICA
A0A8T9CAL5	candidate_pool	oAPO
A0A8U0N492	candidate_pool	DCT_DHICA
A0A8U0PW84	candidate_pool	DCT_DHICA
A0A8U0QHR8	candidate_pool	DCT_DHICA
A0A8U0QWL0	candidate_pool	DCT_DHICA
A0A8U1BRH4	candidate_pool	DCT_DHICA
A0A8U1C6Z0	candidate_pool	DCT_DHICA
A0A8U1H5S8	candidate_pool	DCT_DHICA
A0A8V0XJ70	candidate_pool	DCT_DHICA
A0A8V0YUG7	candidate_pool	DCT_DHICA
A0A8W8HSX6	candidate_pool	DCT_DHICA
A0A8W8HTH5	candidate_pool	DCT_DHICA
A0A8W8JTD0	candidate_pool	hemocyanin
A0A8W8JU00	candidate_pool	hemocyanin
A0A8W8JWC9	candidate_pool	oAPO
A0A8W8JWC9	candidate_pool	DCT_DHICA
A0A8W8JXH8	candidate_pool	DCT_DHICA
A0A8W8JY17	candidate_pool	oAPO
A0A8W8JY17	candidate_pool	DCT_DHICA
A0A8W8KI22	candidate_pool	hemocyanin
A0A8W8LVB7	candidate_pool	oAPO
A0A8X7WW51	candidate_pool	DCT_DHICA
A0A8X7XG33	candidate_pool	DCT_DHICA
A0A8X8APH5	candidate_pool	oMP
A0A8X8WP78	candidate_pool	DCT_DHICA
A0A913YNF1	candidate_pool	DCT_DHICA
A0A914BV37	candidate_pool	DCT_DHICA
A0A914CJV7	candidate_pool	DCT_DHICA
A0A914CKS3	candidate_pool	DCT_DHICA
A0A914CN13	candidate_pool	DCT_DHICA
A0A914CPE1	candidate_pool	DCT_DHICA
A0A914D235	candidate_pool	DCT_DHICA
A0A914D328	candidate_pool	DCT_DHICA
A0A914DJI4	candidate_pool	DCT_DHICA
A0A914DXQ9	candidate_pool	DCT_DHICA
A0A914E597	candidate_pool	DCT_DHICA
A0A914EAR5	candidate_pool	DCT_DHICA
A0A914GX34	candidate_pool	oMP
A0A914I0C7	candidate_pool	oMP
A0A914KGN4	candidate_pool	oMP
A0A914MYH9	candidate_pool	DCT_DHICA
A0A915BUX2	candidate_pool	DCT_DHICA
A0A915BVE2	candidate_pool	DCT_DHICA
A0A915PE14	candidate_pool	oMP
A0A915Q482	candidate_pool	DCT_DHICA
A0A917MWY3	candidate_pool	DCT_DHICA
A0A918F473	candidate_pool	oAPO
A0A918I4N0	candidate_pool	oAPO
A0A918P5V7	candidate_pool	DCT_DHICA
A0A918YDN7	candidate_pool	oAPO
A0A918Z9R4	candidate_pool	DCT_DHICA
A0A919FJI3	candidate_pool	oAPO
A0A919MPV4	candidate_pool	DCT_DHICA
A0A921SH51	candidate_pool	hemocyanin
A0A921V415	candidate_pool	hemocyanin
A0A926QP60	candidate_pool	oAPO
A0A930VBG0	candidate_pool	DCT_DHICA
A0A951QSM4	candidate_pool	DCT_DHICA
A0A974B9A0	candidate_pool	DCT_DHICA
A0A974DR61	candidate_pool	DCT_DHICA
A0A974DTG3	candidate_pool	DCT_DHICA
A0A974DZY5	candidate_pool	DCT_DHICA
A0A976IHW1	candidate_pool	hemocyanin
A0A9B0LXC2	candidate_pool	DCT_DHICA
A0A9B0WH58	candidate_pool	DCT_DHICA
A0A9B0WNW4	candidate_pool	DCT_DHICA
A0A9D2Y5B1	candidate_pool	DCT_DHICA
A0A9D3LNW3	candidate_pool	DCT_DHICA
A0A9D3MFN9	candidate_pool	DCT_DHICA
A0A9D3N020	candidate_pool	DCT_DHICA
A0A9D3N097	candidate_pool	DCT_DHICA
A0A9D3P0B2	candidate_pool	DCT_DHICA
A0A9D3PGU3	candidate_pool	DCT_DHICA
A0A9D3PJQ8	candidate_pool	DCT_DHICA
A0A9D3RZN5	candidate_pool	DCT_DHICA
A0A9D4ASX8	candidate_pool	DCT_DHICA
A0A9D4B9Y6	candidate_pool	DCT_DHICA
A0A9D4FNI9	candidate_pool	DCT_DHICA
A0A9D4RA75	candidate_pool	hemocyanin
A0A9D4V7B7	candidate_pool	oMP
A0A9D4V7H8	candidate_pool	oMP
A0A9D4ZI76	candidate_pool	oMP
A0A9D5CS63	candidate_pool	DCT_DHICA
A0A9D5CSB4	candidate_pool	DCT_DHICA
A0A9D5CTA3	candidate_pool	DCT_DHICA
A0A9D5CTY2	candidate_pool	DCT_DHICA
A0A9D5CTZ2	candidate_pool	DCT_DHICA
A0A9D5CTZ9	candidate_pool	DCT_DHICA
A0A9D5CV19	candidate_pool	DCT_DHICA
A0A9D5H103	characterized	TYR
A0A9D5H280	candidate_pool	DCT_DHICA
A0A9D5H2D2	candidate_pool	DCT_DHICA
A0A9D5HJP8	candidate_pool	DCT_DHICA
A0A9D5HJZ8	candidate_pool	DCT_DHICA
A0A9F2N8H8	candidate_pool	DCT_DHICA
A0A9F7TFJ0	candidate_pool	DCT_DHICA
A0A9J7HCY0	candidate_pool	DCT_DHICA
A0A9J7HVW6	candidate_pool	DCT_DHICA
A0A9J7JBU1	candidate_pool	DCT_DHICA
A0A9J7ME91	candidate_pool	DCT_DHICA
A0A9J7MH66	candidate_pool	DCT_DHICA
A0A9J7XTZ0	candidate_pool	DCT_DHICA
A0A9J8A0K2	candidate_pool	DCT_DHICA
A0A9J8CQE0	candidate_pool	DCT_DHICA
A0A9K3PD30	candidate_pool	oAPO
A0A9K3Q9J1	candidate_pool	oAPO
A0A9L0RF88	candidate_pool	DCT_DHICA
A0A9L0SRE7	candidate_pool	DCT_DHICA
A0A9L0T5H0	candidate_pool	DCT_DHICA
A0A9N7UE72	candidate_pool	DCT_DHICA
A0A9N7V5F2	candidate_pool	DCT_DHICA
A0A9N7VM41	candidate_pool	DCT_DHICA
A0A9N8H4W2	candidate_pool	DCT_DHICA
A0A9N8K3K3	candidate_pool	oMP
A0A9N8NBI7	candidate_pool	oAPO
A0A9N8NMX8	candidate_pool	oMP
A0A9N8PE23	candidate_pool	oMP
A0A9N8PV96	candidate_pool	oMP
A0A9N9KP73	candidate_pool	oMP
A0A9N9KP73	candidate_pool	DCT_DHICA
A0A9N9KSE5	candidate_pool	oAPO
A0A9N9LGU7	candidate_pool	oMP
A0A9N9LGU7	candidate_pool	DCT_DHICA
A0A9N9LV02	candidate_pool	oMP
A0A9N9LW39	candidate_pool	oMP
A0A9N9PMJ6	candidate_pool	oMP
A0A9N9UEC1	candidate_pool	oMP
A0A9N9UHQ8	candidate_pool	oAPO
A0A9N9UU16	candidate_pool	DCT_DHICA
A0A9N9V1A8	candidate_pool	oMP
A0A9N9VDP6	candidate_pool	DCT_DHICA
A0A9N9VIP6	candidate_pool	oAPO
A0A9N9VUD9	candidate_pool	DCT_DHICA
A0A9N9WBR4	candidate_pool	oMP
A0A9N9XZG9	candidate_pool	oMP
A0A9N9Z055	candidate_pool	DCT_DHICA
A0A9N9Z3J5	candidate_pool	oMP
A0A9N9ZEI6	candidate_pool	DCT_DHICA
A0A9P0ERG8	candidate_pool	oAPO
A0A9P0ZL29	candidate_pool	DCT_DHICA
A0A9P1C3Z2	candidate_pool	oAPO
A0A9P1EFV4	candidate_pool	DCT_DHICA
A0A9P1H0N5	candidate_pool	oMP
A0A9P1M7K0	candidate_pool	oMP
A0A9P1ME48	candidate_pool	oMP
A0A9P1ME48	characterized	oMP
A0A9P3B8H5	candidate_pool	oMP
A0A9P3BS07	candidate_pool	oMP
A0A9P3C2H1	candidate_pool	oMP
A0A9P3F8W2	candidate_pool	oMP
A0A9P3F909	candidate_pool	oMP
A0A9P3FDS5	candidate_pool	oMP
A0A9P4GNF1	candidate_pool	hemocyanin
A0A9P4H881	candidate_pool	oMP
A0A9P4HB55	candidate_pool	DCT_DHICA
A0A9P4HN24	candidate_pool	oMP
A0A9P4HN88	candidate_pool	oMP
A0A9P4IKI1	candidate_pool	oMP
A0A9P4JGI5	candidate_pool	oMP
A0A9P4K8D0	candidate_pool	oMP
A0A9P4LIH7	candidate_pool	oMP
A0A9P4MUD9	candidate_pool	oMP
A0A9P4MWE6	candidate_pool	oMP
A0A9P4NV31	candidate_pool	oMP
A0A9P4PM39	candidate_pool	DCT_DHICA
A0A9P4PMY7	candidate_pool	oMP
A0A9P4QAR5	candidate_pool	oMP
A0A9P4QZV1	candidate_pool	oMP
A0A9P4S7W4	candidate_pool	oMP
A0A9P4SB82	candidate_pool	oAPO
A0A9P4SDQ3	candidate_pool	oAPO
A0A9P4SKK5	candidate_pool	DCT_DHICA
A0A9P4T4X0	candidate_pool	DCT_DHICA
A0A9P4T7M4	candidate_pool	DCT_DHICA
A0A9P4T7M4	candidate_pool	hemocyanin
A0A9P4TA03	candidate_pool	oMP
A0A9P4TAB7	candidate_pool	oAPO
A0A9P4TK21	candidate_pool	oMP
A0A9P4TMA3	candidate_pool	oMP
A0A9P4TRZ5	candidate_pool	oMP
A0A9P4U8D7	candidate_pool	oMP
A0A9P4V8T4	candidate_pool	oAPO
A0A9P4VAE9	candidate_pool	oMP
A0A9P4W8U6	candidate_pool	oMP
A0A9P4WHE2	candidate_pool	oMP
A0A9P4WQQ5	candidate_pool	oMP
A0A9P5AJD2	candidate_pool	oAPO
A0A9P5B9W0	candidate_pool	oAPO
A0A9P5BW11	candidate_pool	DCT_DHICA
A0A9P5BW11	candidate_pool	hemocyanin
A0A9P5BXF7	candidate_pool	oMP
A0A9P5DT73	candidate_pool	oAPO
A0A9P5E2M0	candidate_pool	oMP
A0A9P5E4U5	candidate_pool	oMP
A0A9P5EPY6	candidate_pool	oMP
A0A9P5ERR0	candidate_pool	oMP
A0A9P5EYL5	candidate_pool	oMP
A0A9P5GFI9	candidate_pool	oAPO
A0A9P5H912	candidate_pool	oMP
A0A9P5JXT8	candidate_pool	oAPO
A0A9P5JY23	candidate_pool	oAPO
A0A9P5JYN0	candidate_pool	oAPO
A0A9P5JYN9	candidate_pool	oAPO
A0A9P5JYU8	candidate_pool	oAPO
A0A9P5JZA9	candidate_pool	oAPO
A0A9P5JZI2	candidate_pool	oAPO
A0A9P5K589	candidate_pool	oMP
A0A9P5K6D0	candidate_pool	oMP
A0A9P5K8U6	candidate_pool	oAPO
A0A9P5K9C7	candidate_pool	oMP
A0A9P5L1F5	candidate_pool	oMP
A0A9P5Z365	candidate_pool	oMP
A0A9P6ADS6	candidate_pool	oAPO
A0A9P6AJI0	candidate_pool	oAPO
A0A9P6AJY1	candidate_pool	DCT_DHICA
A0A9P6CAG6	candidate_pool	oMP
A0A9P6CCN6	candidate_pool	oMP
A0A9P6CQJ4	candidate_pool	oMP
A0A9P6ES30	candidate_pool	oMP
A0A9P6GF49	candidate_pool	oMP
A0A9P6GHV8	candidate_pool	oMP
A0A9P6GNG8	candidate_pool	DCT_DHICA
A0A9P6H427	candidate_pool	oAPO
A0A9P6H4S6	candidate_pool	oAPO
A0A9P6H6N4	candidate_pool	oAPO
A0A9P6H6P2	candidate_pool	oAPO
A0A9P6HAV3	candidate_pool	oAPO
A0A9P6HE18	candidate_pool	oAPO
A0A9P6HEG3	candidate_pool	oAPO
A0A9P6HES9	candidate_pool	oAPO
A0A9P6HFP7	candidate_pool	oAPO
A0A9P6HYU3	candidate_pool	oAPO
A0A9P6I069	candidate_pool	oMP
A0A9P6IHM1	candidate_pool	oMP
A0A9P6KLR9	candidate_pool	oMP
A0A9P6L1G9	candidate_pool	oAPO
A0A9P6LD84	candidate_pool	oMP
A0A9P6LG07	candidate_pool	oMP
A0A9P6LGC9	candidate_pool	oAPO
A0A9P6LLF6	candidate_pool	oMP
A0A9P6TG97	candidate_pool	DCT_DHICA
A0A9P7FBZ7	candidate_pool	DCT_DHICA
A0A9P7H6V4	candidate_pool	oMP
A0A9P7HLC1	candidate_pool	oMP
A0A9P7KJA4	candidate_pool	oAPO
A0A9P7KVD4	candidate_pool	oAPO
A0A9P7QRK7	candidate_pool	oMP
A0A9P7QS01	candidate_pool	oMP
A0A9P7R386	candidate_pool	oAPO
A0A9P7R6W9	candidate_pool	oMP
A0A9P7R8M5	candidate_pool	oAPO
A0A9P7UIY2	candidate_pool	oMP
A0A9P7UJ56	candidate_pool	oMP
A0A9P7W2Q5	candidate_pool	oAPO
A0A9P7YCU3	candidate_pool	oAPO
A0A9P7YDW7	candidate_pool	oMP
A0A9P7YP12	candidate_pool	hemocyanin
A0A9P7ZDG1	candidate_pool	hemocyanin
A0A9P7ZEN4	candidate_pool	oMP
A0A9P7ZR50	candidate_pool	oMP
A0A9P8AZ72	candidate_pool	oAPO
A0A9P8C1X5	candidate_pool	DCT_DHICA
A0A9P8C4W8	candidate_pool	oMP
A0A9P8CJK2	candidate_pool	oMP
A0A9P8CPW1	candidate_pool	oAPO
A0A9P8CSX4	candidate_pool	hemocyanin
A0A9P8D5I1	candidate_pool	oAPO
A0A9P8D8F5	candidate_pool	oAPO
A0A9P8E2U0	candidate_pool	oMP
A0A9P8FVE8	candidate_pool	oMP
A0A9P8G682	candidate_pool	oMP
A0A9P8ILD1	candidate_pool	oMP
A0A9P8J1T0	candidate_pool	oMP
A0A9P8JV18	candidate_pool	oMP
A0A9P8LAU2	candidate_pool	DCT_DHICA
A0A9P8MJP3	candidate_pool	oMP
A0A9P8RPF4	candidate_pool	oMP
A0A9P8SG32	candidate_pool	DCT_DHICA
A0A9P8UDW5	candidate_pool	oAPO
A0A9P8UKP1	candidate_pool	oMP
A0A9P8UU77	candidate_pool	oMP
A0A9P8UWM5	candidate_pool	oMP
A0A9P8V2M6	candidate_pool	oMP
A0A9P8V2S0	candidate_pool	oMP
A0A9P8V626	candidate_pool	oMP
A0A9P8XSB3	candidate_pool	oAPO
A0A9P8XWL6	candidate_pool	oAPO
A0A9P8YAM6	candidate_pool	oAPO
A0A9P8YM28	candidate_pool	oAPO
A0A9P8ZWM7	candidate_pool	oMP
A0A9P9A6U7	candidate_pool	oMP
A0A9P9AGJ3	candidate_pool	oAPO
A0A9P9APM6	candidate_pool	oAPO
A0A9P9AQ01	candidate_pool	oMP
A0A9P9ASR6	candidate_pool	oMP
A0A9P9DE48	candidate_pool	oMP
A0A9P9E097	candidate_pool	oAPO
A0A9P9E4D0	candidate_pool	oAPO
A0A9P9ECR6	candidate_pool	oMP
A0A9P9EE65	candidate_pool	oMP
A0A9P9F610	candidate_pool	oMP
A0A9P9HAD7	candidate_pool	oAPO
A0A9P9J0Z6	candidate_pool	oMP
A0A9P9J4T8	candidate_pool	oAPO
A0A9P9J7R2	candidate_pool	oAPO
A0A9P9K123	candidate_pool	oAPO
A0A9P9KBB3	candidate_pool	oMP
A0A9P9KEG5	candidate_pool	oAPO
A0A9P9KIR2	candidate_pool	oMP
A0A9P9WAQ4	candidate_pool	oAPO
A0A9P9WBG0	candidate_pool	oMP
A0A9P9WE24	candidate_pool	oMP
A0A9P9WLG7	candidate_pool	oAPO
A0A9P9WW04	candidate_pool	oMP
A0A9P9WY50	candidate_pool	oMP
A0A9P9X1N4	candidate_pool	oMP
A0A9P9XJK6	candidate_pool	oMP
A0A9P9XMR3	candidate_pool	oMP
A0A9P9XNZ2	candidate_pool	oMP
A0A9P9XQR7	candidate_pool	oAPO
A0A9P9XQU4	candidate_pool	hemocyanin
A0A9P9XU62	candidate_pool	oAPO
A0A9P9Y2C9	candidate_pool	oMP
A0A9P9Y2X6	candidate_pool	hemocyanin
A0A9P9Y5F5	candidate_pool	oMP
A0A9Q0AJM4	candidate_pool	oMP
A0A9Q0ANI9	candidate_pool	oAPO
A0A9Q0B1W0	candidate_pool	oMP
A0A9Q0BAF8	candidate_pool	oAPO
A0A9Q0DA90	candidate_pool	DCT_DHICA
A0A9Q0ICF7	candidate_pool	DCT_DHICA
A0A9Q0KUV1	candidate_pool	DCT_DHICA
A0A9Q0QXM2	candidate_pool	DCT_DHICA
A0A9Q0VRW4	candidate_pool	oMP
A0A9Q0XMU1	candidate_pool	DCT_DHICA
A0A9Q0ZYT7	candidate_pool	oMP
A0A9Q1A0U0	candidate_pool	oMP
A0A9Q1AMB4	candidate_pool	oMP
A0A9Q1B4Q7	candidate_pool	DCT_DHICA
A0A9Q1D134	candidate_pool	DCT_DHICA
A0A9Q1EC86	candidate_pool	DCT_DHICA
A0A9Q1F309	candidate_pool	DCT_DHICA
A0A9Q1HX87	candidate_pool	DCT_DHICA
A0A9Q1JDR4	candidate_pool	DCT_DHICA
A0A9Q3GXD1	showcase	binuclear_AspCuB
A0A9Q8SJY5	candidate_pool	oMP
A0A9Q8SQB6	candidate_pool	oMP
A0A9Q8STN0	candidate_pool	oMP
A0A9Q8T0W7	candidate_pool	oAPO
A0A9Q8WM23	candidate_pool	oMP
A0A9Q8ZB76	candidate_pool	oMP
A0A9Q8ZDY9	candidate_pool	oMP
A0A9Q9AK53	candidate_pool	oAPO
A0A9Q9AVV7	candidate_pool	oAPO
A0A9Q9DRJ8	candidate_pool	oMP
A0A9Q9EQ81	candidate_pool	hemocyanin
A0A9Q9YZM8	candidate_pool	DCT_DHICA
A0A9Q9ZGG3	candidate_pool	DCT_DHICA
A0A9R0A7D8	candidate_pool	DCT_DHICA
A0A9R0B545	candidate_pool	DCT_DHICA
A0A9R1SHT6	candidate_pool	DCT_DHICA
A0A9R1SQ36	candidate_pool	DCT_DHICA
A0A9R1SQ40	candidate_pool	DCT_DHICA
A0A9U8DXM5	candidate_pool	oAPO
A0A9U8DXQ3	candidate_pool	oAPO
A0A9U8DY29	candidate_pool	oAPO
A0A9U8EAI5	candidate_pool	DCT_DHICA
A0A9V1DZN6	candidate_pool	DCT_DHICA
A0A9V1FC03	candidate_pool	DCT_DHICA
A0A9W2WVK1	candidate_pool	DCT_DHICA
A0A9W3AFG7	candidate_pool	DCT_DHICA
A0A9W3AZ70	candidate_pool	oAPO
A0A9W3BCD9	candidate_pool	oAPO
A0A9W3BCI9	candidate_pool	oAPO
A0A9W3BCN2	candidate_pool	oAPO
A0A9W3BCU0	candidate_pool	oAPO
A0A9W3BCU2	candidate_pool	oAPO
A0A9W3BCU8	candidate_pool	oAPO
A0A9W3BCV1	candidate_pool	oAPO
A0A9W3EW42	candidate_pool	DCT_DHICA
A0A9W3FDV3	candidate_pool	DCT_DHICA
A0A9W3GC21	candidate_pool	DCT_DHICA
A0A9W3GC27	candidate_pool	DCT_DHICA
A0A9W3GCH7	candidate_pool	DCT_DHICA
A0A9W3GCU8	candidate_pool	DCT_DHICA
A0A9W4HEC1	candidate_pool	oMP
A0A9W4I4T6	candidate_pool	oMP
A0A9W4J7U1	candidate_pool	oMP
A0A9W4J8D8	candidate_pool	oMP
A0A9W4JHD5	candidate_pool	oMP
A0A9W4JVM2	candidate_pool	oMP
A0A9W4K5R5	candidate_pool	oMP
A0A9W4K739	candidate_pool	oMP
A0A9W4MRV1	candidate_pool	oMP
A0A9W4NEI9	candidate_pool	oMP
A0A9W4RJE0	candidate_pool	oAPO
A0A9W4RK77	candidate_pool	hemocyanin
A0A9W4RLV9	candidate_pool	oMP
A0A9W4RR43	candidate_pool	oMP
A0A9W4RYF5	candidate_pool	oMP
A0A9W4RYP5	candidate_pool	oMP
A0A9W4U1W2	candidate_pool	oMP
A0A9W4U7M0	candidate_pool	DCT_DHICA
A0A9W4W6D4	candidate_pool	oMP
A0A9W4XQI1	candidate_pool	oMP
A0A9W5Z4D9	candidate_pool	oMP
A0A9W6DPE6	candidate_pool	oMP
A0A9W6U6E5	candidate_pool	hemocyanin
A0A9W6X5Y7	candidate_pool	hemocyanin
A0A9W6X5Y8	candidate_pool	hemocyanin
A0A9W6X9Y3	candidate_pool	hemocyanin
A0A9W6X9Y5	candidate_pool	hemocyanin
A0A9W6X9Y8	candidate_pool	hemocyanin
A0A9W7CFU9	candidate_pool	hemocyanin
A0A9W7CJI0	candidate_pool	hemocyanin
A0A9W7WUE2	candidate_pool	DCT_DHICA
A0A9W7XTH6	candidate_pool	DCT_DHICA
A0A9W7XTH6	candidate_pool	hemocyanin
A0A9W7ZYI4	candidate_pool	oAPO
A0A9W7ZYI4	candidate_pool	DCT_DHICA
A0A9W8B7N1	candidate_pool	oAPO
A0A9W8C8D5	candidate_pool	DCT_DHICA
A0A9W8CC87	candidate_pool	DCT_DHICA
A0A9W8E3J8	candidate_pool	oAPO
A0A9W8MZK8	candidate_pool	oMP
A0A9W8N063	candidate_pool	oMP
A0A9W8N7V4	candidate_pool	oMP
A0A9W8NZF7	candidate_pool	oAPO
A0A9W8NZJ0	candidate_pool	oAPO
A0A9W8PIM9	candidate_pool	oAPO
A0A9W8PPH3	candidate_pool	oMP
A0A9W8RVI0	candidate_pool	oAPO
A0A9W8U1T8	candidate_pool	oAPO
A0A9W8U7F8	candidate_pool	oAPO
A0A9W8V2T7	candidate_pool	oMP
A0A9W8V7S4	candidate_pool	oAPO
A0A9W8V905	candidate_pool	oAPO
A0A9W8VDW0	candidate_pool	oMP
A0A9W8X1Z9	candidate_pool	DCT_DHICA
A0A9W8X1Z9	candidate_pool	hemocyanin
A0A9W8XCZ5	candidate_pool	oMP
A0A9W8XR00	candidate_pool	hemocyanin
A0A9W8XU64	candidate_pool	oMP
A0A9W8Z6D9	candidate_pool	oMP
A0A9W8ZM31	candidate_pool	oMP
A0A9W9AEE6	candidate_pool	oAPO
A0A9W9AEI2	candidate_pool	oAPO
A0A9W9AEP8	candidate_pool	oAPO
A0A9W9BUC3	candidate_pool	oAPO
A0A9W9BUQ9	candidate_pool	oMP
A0A9W9BV63	candidate_pool	oMP
A0A9W9BZ07	candidate_pool	oMP
A0A9W9C0T7	candidate_pool	oMP
A0A9W9C1U5	candidate_pool	oMP
A0A9W9C266	candidate_pool	oMP
A0A9W9CD07	candidate_pool	DCT_DHICA
A0A9W9CXX3	candidate_pool	oMP
A0A9W9D4J4	candidate_pool	oMP
A0A9W9DAH2	candidate_pool	oMP
A0A9W9DDH6	candidate_pool	oAPO
A0A9W9DF90	candidate_pool	oAPO
A0A9W9DGF5	candidate_pool	oAPO
A0A9W9DPG6	candidate_pool	oAPO
A0A9W9DQ39	candidate_pool	oAPO
A0A9W9DSP4	candidate_pool	oAPO
A0A9W9E068	candidate_pool	oAPO
A0A9W9F523	candidate_pool	oMP
A0A9W9FGB9	candidate_pool	DCT_DHICA
A0A9W9FYQ5	candidate_pool	oMP
A0A9W9HCH3	candidate_pool	oMP
A0A9W9ICD9	candidate_pool	oMP
A0A9W9JCQ1	candidate_pool	oMP
A0A9W9JLG4	candidate_pool	hemocyanin
A0A9W9KHA6	candidate_pool	oMP
A0A9W9LFN6	candidate_pool	oMP
A0A9W9N8A6	candidate_pool	oMP
A0A9W9PRL5	candidate_pool	oMP
A0A9W9QKL9	candidate_pool	oMP
A0A9W9QPK0	candidate_pool	oMP
A0A9W9QQ36	candidate_pool	oMP
A0A9W9UJR9	candidate_pool	oMP
A0A9W9V833	candidate_pool	oAPO
A0A9W9V902	candidate_pool	oMP
A0A9W9VK00	candidate_pool	hemocyanin
A0A9W9WHE0	candidate_pool	DCT_DHICA
A0A9X0BDN5	candidate_pool	DCT_DHICA
A0A9X0BLC2	candidate_pool	DCT_DHICA
A0A9X0BTF6	candidate_pool	oMP
A0A9X0C4Y4	candidate_pool	oMP
A0A9X2E6U5	candidate_pool	DCT_DHICA
A0A9X2LCT7	candidate_pool	DCT_DHICA
A0A9X8E5P1	candidate_pool	hemocyanin
A0A9X8ECT6	candidate_pool	oAPO
A0A9X8H3Z6	candidate_pool	hemocyanin
A0A9X8H6Q2	candidate_pool	hemocyanin
A0A9X8H7L7	candidate_pool	oAPO
A0A9X8HDI2	candidate_pool	oAPO
A0A9X9LJ82	candidate_pool	DCT_DHICA
A0A9Y3QLZ8	candidate_pool	DCT_DHICA
A0A9Y3RZM7	candidate_pool	DCT_DHICA
A0A9Y3VLX9	candidate_pool	DCT_DHICA
A0AA35K588	candidate_pool	DCT_DHICA
A0AA35LJ97	candidate_pool	DCT_DHICA
A0AA35M5E3	candidate_pool	oMP
A0AA35M5L0	candidate_pool	DCT_DHICA
A0AA35QEN2	candidate_pool	DCT_DHICA
A0AA35V075	candidate_pool	DCT_DHICA
A0AA35VL53	candidate_pool	oAPO
A0AA35WPV6	candidate_pool	oMP
A0AA36CM18	candidate_pool	oAPO
A0AA36DTJ8	candidate_pool	oMP
A0AA36GA08	candidate_pool	oAPO
A0AA37GNE0	candidate_pool	oMP
A0AA37GSS8	candidate_pool	oMP
A0AA37L8J5	candidate_pool	oMP
A0AA37L8S5	candidate_pool	oMP
A0AA37LSP4	candidate_pool	oMP
A0AA37URQ3	candidate_pool	oMP
A0AA38J8C1	candidate_pool	oAPO
A0AA38JNP9	candidate_pool	oAPO
A0AA38KVA4	candidate_pool	oAPO
A0AA38NMR0	candidate_pool	oAPO
A0AA38NNV5	candidate_pool	oAPO
A0AA38P9M6	candidate_pool	oAPO
A0AA38PZP5	candidate_pool	oAPO
A0AA38Q2J7	candidate_pool	oAPO
A0AA38R1L0	candidate_pool	oMP
A0AA38RD10	candidate_pool	oMP
A0AA38RL25	candidate_pool	oMP
A0AA38RLD9	candidate_pool	oMP
A0AA38RRE5	candidate_pool	oMP
A0AA38VBY0	candidate_pool	oMP
A0AA38VSJ3	candidate_pool	oMP
A0AA38W271	candidate_pool	oMP
A0AA38XND7	candidate_pool	DCT_DHICA
A0AA38XQF2	candidate_pool	DCT_DHICA
A0AA38XXB7	candidate_pool	DCT_DHICA
A0AA38Y990	candidate_pool	DCT_DHICA
A0AA38YDK5	candidate_pool	DCT_DHICA
A0AA39G9F2	candidate_pool	oAPO
A0AA39G9M2	candidate_pool	oMP
A0AA39GBS1	candidate_pool	oMP
A0AA39H2D9	candidate_pool	oMP
A0AA39H3A8	candidate_pool	oMP
A0AA39JWK2	candidate_pool	oAPO
A0AA39JYE4	candidate_pool	oAPO
A0AA39K704	showcase	binuclear_TyrCuA
A0AA39LAW8	candidate_pool	oMP
A0AA39LBY8	candidate_pool	oMP
A0AA39LHK4	candidate_pool	oMP
A0AA39LHZ4	candidate_pool	oMP
A0AA39M604	candidate_pool	oMP
A0AA39MYU6	candidate_pool	oAPO
A0AA39NQW6	candidate_pool	oAPO
A0AA39P499	candidate_pool	oAPO
A0AA39PIA9	candidate_pool	oAPO
A0AA39PK06	candidate_pool	oAPO
A0AA39Q3E3	candidate_pool	oAPO
A0AA39QES7	candidate_pool	oAPO
A0AA39T760	candidate_pool	oAPO
A0AA39TW36	candidate_pool	oMP
A0AA39U5F4	candidate_pool	oMP
A0AA39UQR7	candidate_pool	oAPO
A0AA39UZS7	candidate_pool	oAPO
A0AA39WBW2	candidate_pool	oMP
A0AA39WCE6	candidate_pool	oMP
A0AA39WDR7	candidate_pool	oMP
A0AA39WJQ3	candidate_pool	oMP
A0AA39WLS3	candidate_pool	oMP
A0AA39WSZ2	candidate_pool	oMP
A0AA39WY20	candidate_pool	oMP
A0AA39WZB5	candidate_pool	oMP
A0AA39X441	candidate_pool	oMP
A0AA39XF26	candidate_pool	oMP
A0AA39XHP1	candidate_pool	oAPO
A0AA39Y697	candidate_pool	oMP
A0AA39Y7F5	candidate_pool	oMP
A0AA39YD30	candidate_pool	oMP
A0AA39YEC9	candidate_pool	oAPO
A0AA39YIX0	candidate_pool	oMP
A0AA39YSP7	candidate_pool	oAPO
A0AA39Z569	candidate_pool	oMP
A0AA39ZFM0	candidate_pool	oMP
A0AA39ZIB4	candidate_pool	oMP
A0AA39ZZ44	candidate_pool	oMP
A0AA40A3H6	candidate_pool	oMP
A0AA40ANQ1	candidate_pool	oMP
A0AA40AX45	candidate_pool	oMP
A0AA40AZV6	candidate_pool	oMP
A0AA40BB56	candidate_pool	oMP
A0AA40BGF9	candidate_pool	oMP
A0AA40BGF9	candidate_pool	DCT_DHICA
A0AA40BPP7	candidate_pool	DCT_DHICA
A0AA40BQV3	candidate_pool	oMP
A0AA40C0T4	candidate_pool	oMP
A0AA40CSE0	candidate_pool	oMP
A0AA40CT75	candidate_pool	oMP
