accession	organism_id	lineage	nucleotide_acc	protein_id	molecule_type	n_embl_refs
A0A9P7QRK7	1209932		JAESDN010000014	KAG7041705.1	Genomic_DNA	1
A0A9P7QS01	1209932		JAESDN010000025	KAG7040387.1	Genomic_DNA	1
A0A9P7R386	1209932		JAESDN010000008	KAG7046714.1	Genomic_DNA	1
A0A9P7R6W9	1209932		JAESDN010000005	KAG7050685.1	Genomic_DNA	1
A0A9P7R8M5	1209932		JAESDN010000003	KAG7052908.1	Genomic_DNA	1
A0A9P7UIY2	1209932		JAESDN010000001	KAG7058287.1	Genomic_DNA	1
A0A9P7UJ56	1209932		JAESDN010000004	KAG7051335.1	Genomic_DNA	1
A0A9P7W2Q5	856835		MU250525	KAG7451092.1	Genomic_DNA	1
A0A9P7YCU3	45428		MU251653	KAG9230673.1	Genomic_DNA	1
A0A9P7YDW7	45428		MU251594	KAG9231566.1	Genomic_DNA	1
A0A9P7YP12	45428		MU251391	KAG9237189.1	Genomic_DNA	1
A0A9P7ZDG1	2614577		MU251283	KAG9250118.1	Genomic_DNA	1
A0A9P7ZEN4	2614577		MU251276	KAG9250556.1	Genomic_DNA	1
A0A9P7ZR50	2614577		MU251247	KAG9256690.1	Genomic_DNA	1
A0A9P8AZ72	856835		MU250525	KAG7451672.1	Genomic_DNA	1
A0A9P8C1X5	45428		MU251681	KAG9230340.1	Genomic_DNA	1
A0A9P8C4W8	45428		MU251495	KAG9233577.1	Genomic_DNA	1
A0A9P8CJK2	2614577		MU251310	KAG9249433.1	Genomic_DNA	1
A0A9P8CPW1	2614577		MU251254	KAG9254535.1	Genomic_DNA	1
A0A9P8CSX4	2614577		MU251243	KAG9258584.1	Genomic_DNA	1
A0A9P8D5I1	1042133		JAHBCI010000010	KAG9495641.1	Genomic_DNA	1
A0A9P8D8F5	1042133		JAHBCI010000009	KAG9497191.1	Genomic_DNA	1
A0A9P8E2U0	46634		JAHFXF010001128	KAG9675416.1	Genomic_DNA	1
A0A9P8FVE8	46634		JAHFXS010000615	KAG9983299.1	Genomic_DNA	1
A0A9P8G682	46634		JAHFYH010000180	KAH0210194.1	Genomic_DNA	1
A0A9P8ILD1	1042133		JAHBCI010000008	KAG9497690.1	Genomic_DNA	1
A0A9P8J1T0	46634		JAHFXF010000995	KAG9679643.1	Genomic_DNA	1
A0A9P8JV18	46634		JAHFXS010000602	KAG9983411.1	Genomic_DNA	1
A0A9P8LAU2	265104		JAGHQM010000755	KAH0558735.1	Genomic_DNA	1
A0A9P8MJP3	2596975		JACEFI010000001	KAH0601703.1	Genomic_DNA	1
A0A9P8RPF4	152316		JAGPXC010000008	KAH6647763.1	Genomic_DNA	1
A0A9P8SG32	111463		JAIZPD010000008	KAH0961548.1	Genomic_DNA	1
A0A9P8UDW5	152316		JAGPXC010000008	KAH6648129.1	Genomic_DNA	1
A0A9P8UKP1	152316		JAGPXC010000004	KAH6653851.1	Genomic_DNA	1
A0A9P8UU77	152316		JAGPXC010000002	KAH6658162.1	Genomic_DNA	1
A0A9P8UWM5	152316		JAGPXC010000001	KAH6659725.1	Genomic_DNA	1
A0A9P8V2M6	936078		JAGSXJ010000039	KAH6664819.1	Genomic_DNA	1
A0A9P8V2S0	936078		JAGSXJ010000030	KAH6670246.1	Genomic_DNA	1
A0A9P8V626	936078		JAGSXJ010000020	KAH6679838.1	Genomic_DNA	1
A0A9P8XSB3	1682393		JAGTJQ010000013	KAH7014498.1	Genomic_DNA	1
A0A9P8XWL6	1682393		JAGTJQ010000009	KAH7024584.1	Genomic_DNA	1
A0A9P8YAM6	1682393		JAGTJQ010000004	KAH7032603.1	Genomic_DNA	1
A0A9P8YM28	1682393		JAGTJQ010000001	KAH7041529.1	Genomic_DNA	1
A0A9P8ZWM7	152316		JAGPXC010000005	KAH6653191.1	Genomic_DNA	1
A0A9P9A6U7	936078		JAGSXJ010000017	KAH6683551.1	Genomic_DNA	1
A0A9P9AGJ3	936078		JAGSXJ010000003	KAH6693729.1	Genomic_DNA	1
A0A9P9APM6	1576542		JAGPYM010000019	KAH6884856.1	Genomic_DNA	1
A0A9P9AQ01	1576542		JAGPYM010000018	KAH6885347.1	Genomic_DNA	1
A0A9P9ASR6	1576542		JAGPYM010000010	KAH6889819.1	Genomic_DNA	1
A0A9P9DE48	307937		JAGMUV010000028	KAH7117504.1	Genomic_DNA	1
A0A9P9E097	256645		JAGMWT010000005	KAH7128377.1	Genomic_DNA	1
A0A9P9E4D0	307937		JAGMUV010000017	KAH7131230.1	Genomic_DNA	1
A0A9P9ECR6	256645		JAGMWT010000002	KAH7135238.1	Genomic_DNA	1
A0A9P9EE65	256645		JAGMWT010000002	KAH7135802.1	Genomic_DNA	1
A0A9P9F610	307937		JAGMUV010000006	KAH7152948.1	Genomic_DNA	1
A0A9P9HAD7	169388		JAGTJS010000011	KAH7253087.1	Genomic_DNA	1
A0A9P9J0Z6	1079267		JAGMUU010000012	KAH7141347.1	Genomic_DNA	1
A0A9P9J4T8	1079267		JAGMUU010000008	KAH7147166.1	Genomic_DNA	1
A0A9P9J7R2	307937		JAGMUV010000006	KAH7152591.1	Genomic_DNA	1
A0A9P9K123	48865		JAGMUX010000014	KAH7239985.1	Genomic_DNA	1
A0A9P9KBB3	169388		JAGTJS010000016	KAH7246914.1	Genomic_DNA	1
A0A9P9KEG5	48865		JAGMUX010000005	KAH7259542.1	Genomic_DNA	1
A0A9P9KIR2	48865		JAGMUX010000007	KAH7254069.1	Genomic_DNA	1
A0A9P9WAQ4	1658444		JAFIMR010000053	KAI1854389.1	Genomic_DNA	1
A0A9P9WBG0	1658444		JAFIMR010000048	KAI1855958.1	Genomic_DNA	1
A0A9P9WE24	1658444		JAFIMR010000035	KAI1859075.1	Genomic_DNA	1
A0A9P9WLG7	1658444		JAFIMR010000016	KAI1868983.1	Genomic_DNA	1
A0A9P9WW04	1658444		JAFIMR010000003	KAI1880091.1	Genomic_DNA	1
A0A9P9WY50	1658444		JAFIMR010000001	KAI1881264.1	Genomic_DNA	1
A0A9P9X1N4	1671311		SDAQ01000191	KAI3531161.1	Genomic_DNA	1
A0A9P9XJK6	1671311		SDAQ01000020	KAI3554904.1	Genomic_DNA	1
A0A9P9XMR3	1671311		SDAQ01000011	KAI3556629.1	Genomic_DNA	1
A0A9P9XNZ2	1671311		SDAQ01000006	KAI3557741.1	Genomic_DNA	1
A0A9P9XQR7	1671311		SDAQ01000003	KAI3558610.1	Genomic_DNA	1
A0A9P9XQU4	1671311		SDAQ01000004	KAI3558374.1	Genomic_DNA	1
A0A9P9XU62	2686198		JAGIXG020000096	KAI6777849.1	Genomic_DNA	1
A0A9P9Y2C9	2686198		JAGIXG020000014	KAI6782244.1	Genomic_DNA	1
A0A9P9Y2X6	2686198		JAGIXG020000013	KAI6782517.1	Genomic_DNA	1
A0A9P9Y5F5	2686198		JAGIXG020000007	KAI6783685.1	Genomic_DNA	1
A0A9Q0AJM4	1658444		JAFIMR010000052	KAI1855002.1	Genomic_DNA	1
A0A9Q0ANI9	1658444		JAFIMR010000017	KAI1868274.1	Genomic_DNA	1
A0A9Q0B1W0	1671311		SDAQ01000084	KAI3541382.1	Genomic_DNA	1
A0A9Q0BAF8	1671311		SDAQ01000003	KAI3558692.1	Genomic_DNA	1
A0A9Q0DA90	630683		JANIIK010000118	KAJ3584858.1	Genomic_DNA	1
A0A9Q0ICF7	630683		JANIIK010000113	KAJ3591686.1	Genomic_DNA	1
A0A9Q0KUV1	273540		JAMYWD010000003	KAJ4977029.1	Genomic_DNA	1
A0A9Q0QXM2	273540		JAMYWD010000003	KAJ4975808.1	Genomic_DNA	1
A0A9Q0VRW4	77065		JAPFFK010000007	KAJ6753871.1	Genomic_DNA	1
A0A9Q0XMU1	171643		JAPFRF010000010	KAJ7319893.1	Genomic_DNA	1
A0A9Q0ZYT7	40686		JAPFFL010000001	KAJ6751980.1	Genomic_DNA	1
A0A9Q1A0U0	77065		JAPFFK010000007	KAJ6753869.1	Genomic_DNA	1
A0A9Q1AMB4	2511006		JAPFFM010000001	KAJ6776201.1	Genomic_DNA	1
A0A9Q1B4Q7	171643		JAPFRF010000004	KAJ7335476.1	Genomic_DNA	1
A0A9Q1D134	82655		JAFJMO010000015	KAJ8255610.1	Genomic_DNA	1
A0A9Q1EC86	118154		JAINUF010000020	KAJ8336144.1	Genomic_DNA	1
A0A9Q1F309	118154		JAINUF010000009	KAJ8350068.1	Genomic_DNA	1
A0A9Q1HX87	82655		JAFJMO010000008	KAJ8269753.1	Genomic_DNA	1
A0A9Q1JDR4	118154		JAINUF010000001	KAJ8382916.1	Genomic_DNA	1
A0A9Q3GXD1	1389203		AVOT02007219	MBW0483416.1	Genomic_DNA	1
A0A9Q8SJY5	145971		CP019474	UQC78281.1	Genomic_DNA	1
A0A9Q8SQB6	145971		CP019475	UQC81303.1	Genomic_DNA	1
A0A9Q8STN0	145971		CP019476	UQC82998.1	Genomic_DNA	1
A0A9Q8T0W7	145971		CP019478	UQC87199.1	Genomic_DNA	1
A0A9Q8WM23	145971		CP019479	UQC88583.1	Genomic_DNA	1
A0A9Q8ZB76	95742		CP089277	USP79005.1	Genomic_DNA	1
A0A9Q8ZDY9	95742		CP089280	USP81536.1	Genomic_DNA	1
A0A9Q9AK53	215465		CP099420	USW50510.1	Genomic_DNA	1
A0A9Q9AVV7	215465		CP099425	USW56404.1	Genomic_DNA	1
A0A9Q9DRJ8	95742		CP089275	USP76120.1	Genomic_DNA	1
A0A9Q9EQ81	215465		CP099428	USW58517.1	Genomic_DNA	1
A0A9Q9YZM8	7962					0
A0A9Q9ZGG3	7962					0
A0A9R0A7D8	7962					0
A0A9R0B545	7962					0
A0A9R1SHT6	630221					0
A0A9R1SQ36	630221					0
A0A9R1SQ40	7962					0
A0A9U8DXM5	6526					0
A0A9U8DXQ3	6526					0
A0A9U8DY29	6526					0
A0A9U8EAI5	6526					0
A0A9V1DZN6	9691					0
A0A9V1FC03	9691					0
A0A9W2WVK1	9755					0
A0A9W3AFG7	6526					0
A0A9W3AZ70	6526					0
A0A9W3BCD9	6526					0
A0A9W3BCI9	6526					0
A0A9W3BCN2	6526					0
A0A9W3BCU0	6526					0
A0A9W3BCU2	6526					0
A0A9W3BCU8	6526					0
A0A9W3BCV1	6526					0
A0A9W3EW42	9837					0
A0A9W3FDV3	9837					0
A0A9W3GC21	9837					0
A0A9W3GC27	9837					0
A0A9W3GCH7	9837					0
A0A9W3GCU8	9837					0
A0A9W4HEC1	99116		CAJVOS010000010	CAG7986219.1	Genomic_DNA	1
A0A9W4I4T6	99116		CAJVOS010000060	CAG8222037.1	Genomic_DNA	1
A0A9W4J7U1	1612424		CAJVPA010000189	CAG8383465.1	Genomic_DNA	1
A0A9W4J8D8	1612424		CAJVPA010000184	CAG8375606.1	Genomic_DNA	1
A0A9W4JHD5	1612424		CAJVPD010000248	CAG8394211.1	Genomic_DNA	1
A0A9W4JVM2	1612424		CAJVPD010000288	CAG8424640.1	Genomic_DNA	1
A0A9W4K5R5	1612424		CAJVPG010000466	CAG8430772.1	Genomic_DNA	1
A0A9W4K739	1303716		CAJVRC010000843	CAG8891062.1	Genomic_DNA	1
A0A9W4MRV1	60175		CAJVNV010000210	CAG8107782.1	Genomic_DNA	1
A0A9W4NEI9	1612424		CAJVPG010000133	CAG8359300.1	Genomic_DNA	1
A0A9W4RJE0	2664923		CAMGZC010000046	CAI0642236.1	Genomic_DNA	1
A0A9W4RK77	2664923		CAMGZC010000079	CAI0642910.1	Genomic_DNA	1
A0A9W4RLV9	2664923		CAMGZC010000132	CAI0643884.1	Genomic_DNA	1
A0A9W4RR43	2664923		CAMGZC010000285	CAI0645933.1	Genomic_DNA	1
A0A9W4RYF5	2664923		CAMGZC010000751	CAI0649788.1	Genomic_DNA	1
A0A9W4RYP5	2664923		CAMGZC010000742	CAI0649736.1	Genomic_DNA	1
A0A9W4U1W2	1303443		CAOQHR010000001	CAI6238330.1	Genomic_DNA	1
A0A9W4U7M0	1303443		CAOQHR010000002	CAI6303331.1	Genomic_DNA	1
A0A9W4W6D4	2664923		CAMGZC010000168	CAI0644442.1	Genomic_DNA	1
A0A9W4XQI1	1303443		CAOQHR010000004	CAI6333741.1	Genomic_DNA	1
A0A9W5Z4D9	5061		BRPB01000034	GLA49991.1	Genomic_DNA	1
A0A9W6DPE6	319629		BROQ01000054	GKZ22626.1	Genomic_DNA	1
A0A9W6U6E5	2077276		BSXW01000648	GMF27151.1	Genomic_DNA	1
A0A9W6X5Y7	2077276		BSXW01000965	GMF32195.1	Genomic_DNA	1
A0A9W6X5Y8	2077276		BSXW01000965	GMF32196.1	Genomic_DNA	1
A0A9W6X9Y3	1490495		BSXT01000802	GMF34330.1	Genomic_DNA	1
A0A9W6X9Y5	1490495		BSXT01000802	GMF34329.1	Genomic_DNA	1
A0A9W6X9Y8	1490495		BSXT01000802	GMF34321.1	Genomic_DNA	1
A0A9W7CFU9	2077276		BSXW01000965	GMF32198.1	Genomic_DNA	1
A0A9W7CJI0	1490495		BSXT01000802	GMF34325.1	Genomic_DNA	1
A0A9W7WUE2	992332		JAFHDT010000006	KAI7808398.1	Genomic_DNA	1
A0A9W7XTH6	1286918		JANBOI010003046	KAJ1719061.1	Genomic_DNA	1
A0A9W7ZYI4	417184		JANBPU010000089	KAJ1916853.1	Genomic_DNA	1
A0A9W8B7N1	2761393		JANBQB010000202	KAJ1979770.1	Genomic_DNA	1
A0A9W8C8D5	992332		JAFHDT010000004	KAI7811151.1	Genomic_DNA	1
A0A9W8CC87	992332		JAFHDT010000001	KAI7814139.1	Genomic_DNA	1
A0A9W8E3J8	1520584		JANBPY010000623	KAJ1965163.1	Genomic_DNA	1
A0A9W8MZK8	84603		JANKHO010000091	KAJ3515549.1	Genomic_DNA	1
A0A9W8N063	84603		JANKHO010000071	KAJ3516016.1	Genomic_DNA	1
A0A9W8N7V4	114810		JANPWZ010002034	KAJ3561650.1	Genomic_DNA	1
A0A9W8NZF7	2804962		JANVFU010000008	KAJ3743820.1	Genomic_DNA	2
A0A9W8NZJ0	2804962		JANVFU010000007	KAJ3743905.1	Genomic_DNA	1
A0A9W8PIM9	2494466		JAPDHF010000016	KAJ4007985.1	Genomic_DNA	1
A0A9W8PPH3	2494466		JAPDHF010000008	KAJ4013957.1	Genomic_DNA	1
A0A9W8RVI0	1237075		JAOQAZ010000023	KAJ4253856.1	Genomic_DNA	1
A0A9W8U1T8	2804962		JANVFU010000002	KAJ3749440.1	Genomic_DNA	1
A0A9W8U7F8	2494466		JAPDHF010000011	KAJ4011136.1	Genomic_DNA	1
A0A9W8V2T7	195108		JAOQAV010000006	KAJ4193246.1	Genomic_DNA	1
A0A9W8V7S4	1237075		JAOQAZ010000039	KAJ4247509.1	Genomic_DNA	1
A0A9W8V905	1237075		JAOQAZ010000039	KAJ4247512.1	Genomic_DNA	1
A0A9W8VDW0	1237075		JAOQAZ010000011	KAJ4263103.1	Genomic_DNA	1
A0A9W8X1Z9	749621		JAPEUV010000026	KAJ4338876.1	Genomic_DNA	1
A0A9W8XCZ5	1932322		JAPEUX010000007	KAJ4347797.1	Genomic_DNA	1
A0A9W8XR00	1932322		JAPEUX010000003	KAJ4356722.1	Genomic_DNA	1
A0A9W8XU64	1932322		JAPEUX010000002	KAJ4358213.1	Genomic_DNA	1
A0A9W8Z6D9	749634		JAPEVA010000090	KAJ4400392.1	Genomic_DNA	1
A0A9W8ZM31	749634		JAPEVA010000005	KAJ4411405.1	Genomic_DNA	1
A0A9W9AEE6	153920		JAOTPV010000007	KAJ4480286.1	Genomic_DNA	1
A0A9W9AEI2	153920		JAOTPV010000007	KAJ4480290.1	Genomic_DNA	1
A0A9W9AEP8	153920		JAOTPV010000007	KAJ4480269.1	Genomic_DNA	1
A0A9W9BUC3	749621		JAPEUV010000236	KAJ4330031.1	Genomic_DNA	1
A0A9W9BUQ9	1435070		JAPEUR010000004	KAJ4329047.1	Genomic_DNA	1
A0A9W9BV63	749621		JAPEUV010000384	KAJ4329607.1	Genomic_DNA	1
A0A9W9BZ07	749621		JAPEUV010000064	KAJ4335233.1	Genomic_DNA	1
A0A9W9C0T7	749621		JAPEUV010000024	KAJ4339181.1	Genomic_DNA	1
A0A9W9C1U5	749621		JAPEUV010000020	KAJ4339759.1	Genomic_DNA	1
A0A9W9C266	749621		JAPEUV010000020	KAJ4339763.1	Genomic_DNA	1
A0A9W9CD07	1932322		JAPEUX010000003	KAJ4355947.1	Genomic_DNA	1
A0A9W9CXX3	1191159		JAPEVB010000002	KAJ4393505.1	Genomic_DNA	1
A0A9W9D4J4	749634		JAPEVA010000090	KAJ4400385.1	Genomic_DNA	1
A0A9W9DAH2	749634		JAPEVA010000008	KAJ4410422.1	Genomic_DNA	1
A0A9W9DDH6	153920		JAOTPV010000096	KAJ4464949.1	Genomic_DNA	1
A0A9W9DF90	153920		JAOTPV010000057	KAJ4466176.1	Genomic_DNA	1
A0A9W9DGF5	40482		JANVFS010000040	KAJ4467757.1	Genomic_DNA	1
A0A9W9DPG6	153920		JAOTPV010000007	KAJ4480279.1	Genomic_DNA	1
A0A9W9DQ39	153920		JAOTPV010000007	KAJ4480282.1	Genomic_DNA	1
A0A9W9DSP4	153920		JAOTPV010000004	KAJ4483814.1	Genomic_DNA	1
A0A9W9E068	40482		JANVFS010000003	KAJ4493773.1	Genomic_DNA	1
A0A9W9F523	116970		JAPQKH010000006	KAJ5093687.1	Genomic_DNA	1
A0A9W9FGB9	1131581		JAPQKI010000005	KAJ5099672.1	Genomic_DNA	1
A0A9W9FYQ5	116970		JAPQKH010000003	KAJ5108440.1	Genomic_DNA	1
A0A9W9HCH3	126998		JAPQKL010000002	KAJ5143929.1	Genomic_DNA	1
A0A9W9ICD9	69766		JAPQKO010000003	KAJ5173389.1	Genomic_DNA	1
A0A9W9JCQ1	2972120		JAPQKP010000004	KAJ5193984.1	Genomic_DNA	1
A0A9W9JLG4	2972120		JAPQKP010000003	KAJ5199098.1	Genomic_DNA	1
A0A9W9KHA6	1506179		JAPMSZ010000004	KAJ5105463.1	Genomic_DNA	1
A0A9W9LFN6	69766		JAPQKO010000006	KAJ5155321.1	Genomic_DNA	1
A0A9W9N8A6	2972119		JAPQKQ010000001	KAJ5214359.1	Genomic_DNA	1
A0A9W9PRL5	1132637		JAPZBO010000009	KAJ5303302.1	Genomic_DNA	1
A0A9W9QKL9	5074		JAPZBQ010000003	KAJ5339145.1	Genomic_DNA	1
A0A9W9QPK0	5074		JAPZBR010000008	KAJ5341927.1	Genomic_DNA	1
A0A9W9QQ36	5074		JAPZBQ010000003	KAJ5339083.1	Genomic_DNA	1
A0A9W9UJR9	5074		JAPZBR010000008	KAJ5341990.1	Genomic_DNA	1
A0A9W9V833	2100454		JAPZBS010000005	KAJ5369880.1	Genomic_DNA	1
A0A9W9V902	293559		JAPZBT010000002	KAJ5373343.1	Genomic_DNA	1
A0A9W9VK00	293559		JAPZBT010000001	KAJ5382196.1	Genomic_DNA	1
A0A9W9WHE0	1303715		JAPWDO010000007	KAJ5462121.1	Genomic_DNA	1
A0A9X0BDN5	1131564		JAPZBU010000004	KAJ5408780.1	Genomic_DNA	1
A0A9X0BLC2	1303715		JAPWDO010000005	KAJ5471444.1	Genomic_DNA	1
A0A9X0BTF6	1303715		JAPWDO010000002	KAJ5483431.1	Genomic_DNA	1
A0A9X0C4Y4	1882269		JAPWDS010000003	KAJ5502237.1	Genomic_DNA	1
A0A9X2E6U5	2951408		JAMRXG010000004	MCM6773895.1	Genomic_DNA	1
A0A9X2LCT7	2720021		JANIID010000002	MCQ8768820.1	Genomic_DNA	1
A0A9X8E5P1	112090		QUTI01019942	RLO09403.1	Genomic_DNA	1
A0A9X8ECT6	112090		QUTI01004011	RLO13657.1	Genomic_DNA	1
A0A9X8H3Z6	112090		QUTI01045879	RLN99827.1	Genomic_DNA	1
A0A9X8H6Q2	112090		QUTI01031440	RLO03264.1	Genomic_DNA	1
A0A9X8H7L7	112090		QUTI01030403	RLO03683.1	Genomic_DNA	1
A0A9X8HDI2	112090		QUTI01017808	RLO10524.1	Genomic_DNA	1
A0A9X9LJ82	48420		CYRY02005093	VCW69541.1	Genomic_DNA	1
A0A9Y3QLZ8	303518					0
A0A9Y3RZM7	303518					0
A0A9Y3VLX9	303518					0
A0AA35K588	74358		OX395129	CAI5771780.1	Genomic_DNA	1
A0AA35LJ97	74358		OX395142	CAI5796589.1	Genomic_DNA	1
A0AA35M5E3	1926264		CABFNP030001012	CAI6090424.1	Genomic_DNA	1
A0AA35M5L0	1926264		CABFNP030001029	CAI6090639.1	Genomic_DNA	1
A0AA35QEN2	1926264		CABFNP030001348	CAI6100607.1	Genomic_DNA	1
A0AA35V075	414		OX458332	CAI8817487.1	Genomic_DNA	1
A0AA35VL53	1926264		CABFNP030001353	CAI6100904.1	Genomic_DNA	1
A0AA35WPV6	519541		CASHTH010001919	CAI8021867.1	Genomic_DNA	1
A0AA36CM18	96644		CATQJA010002314	CAJ0570441.1	Genomic_DNA	1
A0AA36DTJ8	53992		CATQJL010000112	CAJ0592546.1	Genomic_DNA	1
A0AA36GA08	96644		CATQJA010002652	CAJ0577985.1	Genomic_DNA	1
A0AA37GNE0	708192		BPPX01000013	GJC83977.1	Genomic_DNA	1
A0AA37GSS8	708192		BPPX01000022	GJC86596.1	Genomic_DNA	1
A0AA37L8J5	700344		BQXU01000004	GKT41954.1	Genomic_DNA	1
A0AA37L8S5	700344		BQXU01000008	GKT43933.1	Genomic_DNA	1
A0AA37LSP4	708192		BPPX01000010	GJC82977.1	Genomic_DNA	1
A0AA37URQ3	700344		BQXU01000046	GKT51212.1	Genomic_DNA	1
A0AA38J8C1	2804957		JANVFO010000086	KAJ3715257.1	Genomic_DNA	1
A0AA38JNP9	2804957		JANVFO010000008	KAJ3735627.1	Genomic_DNA	1
A0AA38KVA4	2804958		MU793407	KAJ3783717.1	Genomic_DNA	1
A0AA38NMR0	2804958		MU793300	KAJ3787039.1	Genomic_DNA	1
A0AA38NNV5	2804958		MU793539	KAJ3781625.1	Genomic_DNA	1
A0AA38P9M6	153919		MU806159	KAJ3838869.1	Genomic_DNA	1
A0AA38PZP5	2804962		MU801981	KAJ3984709.1	Genomic_DNA	1
A0AA38Q2J7	2804962		MU801945	KAJ3986241.1	Genomic_DNA	1
A0AA38R1L0	41990		JANBVO010000057	KAJ9132425.1	Genomic_DNA	1
A0AA38RD10	91930		JANBVN010000193	KAJ9133897.1	Genomic_DNA	1
A0AA38RL25	41990		JANBVO010000008	KAJ9150246.1	Genomic_DNA	1
A0AA38RLD9	91930		JANBVN010000134	KAJ9139224.1	Genomic_DNA	1
A0AA38RRE5	91930		JANBVN010000051	KAJ9156768.1	Genomic_DNA	1
A0AA38VBY0	41990		JANBVO010000045	KAJ9134128.1	Genomic_DNA	1
A0AA38VSJ3	91930		JANBVN010000020	KAJ9161657.1	Genomic_DNA	1
A0AA38W271	91930		JANBVN010000027	KAJ9161106.1	Genomic_DNA	1
A0AA38XND7	386627		JAPDRK010000001	KAJ9616695.1	Genomic_DNA	1
A0AA38XQF2	386627		JAPDRK010000001	KAJ9617286.1	Genomic_DNA	1
A0AA38XXB7	1002370		JAPDRN010000086	KAJ9625468.1	Genomic_DNA	1
A0AA38Y990	1002370		JAPDRN010000020	KAJ9638639.1	Genomic_DNA	1
A0AA38YDK5	1002370		JAPDRN010000004	KAJ9645489.1	Genomic_DNA	1
A0AA39G9F2	5046		JAPDFR010000009	KAK0383140.1	Genomic_DNA	1
A0AA39G9M2	5046		JAPDFR010000009	KAK0382976.1	Genomic_DNA	1
A0AA39GBS1	5046		JAPDFR010000008	KAK0384400.1	Genomic_DNA	1
A0AA39H2D9	289476		JAUCMV010000005	KAK0397950.1	Genomic_DNA	1
A0AA39H3A8	289476		JAUCMV010000005	KAK0397949.1	Genomic_DNA	1
A0AA39JWK2	47425		JAUEPT010000007	KAK0450113.1	Genomic_DNA	1
A0AA39JYE4	47425		JAUEPT010000048	KAK0437581.1	Genomic_DNA	2
A0AA39K704	1929756		JAUEPS010000025	KAK0455468.1	Genomic_DNA	1
A0AA39LAW8	5046		JAPDFR010000001	KAK0390498.1	Genomic_DNA	1
A0AA39LBY8	5046		JAPDFR010000001	KAK0391505.1	Genomic_DNA	1
A0AA39LHK4	289476		JAUCMV010000005	KAK0397951.1	Genomic_DNA	1
A0AA39LHZ4	289476		JAUCMV010000005	KAK0397952.1	Genomic_DNA	1
A0AA39M604	289476		JAUCMV010000001	KAK0422911.1	Genomic_DNA	1
A0AA39MYU6	47425		JAUEPT010000005	KAK0451712.1	Genomic_DNA	1
A0AA39NQW6	1929756		JAUEPS010000001	KAK0469868.1	Genomic_DNA	1
A0AA39P499	153914		JAUEPR010000019	KAK0476678.1	Genomic_DNA	1
A0AA39PIA9	153914		JAUEPR010000005	KAK0484772.1	Genomic_DNA	1
A0AA39PK06	153914		JAUEPR010000005	KAK0485136.1	Genomic_DNA	1
A0AA39Q3E3	153913		JAUEPU010000018	KAK0495430.1	Genomic_DNA	1
A0AA39QES7	153913		JAUEPU010000008	KAK0500556.1	Genomic_DNA	1
A0AA39T760	1929756		JAUEPS010000001	KAK0469181.1	Genomic_DNA	1
A0AA39TW36	252184		JAULSR010000011	KAK0610013.1	Genomic_DNA	1
A0AA39U5F4	314043		JAULSU010000007	KAK0611355.1	Genomic_DNA	1
A0AA39UQR7	153913		JAUEPU010000010	KAK0498733.1	Genomic_DNA	1
A0AA39UZS7	153913		JAUEPU010000002	KAK0505034.1	Genomic_DNA	1
A0AA39WBW2	314043		JAULSU010000007	KAK0610915.1	Genomic_DNA	1
A0AA39WCE6	252184		JAULSR010000009	KAK0612520.1	Genomic_DNA	1
A0AA39WDR7	314043		JAULSU010000006	KAK0613517.1	Genomic_DNA	1
A0AA39WJQ3	314043		JAULSU010000005	KAK0616632.1	Genomic_DNA	1
A0AA39WLS3	314043		JAULSU010000005	KAK0617754.1	Genomic_DNA	1
A0AA39WSZ2	314043		JAULSU010000004	KAK0621024.1	Genomic_DNA	1
A0AA39WY20	314043		JAULSU010000003	KAK0623739.1	Genomic_DNA	1
A0AA39WZB5	314043		JAULSU010000003	KAK0624393.1	Genomic_DNA	1
A0AA39X441	314043		JAULSU010000002	KAK0626913.1	Genomic_DNA	1
A0AA39XF26	314043		JAULSU010000001	KAK0632776.1	Genomic_DNA	1
A0AA39XHP1	314043		JAULSU010000001	KAK0634198.1	Genomic_DNA	1
A0AA39Y697	92897		JAULSV010000004	KAK0646828.1	Genomic_DNA	1
A0AA39Y7F5	92897		JAULSV010000004	KAK0646780.1	Genomic_DNA	1
A0AA39YD30	92897		JAULSV010000003	KAK0649242.1	Genomic_DNA	1
A0AA39YEC9	92897		JAULSV010000002	KAK0651104.1	Genomic_DNA	1
A0AA39YIX0	92897		JAULSV010000002	KAK0653154.1	Genomic_DNA	1
A0AA39YSP7	92897		JAULSV010000001	KAK0657887.1	Genomic_DNA	1
A0AA39Z569	869390		JAUJDW010000002	KAK0664383.1	Genomic_DNA	1
A0AA39ZFM0	330535		JAULSY010000035	KAK0670129.1	Genomic_DNA	1
A0AA39ZIB4	330535		JAULSY010000020	KAK0671591.1	Genomic_DNA	1
A0AA39ZZ44	1954250		JAUIRO010000007	KAK0706322.1	Genomic_DNA	1
A0AA40A3H6	260670		JAUKUA010000006	KAK0708504.1	Genomic_DNA	1
A0AA40ANQ1	260670		JAUKUA010000003	KAK0719198.1	Genomic_DNA	1
A0AA40AX45	314023		JAUKTV010000011	KAK0723624.1	Genomic_DNA	1
A0AA40AZV6	260670		JAUKUA010000002	KAK0725080.1	Genomic_DNA	1
A0AA40BB56	260670		JAUKUA010000001	KAK0731025.1	Genomic_DNA	1
