accession,pool,canonical,n_his,core_ok,best_ref,best_qtm,n_helix_ok,reason
A0AAD5CKI6,canonical,True,6,False,,,,canonical_geometry
A0AAD5CM03,canonical,True,6,False,,,,canonical_geometry
A0AAD5CP55,canonical,True,6,False,,,,canonical_geometry
A0AAD5CPE9,canonical,True,6,False,,,,canonical_geometry
A0AAD5CPV8,discarded,False,5,False,ref_1BT3_Ibatatas,0.431,2,corehelix_core_fail
A0AAD5D0T4,discarded,False,3,False,ref_5CE9_Jregia,0.436,1,corehelix_core_fail
A0AAD5D1H6,canonical,True,6,False,,,,canonical_geometry
A0AAD5D2H7,canonical,True,6,False,,,,canonical_geometry
A0AAD5D3B2,canonical,True,6,False,,,,canonical_geometry
A0AAD5D5M7,canonical,True,6,False,,,,canonical_geometry
A0AAD5D6F1,canonical,True,6,False,,,,canonical_geometry
A0AAD5D7S3,canonical,True,6,False,,,,canonical_geometry
A0AAD5D859,discarded,False,4,False,ref_1BT3_Ibatatas,0.497,3,corehelix_core_fail
A0AAD5DD46,canonical,True,6,False,,,,canonical_geometry
A0AAD5DEJ1,canonical,True,6,False,,,,canonical_geometry
A0AAD5DGM1,discarded,False,3,False,ref_5CE9_Jregia,0.257,2,corehelix_core_fail
A0AAD5DL08,canonical,True,6,False,,,,canonical_geometry
A0AAD5DNT7,canonical,True,6,False,,,,canonical_geometry
A0AAD5DZA6,canonical,True,6,False,,,,canonical_geometry
A0AAD5FTJ0,canonical,True,6,False,,,,canonical_geometry
A0AAD5FU11,canonical,True,6,False,,,,canonical_geometry
A0AAD5GKH5,canonical,True,6,False,,,,canonical_geometry
A0AAD5GRA3,discarded,False,6,False,,,,sixHis_fail_geometry
A0AAD5GSN4,canonical,True,6,False,,,,canonical_geometry
A0AAD5GTG8,discarded,False,1,False,ref_5CE9_Jregia,0.247,0,corehelix_core_fail
A0AAD5GWD6,discarded,False,6,False,,,,sixHis_fail_geometry
A0AAD5JFL9,discarded,False,3,False,ref_5CE9_Jregia,0.442,1,corehelix_core_fail
A0AAD5LBU8,canonical,True,6,False,,,,canonical_geometry
A0AAD5LE61,canonical,True,6,False,,,,canonical_geometry
A0AAD5LLN0,canonical,True,6,False,,,,canonical_geometry
A0AAD5LMN7,canonical,True,6,False,,,,canonical_geometry
A0AAD5LSA9,discarded,False,2,False,ref_PmTYR,0.359,3,corehelix_core_fail
A0AAD5LVG2,canonical,True,6,False,,,,canonical_geometry
A0AAD5M2C2,canonical,True,6,False,,,,canonical_geometry
A0AAD5M387,noncanonical,False,5,True,ref_5CE9_Jregia,0.301,4,corehelix_core_ok
A0AAD5M541,canonical,True,6,False,,,,canonical_geometry
A0AAD5M5S5,canonical,True,6,False,,,,canonical_geometry
A0AAD5M6X4,canonical,True,6,False,,,,canonical_geometry
A0AAD5MAT2,canonical,True,6,False,,,,canonical_geometry
A0AAD5MEG3,canonical,True,6,False,,,,canonical_geometry
A0AAD5N8G8,canonical,True,6,False,,,,canonical_geometry
A0AAD5P3S8,discarded,False,3,False,ref_5CE9_Jregia,0.628,2,corehelix_core_fail
A0AAD5Q4K3,canonical,True,6,False,,,,canonical_geometry
A0AAD5Q741,canonical,True,6,False,,,,canonical_geometry
A0AAD5QC94,canonical,True,6,False,,,,canonical_geometry
A0AAD5QX24,discarded,False,3,False,ref_PmTYR,0.247,3,corehelix_core_fail
A0AAD5RGJ3,canonical,True,6,False,,,,canonical_geometry
A0AAD5RIJ0,canonical,True,6,False,,,,canonical_geometry
A0AAD5RXG2,canonical,True,6,False,,,,canonical_geometry
A0AAD5S043,discarded,False,2,False,ref_PmTYR,0.297,0,corehelix_core_fail
A0AAD5SAV4,canonical,True,6,False,,,,canonical_geometry
A0AAD5SCX3,canonical,True,6,False,,,,canonical_geometry
A0AAD5SD55,canonical,True,6,False,,,,canonical_geometry
A0AAD5SIR0,canonical,True,6,False,,,,canonical_geometry
A0AAD5SKW5,discarded,False,4,False,ref_PmTYR,0.376,3,corehelix_core_fail
A0AAD5SQD4,canonical,True,6,False,,,,canonical_geometry
A0AAD5SSH0,canonical,True,6,False,,,,canonical_geometry
A0AAD5T3C3,noncanonical,False,5,True,ref_PmTYR,0.357,4,corehelix_core_ok
A0AAD5T4N1,discarded,False,4,False,ref_PmTYR,0.433,3,corehelix_core_fail
A0AAD5T9G3,canonical,True,6,False,,,,canonical_geometry
A0AAD5TRK7,canonical,True,6,False,,,,canonical_geometry
A0AAD5TSH4,canonical,True,6,False,,,,canonical_geometry
A0AAD5TWN6,canonical,True,6,False,,,,canonical_geometry
A0AAD5TXP5,discarded,False,4,False,ref_PmTYR,0.518,3,corehelix_core_fail
A0AAD5TY19,canonical,True,6,False,,,,canonical_geometry
A0AAD5TYE6,canonical,True,6,False,,,,canonical_geometry
A0AAD5TYL7,canonical,True,6,False,,,,canonical_geometry
A0AAD5U057,canonical,True,6,False,,,,canonical_geometry
A0AAD5U175,canonical,True,6,False,,,,canonical_geometry
A0AAD5U3C8,noncanonical,False,5,True,ref_PmTYR,0.324,4,corehelix_core_ok
A0AAD5U6Y0,canonical,True,6,False,,,,canonical_geometry
A0AAD5U8M0,canonical,True,6,False,,,,canonical_geometry
A0AAD5UAC9,canonical,True,6,False,,,,canonical_geometry
A0AAD5UD08,canonical,True,6,False,,,,canonical_geometry
A0AAD5UDJ3,discarded,False,4,False,ref_PmTYR,0.231,3,corehelix_core_fail
A0AAD5UFP1,canonical,True,6,False,,,,canonical_geometry
A0AAD5UGL0,canonical,True,6,False,,,,canonical_geometry
A0AAD5UGP2,canonical,True,6,False,,,,canonical_geometry
A0AAD5V4M1,noncanonical,False,4,True,ref_2Y9W_Abisporus,0.446,4,corehelix_core_ok
A0AAD5V7R9,discarded,False,0,False,ref_2Y9W_Abisporus,0.274,1,corehelix_core_fail
A0AAD5VHA7,canonical,True,6,False,,,,canonical_geometry
A0AAD5VMD2,canonical,True,6,False,,,,canonical_geometry
A0AAD5VMH3,noncanonical,False,4,True,ref_2Y9W_Abisporus,0.558,4,corehelix_core_ok
A0AAD5VP74,canonical,True,6,False,,,,canonical_geometry
A0AAD5VQZ8,discarded,False,3,False,ref_2Y9W_Abisporus,0.632,2,corehelix_core_fail
A0AAD5W151,canonical,True,6,False,,,,canonical_geometry
A0AAD5WPZ9,noncanonical,False,5,True,ref_PmTYR,0.615,4,corehelix_core_ok
A0AAD5WYZ3,canonical,True,6,False,,,,canonical_geometry
A0AAD5X031,canonical,True,6,False,,,,canonical_geometry
A0AAD5X2U5,canonical,True,6,False,,,,canonical_geometry
A0AAD5X3D7,canonical,True,6,False,,,,canonical_geometry
A0AAD5X3H5,canonical,True,6,False,,,,canonical_geometry
A0AAD5XEV4,canonical,True,6,False,,,,canonical_geometry
A0AAD5XMD9,canonical,True,6,False,,,,canonical_geometry
A0AAD5XPX8,canonical,True,6,False,,,,canonical_geometry
A0AAD5XR56,noncanonical,False,5,True,ref_PmTYR,0.667,4,corehelix_core_ok
A0AAD5XXJ6,canonical,True,6,False,,,,canonical_geometry
A0AAD5Y1R4,discarded,False,6,False,,,,sixHis_fail_geometry
A0AAD5Y3X9,canonical,True,6,False,,,,canonical_geometry
A0AAD5Y5W4,canonical,True,6,False,,,,canonical_geometry
A0AAD5YTW3,discarded,False,1,False,ref_2Y9W_Abisporus,0.118,0,corehelix_core_fail
A0AAD5ZJG2,canonical,True,6,False,,,,canonical_geometry
A0AAD6AUG1,canonical,True,6,False,,,,canonical_geometry
A0AAD6AXT8,canonical,True,6,False,,,,canonical_geometry
A0AAD6B211,canonical,True,6,False,,,,canonical_geometry
A0AAD6C061,canonical,True,6,False,,,,canonical_geometry
A0AAD6C0T0,discarded,False,4,False,ref_2Y9W_Abisporus,0.513,2,corehelix_core_fail
A0AAD6C1L7,discarded,False,4,False,ref_PmTYR,0.508,2,corehelix_core_fail
A0AAD6C2G5,discarded,False,3,False,ref_PmTYR,0.343,2,corehelix_core_fail
A0AAD6C2S8,discarded,False,3,False,ref_PmTYR,0.456,2,corehelix_core_fail
A0AAD6CBX2,canonical,True,6,False,,,,canonical_geometry
A0AAD6CC46,discarded,False,4,False,ref_PmTYR,0.473,3,corehelix_core_fail
A0AAD6CLF4,canonical,True,6,False,,,,canonical_geometry
A0AAD6CX30,canonical,True,6,False,,,,canonical_geometry
A0AAD6CYB3,canonical,True,6,False,,,,canonical_geometry
A0AAD6D391,discarded,False,5,False,ref_PmTYR,0.466,2,corehelix_core_fail
A0AAD6D6A6,canonical,True,6,False,,,,canonical_geometry
A0AAD6D8E2,canonical,True,6,False,,,,canonical_geometry
A0AAD6DB28,canonical,True,6,False,,,,canonical_geometry
A0AAD6DNG7,discarded,False,6,False,,,,sixHis_fail_geometry
A0AAD6DRZ4,canonical,True,6,False,,,,canonical_geometry
A0AAD6DTT9,canonical,True,6,False,,,,canonical_geometry
A0AAD6DW11,canonical,True,6,False,,,,canonical_geometry
A0AAD6E0P8,noncanonical,False,4,True,ref_PmTYR,0.524,4,corehelix_core_ok
A0AAD6E1A3,canonical,True,6,False,,,,canonical_geometry
A0AAD6E2M1,canonical,True,6,False,,,,canonical_geometry
A0AAD6EDA1,canonical,True,6,False,,,,canonical_geometry
A0AAD6FQZ7,canonical,True,6,False,,,,canonical_geometry
A0AAD6FTT8,canonical,True,6,False,,,,canonical_geometry
A0AAD6FXH5,discarded,False,3,False,ref_PmTYR,0.447,1,corehelix_core_fail
A0AAD6GQB2,canonical,True,6,False,,,,canonical_geometry
A0AAD6GSY8,discarded,False,3,False,ref_PmTYR,0.491,0,corehelix_core_fail
A0AAD6HD37,canonical,True,6,False,,,,canonical_geometry
A0AAD6HFN0,discarded,False,4,False,ref_PmTYR,0.427,2,corehelix_core_fail
A0AAD6HJZ9,discarded,False,3,False,ref_PmTYR,0.632,2,corehelix_core_fail
A0AAD6HTP2,discarded,False,3,False,ref_PmTYR,0.67,1,corehelix_core_fail
A0AAD6HWC6,discarded,False,2,False,ref_1JS8_squid,0.211,2,corehelix_core_fail
A0AAD6HWS7,discarded,False,3,False,ref_PmTYR,0.609,2,corehelix_core_fail
A0AAD6I4Y8,canonical,True,6,False,,,,canonical_geometry
A0AAD6IG71,canonical,True,6,False,,,,canonical_geometry
A0AAD6IJM2,canonical,True,6,False,,,,canonical_geometry
A0AAD6INT1,discarded,False,6,False,,,,sixHis_fail_geometry
A0AAD6IU53,canonical,True,6,False,,,,canonical_geometry
A0AAD6IWI5,canonical,True,6,False,,,,canonical_geometry
A0AAD6IWR0,canonical,True,6,False,,,,canonical_geometry
A0AAD6IYQ0,canonical,True,6,False,,,,canonical_geometry
A0AAD6IZU4,discarded,False,3,False,ref_2Y9W_Abisporus,0.266,2,corehelix_core_fail
A0AAD6J3H0,canonical,True,6,False,,,,canonical_geometry
A0AAD6J3Z0,canonical,True,6,False,,,,canonical_geometry
A0AAD6K405,canonical,True,6,False,,,,canonical_geometry
A0AAD6K590,canonical,True,6,False,,,,canonical_geometry
A0AAD6KH97,canonical,True,6,False,,,,canonical_geometry
A0AAD6KHA9,canonical,True,6,False,,,,canonical_geometry
A0AAD6KJ34,canonical,True,6,False,,,,canonical_geometry
A0AAD6M530,discarded,False,1,False,ref_5CE9_Jregia,0.353,1,corehelix_core_fail
A0AAD6M6F5,canonical,True,6,False,,,,canonical_geometry
A0AAD6M6Z3,discarded,False,2,False,ref_5CE9_Jregia,0.359,1,corehelix_core_fail
A0AAD6MRX0,canonical,True,6,False,,,,canonical_geometry
A0AAD6MZZ9,discarded,False,2,False,ref_PmTYR,0.515,0,corehelix_core_fail
A0AAD6N3N3,canonical,True,6,False,,,,canonical_geometry
A0AAD6NB37,canonical,True,6,False,,,,canonical_geometry
A0AAD6NFQ5,canonical,True,6,False,,,,canonical_geometry
A0AAD6NJA4,canonical,True,6,False,,,,canonical_geometry
A0AAD6NK04,noncanonical,False,4,True,ref_PmTYR,0.199,4,corehelix_core_ok
A0AAD6NK31,canonical,True,6,False,,,,canonical_geometry
A0AAD6NRH3,canonical,True,6,False,,,,canonical_geometry
A0AAD6NSF9,canonical,True,6,False,,,,canonical_geometry
A0AAD6Q4K3,canonical,True,6,False,,,,canonical_geometry
A0AAD6RT00,canonical,True,6,False,,,,canonical_geometry
A0AAD6RTB2,discarded,False,6,False,,,,sixHis_fail_geometry
A0AAD6RXW3,canonical,True,6,False,,,,canonical_geometry
A0AAD6S7D4,canonical,True,6,False,,,,canonical_geometry
A0AAD6SW16,canonical,True,6,False,,,,canonical_geometry
A0AAD6T862,canonical,True,6,False,,,,canonical_geometry
A0AAD6T8W8,canonical,True,6,False,,,,canonical_geometry
A0AAD6U6P8,canonical,True,6,False,,,,canonical_geometry
A0AAD6UB94,discarded,False,6,False,,,,sixHis_fail_geometry
A0AAD6UEA5,canonical,True,6,False,,,,canonical_geometry
A0AAD6UM43,canonical,True,6,False,,,,canonical_geometry
A0AAD6UQP4,canonical,True,6,False,,,,canonical_geometry
A0AAD6W6T7,canonical,True,6,False,,,,canonical_geometry
A0AAD6WJG4,discarded,False,5,False,ref_5CE9_Jregia,0.572,3,corehelix_core_fail
A0AAD6WJW1,canonical,True,6,False,,,,canonical_geometry
A0AAD6XUL1,canonical,True,6,False,,,,canonical_geometry
A0AAD6YJW0,canonical,True,6,False,,,,canonical_geometry
A0AAD6YL11,canonical,True,6,False,,,,canonical_geometry
A0AAD6Z060,canonical,True,6,False,,,,canonical_geometry
A0AAD6ZEL1,canonical,True,6,False,,,,canonical_geometry
A0AAD6ZFJ9,discarded,False,3,False,ref_2Y9W_Abisporus,0.229,2,corehelix_core_fail
A0AAD6ZH33,discarded,False,3,False,ref_PmTYR,0.522,1,corehelix_core_fail
A0AAD6ZH44,canonical,True,6,False,,,,canonical_geometry
A0AAD6ZHC6,canonical,True,6,False,,,,canonical_geometry
A0AAD6ZI66,discarded,False,3,False,ref_PmTYR,0.625,3,corehelix_core_fail
A0AAD7AIV8,canonical,True,6,False,,,,canonical_geometry
A0AAD7BG56,canonical,True,6,False,,,,canonical_geometry
A0AAD7BLR3,canonical,True,6,False,,,,canonical_geometry
A0AAD7C1Y1,canonical,True,6,False,,,,canonical_geometry
A0AAD7CSE0,canonical,True,6,False,,,,canonical_geometry
A0AAD7D1D7,canonical,True,6,False,,,,canonical_geometry
A0AAD7DJR3,discarded,False,3,False,ref_PmTYR,0.482,2,corehelix_core_fail
A0AAD7DM13,canonical,True,6,False,,,,canonical_geometry
A0AAD7DMZ0,canonical,True,6,False,,,,canonical_geometry
A0AAD7DS99,canonical,True,6,False,,,,canonical_geometry
A0AAD7DT48,canonical,True,6,False,,,,canonical_geometry
A0AAD7EKF6,canonical,True,6,False,,,,canonical_geometry
A0AAD7EMG0,canonical,True,6,False,,,,canonical_geometry
A0AAD7ER50,canonical,True,6,False,,,,canonical_geometry
A0AAD7FIU6,canonical,True,6,False,,,,canonical_geometry
A0AAD7G3T1,discarded,False,5,False,ref_PmTYR,0.532,3,corehelix_core_fail
A0AAD7GHF8,canonical,True,6,False,,,,canonical_geometry
A0AAD7GRZ3,canonical,True,6,False,,,,canonical_geometry
A0AAD7H3E9,canonical,True,6,False,,,,canonical_geometry
A0AAD7IFW3,canonical,True,6,False,,,,canonical_geometry
A0AAD7IZB6,canonical,True,6,False,,,,canonical_geometry
A0AAD7J5J2,noncanonical,False,5,True,ref_2Y9W_Abisporus,0.557,4,corehelix_core_ok
A0AAD7J7I1,discarded,False,4,False,ref_2Y9W_Abisporus,0.375,3,corehelix_core_fail
A0AAD7JE83,discarded,False,3,False,ref_2Y9W_Abisporus,0.361,1,corehelix_core_fail
A0AAD7JKZ3,canonical,True,6,False,,,,canonical_geometry
A0AAD7JQN9,canonical,True,6,False,,,,canonical_geometry
A0AAD7K2V0,canonical,True,6,False,,,,canonical_geometry
A0AAD7KW78,discarded,False,4,False,ref_5CE9_Jregia,0.577,2,corehelix_core_fail
A0AAD7KXI9,canonical,True,6,False,,,,canonical_geometry
A0AAD7M215,canonical,True,6,False,,,,canonical_geometry
A0AAD7M8D7,canonical,True,6,False,,,,canonical_geometry
A0AAD7MIH2,canonical,True,6,False,,,,canonical_geometry
A0AAD7MRF3,canonical,True,6,False,,,,canonical_geometry
A0AAD7NJT2,canonical,True,6,False,,,,canonical_geometry
A0AAD7P935,canonical,True,6,False,,,,canonical_geometry
A0AAD7P997,canonical,True,6,False,,,,canonical_geometry
A0AAD7P9Q6,canonical,True,6,False,,,,canonical_geometry
A0AAD7P9S4,canonical,True,6,False,,,,canonical_geometry
A0AAD7SXY4,canonical,True,6,False,,,,canonical_geometry
A0AAD7TEA0,canonical,True,6,False,,,,canonical_geometry
A0AAD7TG68,canonical,True,6,False,,,,canonical_geometry
A0AAD7TGV2,discarded,False,6,False,,,,sixHis_fail_geometry
A0AAD7U2T2,canonical,True,6,False,,,,canonical_geometry
A0AAD7U3G2,canonical,True,6,False,,,,canonical_geometry
A0AAD7U4P1,canonical,True,6,False,,,,canonical_geometry
A0AAD7U6L3,canonical,True,6,False,,,,canonical_geometry
A0AAD7U752,canonical,True,6,False,,,,canonical_geometry
A0AAD7U9P3,canonical,True,6,False,,,,canonical_geometry
A0AAD7UB85,canonical,True,6,False,,,,canonical_geometry
A0AAD7UD41,canonical,True,6,False,,,,canonical_geometry
A0AAD7UDT5,canonical,True,6,False,,,,canonical_geometry
A0AAD7UE22,canonical,True,6,False,,,,canonical_geometry
A0AAD7UE96,canonical,True,6,False,,,,canonical_geometry
A0AAD7UFH1,canonical,True,6,False,,,,canonical_geometry
A0AAD7UG45,canonical,True,6,False,,,,canonical_geometry
A0AAD7UG90,canonical,True,6,False,,,,canonical_geometry
A0AAD7UGQ8,canonical,True,6,False,,,,canonical_geometry
A0AAD7UHA8,canonical,True,6,False,,,,canonical_geometry
A0AAD7UHF1,canonical,True,6,False,,,,canonical_geometry
A0AAD7UIM9,canonical,True,6,False,,,,canonical_geometry
A0AAD7UIX7,canonical,True,6,False,,,,canonical_geometry
A0AAD7UKW7,canonical,True,6,False,,,,canonical_geometry
A0AAD7ULC6,canonical,True,6,False,,,,canonical_geometry
A0AAD7UN59,canonical,True,6,False,,,,canonical_geometry
A0AAD7UNL2,canonical,True,6,False,,,,canonical_geometry
A0AAD7UPE3,canonical,True,6,False,,,,canonical_geometry
A0AAD7UPK6,canonical,True,6,False,,,,canonical_geometry
A0AAD7UQ54,canonical,True,6,False,,,,canonical_geometry
A0AAD7VZQ9,canonical,True,6,False,,,,canonical_geometry
A0AAD7WVT6,canonical,True,6,False,,,,canonical_geometry
A0AAD7X156,canonical,True,6,False,,,,canonical_geometry
A0AAD7XDB7,canonical,True,6,False,,,,canonical_geometry
A0AAD7XH24,canonical,True,6,False,,,,canonical_geometry
A0AAD7XJG3,canonical,True,6,False,,,,canonical_geometry
A0AAD7XK23,canonical,True,6,False,,,,canonical_geometry
A0AAD7XLX5,canonical,True,6,False,,,,canonical_geometry
A0AAD7XMK8,canonical,True,6,False,,,,canonical_geometry
A0AAD7XMM2,canonical,True,6,False,,,,canonical_geometry
A0AAD7XN00,canonical,True,6,False,,,,canonical_geometry
A0AAD7XNJ1,canonical,True,6,False,,,,canonical_geometry
A0AAD8ATH3,canonical,True,6,False,,,,canonical_geometry
A0AAD8ATH6,canonical,True,6,False,,,,canonical_geometry
A0AAD8ATH9,canonical,True,6,False,,,,canonical_geometry
A0AAD8ATJ4,canonical,True,6,False,,,,canonical_geometry
A0AAD8ATK2,canonical,True,6,False,,,,canonical_geometry
A0AAD8AV10,canonical,True,6,False,,,,canonical_geometry
A0AAD8AV33,canonical,True,6,False,,,,canonical_geometry
A0AAD8AXS7,canonical,True,6,False,,,,canonical_geometry
A0AAD8EWM2,canonical,True,6,False,,,,canonical_geometry
A0AAD8FCF7,canonical,True,6,False,,,,canonical_geometry
A0AAD8FEB4,discarded,False,1,False,ref_1JS8_squid,0.1,1,corehelix_core_fail
A0AAD8FEX8,noncanonical,False,5,True,ref_1JS8_squid,0.437,4,corehelix_core_ok
A0AAD8GIC2,canonical,True,6,False,,,,canonical_geometry
A0AAD8GK17,canonical,True,6,False,,,,canonical_geometry
A0AAD8GRL6,canonical,True,6,False,,,,canonical_geometry
A0AAD8GSQ3,canonical,True,6,False,,,,canonical_geometry
A0AAD8K2A0,canonical,True,6,False,,,,canonical_geometry
A0AAD8KND7,canonical,True,6,False,,,,canonical_geometry
A0AAD8KWV4,canonical,True,6,False,,,,canonical_geometry
A0AAD8LC48,canonical,True,6,False,,,,canonical_geometry
A0AAD8LDY8,canonical,True,6,False,,,,canonical_geometry
A0AAD8LF67,canonical,True,6,False,,,,canonical_geometry
A0AAD8LKU1,canonical,True,6,False,,,,canonical_geometry
A0AAD8MJ69,canonical,True,6,False,,,,canonical_geometry
A0AAD8MXX1,canonical,True,6,False,,,,canonical_geometry
A0AAD8NWV8,canonical,True,6,False,,,,canonical_geometry
A0AAD8NX90,canonical,True,6,False,,,,canonical_geometry
A0AAD8P3Q0,canonical,True,6,False,,,,canonical_geometry
A0AAD8P9N9,canonical,True,6,False,,,,canonical_geometry
A0AAD8PAL3,canonical,True,6,False,,,,canonical_geometry
A0AAD8PBK4,canonical,True,6,False,,,,canonical_geometry
A0AAD8PBL1,discarded,False,4,False,ref_5CE9_Jregia,0.456,2,corehelix_core_fail
A0AAD8PIW8,noncanonical,False,5,True,ref_PmTYR,0.585,4,corehelix_core_ok
A0AAD8PJN8,canonical,True,6,False,,,,canonical_geometry
A0AAD8PLZ0,noncanonical,False,5,True,ref_PmTYR,0.632,4,corehelix_core_ok
A0AAD8PMY2,discarded,False,5,False,ref_1JS8_squid,0.287,3,corehelix_core_fail
A0AAD8PVJ5,noncanonical,False,2,True,ref_PmTYR,0.574,4,corehelix_core_ok
A0AAD8PYH1,canonical,True,6,False,,,,canonical_geometry
A0AAD8PZ48,canonical,True,6,False,,,,canonical_geometry
A0AAD8Q6J0,canonical,True,6,False,,,,canonical_geometry
A0AAD8QC98,canonical,True,6,False,,,,canonical_geometry
A0AAD8QF22,canonical,True,6,False,,,,canonical_geometry
A0AAD8QVW5,canonical,True,6,False,,,,canonical_geometry
A0AAD8TLS7,discarded,False,3,False,ref_5CE9_Jregia,0.438,1,corehelix_core_fail
A0AAD8TMM5,discarded,False,3,False,ref_5CE9_Jregia,0.702,2,corehelix_core_fail
A0AAD8TMW1,canonical,True,6,False,,,,canonical_geometry
A0AAD8TPJ5,canonical,True,6,False,,,,canonical_geometry
A0AAD8TPT5,canonical,True,6,False,,,,canonical_geometry
A0AAD8U6Q8,canonical,True,6,False,,,,canonical_geometry
A0AAD8U991,canonical,True,6,False,,,,canonical_geometry
A0AAD8U9L8,canonical,True,6,False,,,,canonical_geometry
A0AAD8UE66,canonical,True,6,False,,,,canonical_geometry
A0AAD8UFI1,canonical,True,6,False,,,,canonical_geometry
A0AAD8UFY3,noncanonical,False,5,True,ref_PmTYR,0.432,4,corehelix_core_ok
A0AAD8UGP3,canonical,True,6,False,,,,canonical_geometry
A0AAD8UIL4,canonical,True,6,False,,,,canonical_geometry
A0AAD8UIM9,discarded,False,3,False,ref_2Y9W_Abisporus,0.453,0,corehelix_core_fail
A0AAD8UK14,canonical,True,6,False,,,,canonical_geometry
A0AAD8UMI0,canonical,True,6,False,,,,canonical_geometry
A0AAD8UMV8,canonical,True,6,False,,,,canonical_geometry
A0AAD8UNY5,discarded,False,4,False,ref_1BT3_Ibatatas,0.326,2,corehelix_core_fail
A0AAD8URE8,discarded,False,5,False,ref_2Y9W_Abisporus,0.451,3,corehelix_core_fail
A0AAD8USD8,discarded,False,3,False,ref_2Y9W_Abisporus,0.484,2,corehelix_core_fail
A0AAD8UU26,discarded,False,4,False,ref_2Y9W_Abisporus,0.367,2,corehelix_core_fail
A0AAD8UVR5,canonical,True,6,False,,,,canonical_geometry
A0AAD8UWD0,canonical,True,6,False,,,,canonical_geometry
A0AAD8UX87,canonical,True,6,False,,,,canonical_geometry
A0AAD8UXQ6,canonical,True,6,False,,,,canonical_geometry
A0AAD8UYE9,discarded,False,3,False,,,,corehelix_core_fail
A0AAD8UZ47,canonical,True,6,False,,,,canonical_geometry
A0AAD8WMF1,canonical,True,6,False,,,,canonical_geometry
A0AAD8WZ51,discarded,False,3,False,ref_5CE9_Jregia,0.447,1,corehelix_core_fail
A0AAD8X119,discarded,False,3,False,ref_5CE9_Jregia,0.674,2,corehelix_core_fail
A0AAD8X9C3,canonical,True,6,False,,,,canonical_geometry
A0AAD8XCN6,canonical,True,6,False,,,,canonical_geometry
A0AAD8XIC1,canonical,True,6,False,,,,canonical_geometry
A0AAD8XJ28,canonical,True,6,False,,,,canonical_geometry
A0AAD8XKZ2,canonical,True,6,False,,,,canonical_geometry
A0AAD8XL03,canonical,True,6,False,,,,canonical_geometry
A0AAD8Z513,discarded,False,3,False,ref_PmTYR,0.322,0,corehelix_core_fail
A0AAD8Z5B9,canonical,True,6,False,,,,canonical_geometry
A0AAD8ZH11,canonical,True,6,False,,,,canonical_geometry
