member,accession,cterm_len,n_seg,status
A0AAF6BKA0_taxID_1480154_model_A,A0AAF6BKA0,165,1,ok
A0A2R6WNN9_taxID_3197_model_A,A0A2R6WNN9,177,1,ok
A0A2R6X796_taxID_3197_model_A,A0A2R6X796,165,1,ok
A0A2R6X7A4_taxID_3197_model_A,A0A2R6X7A4,165,1,ok
A0AAF6BIC0_taxID_1480154_model_A,A0AAF6BIC0,178,1,ok
A0AAF6BIC2_taxID_1480154_model_A,A0AAF6BIC2,165,1,ok
A0AAF6BIM1_taxID_1480154_model_A,A0AAF6BIM1,165,1,ok
A0AAF6BKR9_taxID_1480154_model_A,A0AAF6BKR9,177,1,ok
A0A2R6VXF9_taxID_3197_model_A,A0A2R6VXF9,165,1,ok
A0AAF6BKS1_taxID_1480154_model_A,A0AAF6BKS1,165,1,ok
A0AAF6BKV4_taxID_1480154_model_A,A0AAF6BKV4,165,1,ok
A0A176WCF4_taxID_1480154_model_A,A0A176WCF4,165,1,ok
A0A2R6WDA8_taxID_3197_model_A,A0A2R6WDA8,165,1,ok
A0AAN8ZF79_taxID_194707_model,A0AAN8ZF79,140,1,ok
A0AAN8ZTY5_taxID_194707_model,A0AAN8ZTY5,164,1,ok
A0AAN9E5N1_taxID_3830_model_A,A0AAN9E5N1,167,1,ok
A0AAN9E508_taxID_3830_model_A,A0AAN9E508,167,1,ok
A0AAN9E787_taxID_3830_model_A,A0AAN9E787,153,1,ok
A0AAN9EAI4_taxID_3830_model_A,A0AAN9EAI4,157,1,ok
A0AAN9EB69_taxID_3830_model_A,A0AAN9EB69,168,1,ok
A0AAN9L4D8_taxID_3824_model_A,A0AAN9L4D8,163,1,ok
A0A6P5MV04_taxID_130453_model_A,A0A6P5MV04,164,1,ok
A0AAN9MXK2_taxID_3824_model_A,A0AAN9MXK2,152,1,ok
A0AAN9SMX2_taxID_3891_model_A,A0AAN9SMX2,147,1,ok
A0AAN9SNT0_taxID_3891_model,A0AAN9SNT0,153,1,ok
A0AAN9SPT9_taxID_3891_model,A0AAN9SPT9,155,1,ok
A0AAP0FV86_taxID_2320716_model_A,A0AAP0FV86,135,1,ok
A0A2I0A3T7_taxID_1088818_model_A,A0A2I0A3T7,139,1,ok
A0A2I0A3U6_taxID_1088818_model_A,A0A2I0A3U6,140,1,ok
A0A2I0WZJ5_taxID_906689_model_A,A0A2I0WZJ5,119,1,ok
A0A8T3A5T5_taxID_94219_model_A,A0A8T3A5T5,135,1,ok
A0AB40D581_taxID_55577_model,A0AB40D581,146,1,ok
A0ACB7TZS8_taxID_55571_model,A0ACB7TZS8,145,1,ok
A0AAP0GRN9_taxID_3103831_model_A,A0AAP0GRN9,162,1,ok
A0AAP0H761_taxID_3103831_model,A0AAP0H761,163,1,ok
A0A075DN54_taxID_13449_model,A0A075DN54,161,1,ok
A0A251TE56_taxID_4232_model_A,A0A251TE56,162,1,ok
A0A2U1NJZ8_taxID_35608_model_A,A0A2U1NJZ8,165,1,ok
A0A2U1PEX4_taxID_35608_model_A,A0A2U1PEX4,163,1,ok
A0A9R1UJQ2_taxID_4236_model_A,A0A9R1UJQ2,162,1,ok
A0A9R1UL28_taxID_4236_model_A,A0A9R1UL28,163,1,ok
A0A9R1X4K9_taxID_4236_model_A,A0A9R1X4K9,161,1,ok
A0AA36A3D3_taxID_75948_model_A,A0AA36A3D3,164,1,ok
A0AAD8KWV4_taxID_13708_model,A0AAD8KWV4,162,1,ok
A0AAD8P3Q0_taxID_13708_model,A0AAD8P3Q0,163,1,ok
A0AAP0GHC6_taxID_3103831_model_A,A0AAP0GHC6,162,1,ok
A0AAP0H8T4_taxID_3103831_model,A0AAP0H8T4,162,1,ok
A0AAU9P300_taxID_75947_model_A,A0AAU9P300,162,1,ok
A0AAU9P3F3_taxID_75947_model_A,A0AAU9P3F3,164,1,ok
A0AAU9PK05_taxID_75947_model_A,A0AAU9PK05,161,1,ok
A0AAV1WJY0_taxID_3873_model,A0AAV1WJY0,161,1,ok
A0AAV1WK00_taxID_3873_model,A0AAV1WK00,160,1,ok
A0ACB9ADX3_taxID_13427_model_A,A0ACB9ADX3,163,1,ok
A0ACB9AE47_taxID_13427_model,A0ACB9AE47,168,1,ok
A0ACB9E3S7_taxID_13427_model_A,A0ACB9E3S7,162,1,ok
A0ACB9E4E7_taxID_13427_model,A0ACB9E4E7,136,1,ok
A0ACB9E4J5_taxID_13427_model_A,A0ACB9E4J5,162,1,ok
G4U403_taxID_50225_model,G4U403,162,1,ok
U3UB86_taxID_50225_model_A,U3UB86,169,1,ok
A0AAP0JDS4_taxID_152367_model_A,A0AAP0JDS4,162,1,ok
A0AAP0K4D0_taxID_461633_model,A0AAP0K4D0,143,1,ok
A0AAP0KCC9_taxID_152371_model,A0AAP0KCC9,160,1,ok
A0AAP0JEU7_taxID_152367_model,A0AAP0JEU7,160,1,ok
A0AAP0KDK4_taxID_152371_model,A0AAP0KDK4,160,1,ok
A0AAP0KDL4_taxID_152371_model,A0AAP0KDL4,162,1,ok
A0AAP0KE60_taxID_152371_model_A,A0AAP0KE60,145,1,ok
A0AAP0L625_taxID_152371_model,A0AAP0L625,149,1,ok
A0AAP0N8Z7_taxID_63359_model_A,A0AAP0N8Z7,161,1,ok
A0AAP0PN27_taxID_152371_model,A0AAP0PN27,160,1,ok
A0AAP0PRA1_taxID_152371_model,A0AAP0PRA1,136,1,ok
A0AAP0PTR3_taxID_461633_model,A0AAP0PTR3,161,1,ok
A0AAP0PUP6_taxID_461633_model,A0AAP0PUP6,141,1,ok
A0AAP0Q1Z6_taxID_152371_model_A,A0AAP0Q1Z6,180,1,ok
A0AAP0Q6Z2_taxID_152367_model_A,A0AAP0Q6Z2,180,1,ok
A0AAQ3K708_taxID_4628_model_A,A0AAQ3K708,177,1,ok
A0AAQ3K867_taxID_4628_model_A,A0AAQ3K867,172,1,ok
A0AAQ3KYK2_taxID_4628_model,A0AAQ3KYK2,143,1,ok
A0AAQ3KZE2_taxID_4628_model,A0AAQ3KZE2,143,1,ok
A0A8D7EWJ4_taxID_214687_model_A,A0A8D7EWJ4,169,1,ok
A0AAQ3L592_taxID_4628_model_A,A0AAQ3L592,147,1,ok
A0AAQ3QBU2_taxID_4628_model_A,A0AAQ3QBU2,161,1,ok
A0AAQ3QBY4_taxID_4628_model_A,A0AAQ3QBY4,177,1,ok
A0AAQ3U9C5_taxID_547442_model,A0AAQ3U9C5,119,1,ok
A0AAQ3UL81_taxID_547442_model_A,A0AAQ3UL81,127,1,ok
A0AAQ3UM95_taxID_547442_model_A,A0AAQ3UM95,127,1,ok
A0A811PN71_taxID_422564_model_A,A0A811PN71,124,1,ok
A0AAQ3UN37_taxID_547442_model_A,A0AAQ3UN37,131,1,ok
A0AAQ3UQQ0_taxID_547442_model,A0AAQ3UQQ0,139,1,ok
A0AAQ3XCG4_taxID_547442_model,A0AAQ3XCG4,129,1,ok
A0AAQ3XDA6_taxID_547442_model,A0AAQ3XDA6,155,1,ok
A0AAQ3XEA2_taxID_547442_model_A,A0AAQ3XEA2,154,1,ok
A0AAU9NEQ9_taxID_75947_model_A,A0AAU9NEQ9,158,1,ok
A0AAU9NNJ2_taxID_75947_model_A,A0AAU9NNJ2,163,1,ok
A0AA36EPQ4_taxID_75948_model_A,A0AA36EPQ4,163,1,ok
A0AAU9P2X6_taxID_75947_model,A0AAU9P2X6,164,1,ok
A0AAV0E6W5_taxID_186058_model,A0AAV0E6W5,165,1,ok
A0AAV0GYJ1_taxID_586396_model_A,A0AAV0GYJ1,169,1,ok
A0AAV0GYJ9_taxID_586396_model_A,A0AAV0GYJ9,170,1,ok
A0AAV0KIW7_taxID_586396_model_A,A0AAV0KIW7,179,1,ok
A0AAV0KHF7_taxID_586396_model_A,A0AAV0KHF7,179,1,ok
A0AAV0KJN7_taxID_586396_model_A,A0AAV0KJN7,158,1,ok
A0AAV0PBK9_taxID_586396_model_A,A0AAV0PBK9,173,1,ok
A0AAV0PCB3_taxID_586396_model_A,A0AAV0PCB3,170,1,ok
A0AAV0PBZ6_taxID_586396_model_A,A0AAV0PBZ6,133,1,ok
A0AAV0PC46_taxID_586396_model_A,A0AAV0PC46,162,1,ok
A0AAV0PCK7_taxID_586396_model_A,A0AAV0PCK7,136,1,ok
A0AAV0PD89_taxID_586396_model_A,A0AAV0PD89,139,1,ok
A0AAV0PD91_taxID_586396_model_A,A0AAV0PD91,159,1,ok
A0AAV0PE40_taxID_586396_model_A,A0AAV0PE40,154,1,ok
A0AAV0KGU8_taxID_586396_model_A,A0AAV0KGU8,163,1,ok
A0AAV0KHJ9_taxID_586396_model_A,A0AAV0KHJ9,161,1,ok
A0AAV0PCS3_taxID_586396_model_A,A0AAV0PCS3,161,1,ok
A0AAV0PE66_taxID_586396_model_A,A0AAV0PE66,150,1,ok
A0AAV0PE72_taxID_586396_model_A,A0AAV0PE72,132,1,ok
A0AAV0PE99_taxID_586396_model_A,A0AAV0PE99,134,1,ok
A0AAV1RPP7_taxID_77055_model_A,A0AAV1RPP7,172,1,ok
A0AAV1WK21_taxID_3873_model_A,A0AAV1WK21,128,1,ok
A0A4P1QPT6_taxID_3871_model_A,A0A4P1QPT6,128,1,ok
A0AAV1WJU8_taxID_3873_model_A,A0AAV1WJU8,128,1,ok
A0AAV2CAH3_taxID_586398_model_A,A0AAV2CAH3,174,1,ok
A0AAV2CAH8_taxID_586398_model_A,A0AAV2CAH8,174,1,ok
A0AAV2DU16_taxID_586398_model_A,A0AAV2DU16,180,1,ok
A0AAV2DUU7_taxID_586398_model_A,A0AAV2DUU7,154,1,ok
A0AAV0KH15_taxID_586396_model_A,A0AAV0KH15,154,1,ok
A0AAV0KHB9_taxID_586396_model_A,A0AAV0KHB9,154,1,ok
A0AAV2FIX1_taxID_586398_model_A,A0AAV2FIX1,166,1,ok
A0AAV2FJC1_taxID_586398_model_A,A0AAV2FJC1,137,1,ok
A0AAV2FJU7_taxID_586398_model_A,A0AAV2FJU7,171,1,ok
A0AAV3PS78_taxID_34254_model_A,A0AAV3PS78,159,1,ok
A0AAV3QTV2_taxID_34254_model_A,A0AAV3QTV2,158,1,ok
A0AAV3RC73_taxID_34254_model_A,A0AAV3RC73,158,1,ok
A0AAV5C461_taxID_191504_model,A0AAV5C461,120,1,ok
A0AAV5C2Y6_taxID_191504_model_A,A0AAV5C2Y6,120,1,ok
A0AAV5E484_taxID_191504_model,A0AAV5E484,130,1,ok
A0AAV5CUA3_taxID_191504_model_A,A0AAV5CUA3,139,1,ok
A0AAV5DGW2_taxID_191504_model_A,A0AAV5DGW2,130,1,ok
A0AAV5FUW4_taxID_191504_model_A,A0AAV5FUW4,131,1,ok
A0AAV6LBV0_taxID_479676_model,A0AAV6LBV0,167,1,ok
A0AAV6WUS6_taxID_168488_model,A0AAV6WUS6,149,1,ok
A0AAV7E4A4_taxID_158543_model,A0AAV7E4A4,143,1,ok
A0AAV7EZ80_taxID_158543_model_A,A0AAV7EZ80,181,1,ok
A0AAV9CA53_taxID_4465_model_A,A0AAV9CA53,131,1,ok
A0AAV9DPP7_taxID_4465_model_A,A0AAV9DPP7,169,1,ok
A0AAV9DQH4_taxID_4465_model_A,A0AAV9DQH4,154,1,ok
A0AAV9FHM4_taxID_4465_model_A,A0AAV9FHM4,156,1,ok
A0AAV9AZV8_taxID_55184_model_A,A0AAV9AZV8,168,1,ok
A0AAV9FKL6_taxID_4465_model_A,A0AAV9FKL6,168,1,ok
A0AAV9FIQ9_taxID_4465_model,A0AAV9FIQ9,167,1,ok
A0AAV9FJX0_taxID_4465_model_A,A0AAV9FJX0,171,1,ok
A0AAV9K201_taxID_50273_model,A0AAV9K201,126,1,ok
A0AAW0MAT5_taxID_58331_model_A,A0AAW0MAT5,168,1,ok
A0AAW1MSU4_taxID_3572_model_A,A0AAW1MSU4,170,1,ok
A0AAW1MZD2_taxID_3572_model_A,A0AAW1MZD2,167,1,ok
A0AAW2LP90_taxID_300843_model_A,A0AAW2LP90,157,1,ok
A0A8B7CZQ9_taxID_42345_model,A0A8B7CZQ9,136,1,ok
A0AAE2BIM2_taxID_2727404_model,A0AAE2BIM2,157,1,ok
A0AAW2K2Z5_taxID_300843_model,A0AAW2K2Z5,157,1,ok
A0AAW2ME38_taxID_2727403_model,A0AAW2ME38,157,1,ok
A0AAW2T782_taxID_300843_model,A0AAW2T782,134,1,ok
A0AAX6EKB9_taxID_29817_model_A,A0AAX6EKB9,169,1,ok
A0AAX6EML1_taxID_29817_model_A,A0AAX6EML1,151,1,ok
A0AAX6F4X5_taxID_29817_model_A,A0AAX6F4X5,162,1,ok
A0AAX6EPF7_taxID_29817_model_A,A0AAX6EPF7,163,1,ok
A0AAX6G014_taxID_29817_model_A,A0AAX6G014,170,1,ok
A0AAX6DFK4_taxID_29817_model_A,A0AAX6DFK4,170,1,ok
A0AAX6DNU9_taxID_29817_model_A,A0AAX6DNU9,167,1,ok
A0AAX6E935_taxID_29817_model_A,A0AAX6E935,170,1,ok
A0AAX6GG64_taxID_29817_model_A,A0AAX6GG64,165,1,ok
A0AAX6IB95_taxID_29817_model,A0AAX6IB95,170,1,ok
A0AAX6IBY8_taxID_29817_model_A,A0AAX6IBY8,159,1,ok
A0AAX6IC71_taxID_29817_model_A,A0AAX6IC71,171,1,ok
A0AAX6IDW7_taxID_29817_model_A,A0AAX6IDW7,171,1,ok
A0AAX6IBX6_taxID_29817_model_A,A0AAX6IBX6,169,1,ok
A0AAX6EKC4_taxID_29817_model_A,A0AAX6EKC4,168,1,ok
A0AAX6IDV5_taxID_29817_model_A,A0AAX6IDV5,159,1,ok
A0AB40AJS5_taxID_55577_model,A0AB40AJS5,154,1,ok
A0ABC8S3Q2_taxID_185542_model_A,A0ABC8S3Q2,145,1,ok
A0ABC8SYL7_taxID_185542_model,A0ABC8SYL7,295,1,ok
A0ABC8YRY6_taxID_240449_model,A0ABC8YRY6,160,1,ok
A0ABC8Z289_taxID_240449_model_A,A0ABC8Z289,160,1,ok
A0ABC9B1E3_taxID_240449_model,A0ABC9B1E3,130,1,ok
A0ABC9EA14_taxID_240449_model_A,A0ABC9EA14,143,1,ok
A0ABC9E1N6_taxID_240449_model_A,A0ABC9E1N6,145,1,ok
A0ABC9F5M8_taxID_240449_model_A,A0ABC9F5M8,135,1,ok
A0ABC9DN80_taxID_240449_model_A,A0ABC9DN80,119,1,ok
A0ABD0U1W8_taxID_117978_model_A,A0ABD0U1W8,135,1,ok
A0ABD0VGR3_taxID_117978_model,A0ABD0VGR3,159,1,ok
A0ABD1H915_taxID_28513_model,A0ABD1H915,134,1,ok
A0ABD1N7W4_taxID_520843_model_A,A0ABD1N7W4,158,1,ok
A0A0B2SP68_taxID_3848_model_A,A0A0B2SP68,169,1,ok
A0A0R0GYN5_taxID_3847_model_A,A0A0R0GYN5,169,1,ok
A0ABD3CSS8_taxID_1961234_model,A0ABD3CSS8,168,1,ok
A0ABD1RDH2_taxID_126358_model,A0ABD1RDH2,124,1,ok
A0ABD1WH42_taxID_205694_model_A,A0ABD1WH42,143,1,ok
A0ABD1WHD6_taxID_205694_model_A,A0ABD1WHD6,124,1,ok
A0ABD1WHF9_taxID_205694_model,A0ABD1WHF9,124,1,ok
A0ABD1WJU9_taxID_205694_model,A0ABD1WJU9,112,1,ok
A0ABD1WH80_taxID_205694_model,A0ABD1WH80,112,1,ok
A0ABD3CRY7_taxID_1961234_model,A0ABD3CRY7,163,1,ok
A0ABD3CT32_taxID_1961234_model,A0ABD3CT32,166,1,ok
A0ABD3S9W8_taxID_265156_model,A0ABD3S9W8,133,1,ok
A0ABM0NHU0_taxID_102107_model_A,A0ABM0NHU0,154,1,ok
A0A6J5X158_taxID_36596_model_A,A0A6J5X158,154,1,ok
A0ABM1LL72_taxID_102107_model_A,A0ABM1LL72,174,1,ok
A0ABM3KDJ7_taxID_3656_model_A,A0ABM3KDJ7,127,1,ok
A0A5A7UTU0_taxID_1194695_model_A,A0A5A7UTU0,143,1,ok
A0ABM4UF39_taxID_13443_model,A0ABM4UF39,130,1,ok
A0ABP0W0B1_taxID_128206_model,A0ABP0W0B1,159,1,ok
A0ABP0TM15_taxID_128251_model_A,A0ABP0TM15,158,1,ok
A0ABP0TM67_taxID_128251_model_A,A0ABP0TM67,161,1,ok
A0ABP0VZF5_taxID_128206_model_A,A0ABP0VZF5,161,1,ok
A0ABP0W2U2_taxID_128206_model_A,A0ABP0W2U2,162,1,ok
A0ABP1A236_taxID_128206_model_A,A0ABP1A236,162,1,ok
A0ABP1AIF6_taxID_128206_model_A,A0ABP1AIF6,158,1,ok
A0ABP1AIV3_taxID_128206_model,A0ABP1AIV3,162,1,ok
A0ABP1AWT6_taxID_128206_model_A,A0ABP1AWT6,158,1,ok
A0ABP0TNT6_taxID_128251_model_A,A0ABP0TNT6,148,1,ok
A0ABP0UC15_taxID_128251_model_A,A0ABP0UC15,146,1,ok
A0ABP0W2M0_taxID_128206_model_A,A0ABP0W2M0,163,1,ok
A0ABP0WCH2_taxID_128206_model_A,A0ABP0WCH2,163,1,ok
A0ABP1AJX3_taxID_128206_model_A,A0ABP1AJX3,164,1,ok
A0ABP1BGF3_taxID_128206_model,A0ABP1BGF3,105,1,ok
A0ABP0UIY3_taxID_128251_model,A0ABP0UIY3,156,1,ok
A0ABP0WXT2_taxID_128206_model_A,A0ABP0WXT2,157,1,ok
A0ABR0ML46_taxID_29729_model_A,A0ABR0ML46,165,1,ok
A0ABR2CC07_taxID_183260_model_A,A0ABR2CC07,170,1,ok
A0ABR1ZJS0_taxID_183260_model_A,A0ABR1ZJS0,170,1,ok
A0ABR2FBK3_taxID_183260_model,A0ABR2FBK3,167,1,ok
A0ABR2MP47_taxID_2320717_model,A0ABR2MP47,128,1,ok
A0ABR2NN72_taxID_183260_model,A0ABR2NN72,159,1,ok
A0ABU6QK46_taxID_79078_model,A0ABU6QK46,151,1,ok
A0ABU6SF53_taxID_79078_model,A0ABU6SF53,143,1,ok
A0ABU6U4L1_taxID_79078_model,A0ABU6U4L1,145,1,ok
A0ABU6U640_taxID_79078_model,A0ABU6U640,141,1,ok
A0ABU6U7S4_taxID_79078_model_A,A0ABU6U7S4,127,1,ok
A0ABU6QJX1_taxID_79078_model,A0ABU6QJX1,153,1,ok
A0ABU6U7P2_taxID_79078_model,A0ABU6U7P2,151,1,ok
A0ABU6U958_taxID_79078_model,A0ABU6U958,128,1,ok
A0ACB0L2E8_taxID_57577_model_A,A0ACB0L2E8,161,1,ok
A0A2K3LF60_taxID_57577_model_A,A0A2K3LF60,137,1,ok
A2IAT9_taxID_57577_model_A,A2IAT9,161,1,ok
A0ACB0L519_taxID_57577_model_A,A0ACB0L519,139,1,ok
A0ACB0L4G0_taxID_57577_model_A,A0ACB0L4G0,166,1,ok
B9VNV4_taxID_57577_model_A,B9VNV4,139,1,ok
Q84YI1_taxID_57577_model_A,Q84YI1,139,1,ok
A0ACB7TZV6_taxID_55571_model,A0ACB7TZV6,132,1,ok
A0ACB7VR93_taxID_55571_model_A,A0ACB7VR93,137,1,ok
A0ACB8ZND1_taxID_13427_model,A0ACB8ZND1,153,1,ok
A0ACB9AF37_taxID_13427_model_A,A0ACB9AF37,135,1,ok
A0A251T8E6_taxID_4232_model,A0A251T8E6,161,1,ok
A0A9R1WUM3_taxID_4236_model,A0A9R1WUM3,168,1,ok
A0ACB9EAT5_taxID_185202_model_A,A0ACB9EAT5,163,1,ok
A0ACB9FEQ2_taxID_4217_model,A0ACB9FEQ2,161,1,ok
A0ACB9FEX1_taxID_4217_model,A0ACB9FEX1,165,1,ok
A0ACB9FFD9_taxID_4217_model,A0ACB9FFD9,162,1,ok
A0ACB9FVK7_taxID_185202_model_A,A0ACB9FVK7,159,1,ok
A0ACB9GF36_taxID_13427_model,A0ACB9GF36,159,1,ok
A0ACB9IA76_taxID_185202_model_A,A0ACB9IA76,162,1,ok
A0A251TCC9_taxID_4232_model_A,A0A251TCC9,162,1,ok
A0ACB9IPA5_taxID_185202_model_A,A0ACB9IPA5,157,1,ok
A0ACB9KHH2_taxID_167791_model,A0ACB9KHH2,156,1,ok
A0ACB9KHL1_taxID_167791_model,A0ACB9KHL1,131,1,ok
A0ACB9KQH6_taxID_167791_model,A0ACB9KQH6,154,1,ok
A0ACB9KPZ2_taxID_167791_model,A0ACB9KPZ2,128,1,ok
A0ACC0S972_taxID_3694_model,A0ACC0S972,133,1,ok
A0ACC0T4S4_taxID_3694_model_A,A0ACC0T4S4,181,1,ok
A0A2K2AV86_taxID_3694_model_A,A0A2K2AV86,181,1,ok
A0A4U5NQ50_taxID_43335_model_A,A0A4U5NQ50,181,1,ok
A0A6M2EWV4_taxID_266767_model_A,A0A6M2EWV4,181,1,ok
A0A835KFP6_taxID_1413687_model_A,A0A835KFP6,181,1,ok
A0AAD6W6T7_taxID_444605_model_A,A0AAD6W6T7,181,1,ok
A0AAJ6Y006_taxID_75702_model_A,A0AAJ6Y006,181,1,ok
A0ACC0T5F3_taxID_3694_model_A,A0ACC0T5F3,181,1,ok
A0ACC0T5J0_taxID_3694_model_A,A0ACC0T5J0,181,1,ok
A0ACC4CHH0_taxID_43335_model_A,A0ACC4CHH0,181,1,ok
F8V190_taxID_3694_model_A,F8V190,181,1,ok
A0ACC0XMJ2_taxID_434235_model,A0ACC0XMJ2,162,1,ok
A0ACC2ABB5_taxID_34168_model_A,A0ACC2ABB5,187,1,ok
A0ACC2AB39_taxID_34168_model_A,A0ACC2AB39,187,1,ok
A0ACC2AB81_taxID_34168_model_A,A0ACC2AB81,160,1,ok
A0ACC2AB83_taxID_34168_model_A,A0ACC2AB83,187,1,ok
A0ACC2ABA4_taxID_34168_model_A,A0ACC2ABA4,160,1,ok
A0ACC2ABC4_taxID_34168_model_A,A0ACC2ABC4,187,1,ok
A0ACC2ABE5_taxID_34168_model_A,A0ACC2ABE5,187,1,ok
A0ACC2ASX7_taxID_34168_model_A,A0ACC2ASX7,188,1,ok
A0ACC2ASW8_taxID_34168_model_A,A0ACC2ASW8,187,1,ok
A0ACC2ASX2_taxID_34168_model_A,A0ACC2ASX2,187,1,ok
A0ACC2ASX3_taxID_34168_model_A,A0ACC2ASX3,187,1,ok
A0ACC2ASY1_taxID_34168_model_A,A0ACC2ASY1,187,1,ok
A0ACC2AT34_taxID_34168_model_A,A0ACC2AT34,187,1,ok
A0ACC2AT69_taxID_34168_model_A,A0ACC2AT69,187,1,ok
A0ACC2ATP7_taxID_34168_model_A,A0ACC2ATP7,187,1,ok
A0ACC2AUB8_taxID_34168_model_A,A0ACC2AUB8,187,1,ok
A0ACD5UXG1_taxID_4498_model_A,A0ACD5UXG1,130,1,ok
A0ACD5ZBM6_taxID_4498_model_A,A0ACD5ZBM6,153,1,ok
A0ACD6A2N4_taxID_4498_model_A,A0ACD6A2N4,138,1,ok
A0ACD6AJ11_taxID_4498_model_A,A0ACD6AJ11,165,1,ok
A2IAU0_taxID_57577_model_A,A2IAU0,139,1,ok
A7J0K9_taxID_32222_model,A7J0K9,112,1,ok
A7J0L1_taxID_133206_model,A7J0L1,105,1,ok
A9SJQ8_taxID_3218_model_A,A9SJQ8,151,1,ok
A9T5A8_taxID_3218_model,A9T5A8,141,1,ok
A9U439_taxID_3218_model_A,A9U439,141,1,ok
A0A2K1IZ55_taxID_3218_model_A,A0A2K1IZ55,141,1,ok
A9U514_taxID_3218_model,A9U514,141,1,ok
A0A2K1JC20_taxID_3218_model,A0A2K1JC20,141,1,ok
B6ST03_taxID_4577_model_A,B6ST03,124,1,ok
A0A3L6F3L3_taxID_4577_model_A,A0A3L6F3L3,124,1,ok
B7ZZ57_taxID_4577_model_A,B7ZZ57,124,1,ok
B8AUJ1_taxID_39946_model,B8AUJ1,125,1,ok
C5YIC3_taxID_4558_model_A,C5YIC3,124,1,ok
A0A921QJC7_taxID_4558_model_A,A0A921QJC7,124,1,ok
C5YIC4_taxID_4558_model_A,C5YIC4,129,1,ok
D2CVT3_taxID_59895_model,D2CVT3,161,1,ok
R4JGK9_taxID_59895_model,R4JGK9,163,1,ok
D6P745_taxID_225117_model,D6P745,129,1,ok
H9XP46_taxID_225117_model_A,H9XP46,129,1,ok
D8QTP9_taxID_88036_model_A,D8QTP9,148,1,ok
D8REH0_taxID_88036_model_A,D8REH0,179,1,ok
D8SB51_taxID_88036_model_A,D8SB51,154,1,ok
D8SB54_taxID_88036_model_A,D8SB54,154,1,ok
D8S0G1_taxID_88036_model_A,D8S0G1,154,1,ok
D8S0G3_taxID_88036_model_A,D8S0G3,154,1,ok
D8SFY9_taxID_88036_model_A,D8SFY9,173,1,ok
D8T5J9_taxID_88036_model_A,D8T5J9,158,1,ok
D8RTL3_taxID_88036_model_A,D8RTL3,159,1,ok
D8T5K0_taxID_88036_model_A,D8T5K0,159,1,ok
D8T5K2_taxID_88036_model_A,D8T5K2,106,1,ok
F1DBB7_taxID_223891_model,F1DBB7,160,1,ok
G7JSE1_taxID_3880_model,G7JSE1,71,1,ok
A0A396I5T8_taxID_3880_model,A0A396I5T8,61,1,ok
I1I0X8_taxID_15368_model_A,I1I0X8,131,1,ok
I1I0Y3_taxID_15368_model_A,I1I0Y3,135,1,ok
I4DD55_taxID_46147_model_A,I4DD55,131,1,ok
I4DD56_taxID_46147_model_A,I4DD56,130,1,ok
I4DD57_taxID_46147_model_A,I4DD57,128,1,ok
I7HUF2_taxID_50225_model_A,I7HUF2,162,1,ok
K3Y687_taxID_4555_model,K3Y687,132,1,ok
K3YGS6_taxID_4555_model_A,K3YGS6,169,1,ok
K7M1M4_taxID_3847_model_A,K7M1M4,140,1,ok
L7UVM0_taxID_126914_model_A,L7UVM0,174,1,ok
A0A9R0JWR5_taxID_3562_model_A,A0A9R0JWR5,175,1,ok
O49960_taxID_15819_model_A,O49960,142,1,ok
Q41388_taxID_3562_model_A,Q41388,185,1,ok
A0ABM2BIE9_taxID_3562_model_A,A0ABM2BIE9,185,1,ok
P43310_taxID_3562_model_A,P43310,185,1,ok
Q56N25_taxID_3218_model_A,Q56N25,141,1,ok
A9SUP1_taxID_3218_model_A,A9SUP1,139,1,ok
Q6PLR1_taxID_4565_model_A,Q6PLR1,163,1,ok
A0A3B6NJI8_taxID_4565_model,A0A3B6NJI8,160,1,ok
A0A3B6PH25_taxID_4565_model_A,A0A3B6PH25,163,1,ok
A0A9R1I418_taxID_4565_model,A0A9R1I418,161,1,ok
A0A9R1L9B2_taxID_4565_model_A,A0A9R1L9B2,163,1,ok
Q6YHK5_taxID_4615_model_A,Q6YHK5,152,1,ok
A0A6P5GAN2_taxID_4615_model_A,A0A6P5GAN2,127,1,ok
Q7F4S6_taxID_39947_model_A,Q7F4S6,127,1,ok
A0A0E0N3I2_taxID_4529_model_A,A0A0E0N3I2,127,1,ok
Q84YH9_taxID_57577_model_A,Q84YH9,164,1,ok
Q84YI0_taxID_57577_model_A,Q84YI0,155,1,ok
A0ACB0L2E5_taxID_57577_model_A,A0ACB0L2E5,165,1,ok
Q8LRN3_taxID_4565_model_A,Q8LRN3,134,1,ok
A0A3B6QBL1_taxID_4565_model_A,A0A3B6QBL1,162,1,ok
A0A453MVS1_taxID_200361_model_A,A0A453MVS1,162,1,ok
A0A9R1LFS0_taxID_4565_model_A,A0A9R1LFS0,162,1,ok
Q9FRX6_taxID_4151_model,Q9FRX6,151,1,ok
Q9ZP19_taxID_4120_model_A,Q9ZP19,142,1,ok
S4Y1J2_taxID_1254432_model_A,S4Y1J2,140,1,ok
A0A150TIY7_taxID_56_model_A,A0A150TIY7,140,1,ok
S4XVF0_taxID_1254432_model_A,S4XVF0,140,1,ok
U3UB68_taxID_50225_model,U3UB68,158,1,ok
U3UB71_taxID_50225_model,U3UB71,170,1,ok
U3UB75_taxID_50225_model,U3UB75,165,1,ok
U6C8D7_taxID_50225_model,U6C8D7,172,1,ok
