member,accession,cterm_len,n_seg,status
A0A4Q9M9G5_taxID_114155_model_A,A0A4Q9M9G5,149,1,ok
Q2WG53_taxID_79798_model,Q2WG53,200,1,ok
Q7S218_taxID_367110_model,Q7S218,173,1,ok
A0ABR3D601_taxID_5142_model,A0ABR3D601,175,1,ok
R0KLC6_taxID_671987_model,R0KLC6,248,1,ok
R7YPG2_taxID_1168221_model_A,R7YPG2,145,1,ok
S3BZ48_taxID_1262450_model_A,S3BZ48,216,1,ok
A0A0C4E313_taxID_644358_model_A,A0A0C4E313,203,1,ok
A0A423VK10_taxID_252740_model_A,A0A423VK10,156,1,ok
A0A423X4F6_taxID_1230097_model_A,A0A423X4F6,217,1,ok
A0A423X630_taxID_448051_model_A,A0A423X630,217,1,ok
A0A4P7N5I7_taxID_318829_model_A,A0A4P7N5I7,218,1,ok
A0A6P8BBR4_taxID_148305_model_A,A0A6P8BBR4,218,1,ok
A0AAN6ND86_taxID_303347_model_A,A0AAN6ND86,220,1,ok
A0ABQ8N365_taxID_148305_model_A,A0ABQ8N365,218,1,ok
A0ABR1PNW0_taxID_83184_model_A,A0ABR1PNW0,219,1,ok
A0ABR3X454_taxID_127596_model_A,A0ABR3X454,214,1,ok
A0ABR4F7J8_taxID_105482_model_A,A0ABR4F7J8,219,1,ok
G4MTU8_taxID_242507_model_A,G4MTU8,218,1,ok
S3C8M1_taxID_1262450_model_A,S3C8M1,156,1,ok
S3D638_taxID_1116229_model,S3D638,292,1,ok
S3DFC4_taxID_1116229_model_A,S3DFC4,191,1,ok
S7ZZK0_taxID_1284197_model_A,S7ZZK0,337,1,ok
S8A895_taxID_1284197_model,S8A895,208,1,ok
S8AAI6_taxID_1284197_model,S8AAI6,392,1,ok
S8AEV1_taxID_1284197_model,S8AEV1,171,1,ok
A0AAV9XGV3_taxID_2528407_model_A,A0AAV9XGV3,172,1,ok
S8AP51_taxID_1284197_model_A,S8AP51,224,1,ok
S8AXM2_taxID_1284197_model,S8AXM2,221,1,ok
S8BXK9_taxID_1284197_model,S8BXK9,198,1,ok
S8DUL4_taxID_2126942_model,S8DUL4,99,1,ok
S8EQQ2_taxID_2126942_model_A,S8EQQ2,56,1,ok
S8FTY5_taxID_2126942_model_A,S8FTY5,146,1,ok
T5A6R2_taxID_911162_model,T5A6R2,113,1,ok
T5ABD2_taxID_911162_model,T5ABD2,124,1,ok
T5ANU5_taxID_911162_model,T5ANU5,138,1,ok
U1G4R5_taxID_1263415_model,U1G4R5,151,1,ok
A0A8H7E394_taxID_364733_model,A0A8H7E394,152,1,ok
U1HKV1_taxID_1263415_model,U1HKV1,173,1,ok
U1HZ89_taxID_1263415_model,U1HZ89,158,1,ok
A0A8H7E323_taxID_364733_model_A,A0A8H7E323,167,1,ok
U4L2I7_taxID_1076935_model,U4L2I7,195,1,ok
U4LH50_taxID_1076935_model,U4LH50,181,1,ok
U7PQI0_taxID_1391915_model,U7PQI0,162,1,ok
A0A0C2IMK2_taxID_1398154_model,A0A0C2IMK2,151,1,ok
V2XB88_taxID_1381753_model,V2XB88,276,1,ok
W3WHW9_taxID_1229662_model,W3WHW9,168,1,ok
W3WKD9_taxID_1229662_model,W3WKD9,129,1,ok
W3X0R7_taxID_1229662_model_A,W3X0R7,382,1,ok
W3XKJ8_taxID_1229662_model,W3XKJ8,187,1,ok
W6YQP8_taxID_930090_model,W6YQP8,243,1,ok
W7EAK6_taxID_930091_model,W7EAK6,184,1,ok
M2UAA8_taxID_701091_model,M2UAA8,141,1,ok
N4X0Z4_taxID_665024_model,N4X0Z4,195,1,ok
W6XZQ4_taxID_930089_model,W6XZQ4,188,1,ok
W7EC18_taxID_930091_model,W7EC18,237,1,ok
W6XT64_taxID_930089_model,W6XT64,236,1,ok
W7HVJ8_taxID_1043628_model_A,W7HVJ8,168,1,ok
W7HXW7_taxID_1043628_model_A,W7HXW7,217,1,ok
W7I5U6_taxID_1043628_model,W7I5U6,212,1,ok
W7I6I3_taxID_1043628_model,W7I6I3,212,1,ok
W9BZD3_taxID_1432307_model_A,W9BZD3,132,1,ok
A0A5M9J5P0_taxID_38448_model,A0A5M9J5P0,151,1,ok
A0A5N6JNB3_taxID_61186_model_A,A0A5N6JNB3,161,1,ok
A0A8A3P2H8_taxID_61207_model,A0A8A3P2H8,133,1,ok
A0A9X0ASR5_taxID_352851_model,A0A9X0ASR5,152,1,ok
W9C785_taxID_1432307_model,W9C785,176,1,ok
W9CSJ2_taxID_1432307_model,W9CSJ2,216,1,ok
W9NIJ9_taxID_1080344_model,W9NIJ9,442,1,ok
A0A395MU79_taxID_2675880_model,A0A395MU79,455,1,ok
A0A559LTH3_taxID_61366_model_A,A0A559LTH3,415,1,ok
W9YGL3_taxID_1182541_model,W9YGL3,198,1,ok
A0A0D1YWF9_taxID_1016849_model_A,A0A0D1YWF9,199,1,ok
A0A0D1YXH7_taxID_91928_model,A0A0D1YXH7,194,1,ok
A0A0D1Z6F1_taxID_569365_model,A0A0D1Z6F1,196,1,ok
A0A0D2BUH7_taxID_348802_model,A0A0D2BUH7,199,1,ok
A0A0D2CEU5_taxID_215243_model,A0A0D2CEU5,200,1,ok
A0A0D2CK37_taxID_1851006_model,A0A0D2CK37,198,1,ok
A0A0D2E0K9_taxID_1442368_model,A0A0D2E0K9,196,1,ok
A0A0D2KPV7_taxID_1442371_model,A0A0D2KPV7,196,1,ok
A0A0N1HAY8_taxID_1664694_model,A0A0N1HAY8,175,1,ok
A0A177F584_taxID_254056_model,A0A177F584,196,1,ok
A0A178D5B3_taxID_856822_model,A0A178D5B3,197,1,ok
A0A1C1CL76_taxID_86049_model,A0A1C1CL76,199,1,ok
A0A438NFU9_taxID_212818_model,A0A438NFU9,196,1,ok
A0AAN6IHH2_taxID_2486360_model_A,A0AAN6IHH2,196,1,ok
A0AAN6IWZ5_taxID_5970_model,A0AAN6IWZ5,198,1,ok
A0AAN6J193_taxID_5970_model,A0AAN6J193,193,1,ok
A0AAV9QK65_taxID_1690605_model,A0AAV9QK65,202,1,ok
A0ABR0IZ02_taxID_1016849_model_A,A0ABR0IZ02,199,1,ok
H6C7R7_taxID_858893_model,H6C7R7,198,1,ok
V9DGU7_taxID_1279043_model,V9DGU7,198,1,ok
W2RM76_taxID_1220924_model,W2RM76,198,1,ok
W9VNH1_taxID_1182544_model,W9VNH1,197,1,ok
W9X9Z6_taxID_1182543_model,W9X9Z6,197,1,ok
W9XMU2_taxID_1182542_model,W9XMU2,199,1,ok
X0H685_taxID_1089457_model_A,X0H685,464,1,ok
X0MJE3_taxID_1089449_model_A,X0MJE3,395,1,ok
A0A014PNW6_taxID_568076_model_A,A0A014PNW6,0,0,no_cterm
A0A017SF68_taxID_1388766_model_A,A0A017SF68,0,0,no_cterm
A0A2J6TCP2_taxID_1095630_model,A0A2J6TCP2,0,0,no_cterm
A0A066X7V3_taxID_1173701_model_A,A0A066X7V3,0,0,no_cterm
A0A067MJR9_taxID_930990_model,A0A067MJR9,0,0,no_cterm
A0A074RSY5_taxID_1423351_model,A0A074RSY5,0,0,no_cterm
A0A093VIP7_taxID_1077442_model,A0A093VIP7,0,0,no_cterm
A0A0B2WQI7_taxID_1081103_model_A,A0A0B2WQI7,0,0,no_cterm
A0A0B4EN03_taxID_3151832_model,A0A0B4EN03,0,0,no_cterm
A0A167KGF5_taxID_1649241_model,A0A167KGF5,0,0,no_cterm
A0A0B7FT97_taxID_1108050_model_A,A0A0B7FT97,0,0,no_cterm
A0A0B7KFX7_taxID_29856_model,A0A0B7KFX7,0,0,no_cterm
A0A0C9Z647_taxID_765257_model_A,A0A0C9Z647,0,0,no_cterm
A0A0C3RQX3_taxID_745531_model,A0A0C3RQX3,0,0,no_cterm
A0A0C9TZW6_taxID_664439_model_A,A0A0C9TZW6,0,0,no_cterm
A0A0D0EB00_taxID_930991_model,A0A0D0EB00,0,0,no_cterm
A0A0C9SMC2_taxID_664439_model,A0A0C9SMC2,0,0,no_cterm
A0A0D2AGE3_taxID_253628_model_A,A0A0D2AGE3,0,0,no_cterm
A0A0D2ANN3_taxID_253628_model_A,A0A0D2ANN3,0,0,no_cterm
A0A0D2CGS3_taxID_569365_model,A0A0D2CGS3,0,0,no_cterm
A0A0D2D9V1_taxID_569365_model,A0A0D2D9V1,0,0,no_cterm
A0A0D2FU82_taxID_1442369_model,A0A0D2FU82,0,0,no_cterm
A0A0D6R7V1_taxID_56994_model,A0A0D6R7V1,0,0,no_cterm
A0A0F2M048_taxID_1397361_model,A0A0F2M048,0,0,no_cterm
A0A0G4KZ42_taxID_100787_model,A0A0G4KZ42,0,0,no_cterm
A0A0H1B458_taxID_2060906_model,A0A0H1B458,0,0,no_cterm
A0A0H1BKR6_taxID_2060906_model,A0A0H1BKR6,0,0,no_cterm
A0A2B7WN75_taxID_2060905_model,A0A2B7WN75,0,0,no_cterm
A0ACC1QU05_taxID_468837_model,A0ACC1QU05,0,0,no_cterm
A0A0K6GC82_taxID_456999_model_A,A0A0K6GC82,0,0,no_cterm
A0A0K6GCX1_taxID_456999_model_A,A0A0K6GCX1,0,0,no_cterm
A0A0K6GD51_taxID_456999_model,A0A0K6GD51,0,0,no_cterm
A0A8H3AJB0_taxID_456999_model,A0A8H3AJB0,0,0,no_cterm
A0A0K6GJ17_taxID_456999_model,A0A0K6GJ17,0,0,no_cterm
A0A0U1M3F3_taxID_28573_model,A0A0U1M3F3,0,0,no_cterm
A0A0U5CC61_taxID_454130_model,A0A0U5CC61,0,0,no_cterm
A0ABR4KER6_taxID_1810923_model,A0ABR4KER6,0,0,no_cterm
A0A139I097_taxID_113226_model,A0A139I097,0,0,no_cterm
A0A139H835_taxID_321146_model_A,A0A139H835,0,0,no_cterm
A0A164MPH2_taxID_1314777_model,A0A164MPH2,0,0,no_cterm
A0A164RBJ3_taxID_1314777_model,A0A164RBJ3,0,0,no_cterm
A0A165XBZ9_taxID_1314776_model,A0A165XBZ9,0,0,no_cterm
A0A164SP08_taxID_1314777_model_A,A0A164SP08,0,0,no_cterm
A0A165F8M0_taxID_1314781_model,A0A165F8M0,0,0,no_cterm
A0A165YMC5_taxID_1314776_model,A0A165YMC5,0,0,no_cterm
A0A166AA12_taxID_1314776_model,A0A166AA12,0,0,no_cterm
A0A166DTV9_taxID_1314776_model_A,A0A166DTV9,0,0,no_cterm
A0A166DZL8_taxID_1314776_model_A,A0A166DZL8,0,0,no_cterm
A0A164PTM7_taxID_1314777_model_A,A0A164PTM7,0,0,no_cterm
A0A166DZQ5_taxID_1314776_model_A,A0A166DZQ5,0,0,no_cterm
A0A164PTP5_taxID_1314777_model_A,A0A164PTP5,0,0,no_cterm
A0A166TRG0_taxID_708197_model_A,A0A166TRG0,0,0,no_cterm
A0A167BY34_taxID_1573173_model_A,A0A167BY34,0,0,no_cterm
A0A168H3F0_taxID_1081108_model,A0A168H3F0,0,0,no_cterm
A0A179IMT0_taxID_2714763_model_A,A0A179IMT0,0,0,no_cterm
A0A194XG95_taxID_149040_model,A0A194XG95,0,0,no_cterm
A0A2J6RQI7_taxID_1149755_model,A0A2J6RQI7,0,0,no_cterm
A0A1B7XTQ0_taxID_759273_model_A,A0A1B7XTQ0,0,0,no_cterm
A0AAV9T8U9_taxID_1209068_model_A,A0AAV9T8U9,0,0,no_cterm
A0AAX4IXQ2_taxID_34406_model_A,A0AAX4IXQ2,0,0,no_cterm
A0A1L7VXS6_taxID_1227346_model,A0A1L7VXS6,0,0,no_cterm
A0A1L7U9F0_taxID_192010_model,A0A1L7U9F0,0,0,no_cterm
A0A365NBJ9_taxID_948311_model,A0A365NBJ9,0,0,no_cterm
A0A8H5E686_taxID_48485_model,A0A8H5E686,0,0,no_cterm
A0A8H5L7U2_taxID_56676_model,A0A8H5L7U2,0,0,no_cterm
A0A8H5NBS9_taxID_42672_model,A0A8H5NBS9,0,0,no_cterm
A0A9Q9RSP5_taxID_5127_model,A0A9Q9RSP5,0,0,no_cterm
A0A1L7XKZ7_taxID_576137_model,A0A1L7XKZ7,0,0,no_cterm
A0A1L9Q0K3_taxID_1036611_model_A,A0A1L9Q0K3,0,0,no_cterm
A0A1L9RUP8_taxID_1073089_model,A0A1L9RUP8,0,0,no_cterm
A0A1L9T527_taxID_1036612_model,A0A1L9T527,0,0,no_cterm
A0A1S8B326_taxID_420778_model,A0A1S8B326,0,0,no_cterm
A0A1V6N9N8_taxID_60169_model_A,A0A1V6N9N8,0,0,no_cterm
A0A1V8SXJ4_taxID_1507870_model,A0A1V8SXJ4,0,0,no_cterm
A0A1V8TPK1_taxID_1507870_model,A0A1V8TPK1,0,0,no_cterm
A0A1X7RXX1_taxID_1276538_model,A0A1X7RXX1,0,0,no_cterm
A0A0F4G9M2_taxID_1047168_model,A0A0F4G9M2,0,0,no_cterm
A0A1Z5SRG5_taxID_1157616_model_A,A0A1Z5SRG5,0,0,no_cterm
A0A218ZGH0_taxID_2795749_model,A0A218ZGH0,0,0,no_cterm
A0A232LQ58_taxID_519963_model,A0A232LQ58,0,0,no_cterm
A0A254U1W7_taxID_5061_model,A0A254U1W7,0,0,no_cterm
A0A2B7YDC2_taxID_1447875_model,A0A2B7YDC2,0,0,no_cterm
A0A2C5YA96_taxID_2004952_model,A0A2C5YA96,0,0,no_cterm
A0A2C5YLV5_taxID_1399860_model_A,A0A2C5YLV5,0,0,no_cterm
A0A2S6CMG2_taxID_357750_model,A0A2S6CMG2,0,0,no_cterm
A0A9P3CZ20_taxID_84275_model,A0A9P3CZ20,0,0,no_cterm
A0A2G7FK12_taxID_656916_model,A0A2G7FK12,0,0,no_cterm
A0A0F0IFR5_taxID_1403190_model_A,A0A0F0IFR5,0,0,no_cterm
A0A0L1IR14_taxID_1509407_model_A,A0A0L1IR14,0,0,no_cterm
A0A5N6X503_taxID_1034303_model,A0A5N6X503,0,0,no_cterm
A0A2H3TBA4_taxID_5507_model,A0A2H3TBA4,0,0,no_cterm
A0A2H3GPA0_taxID_327505_model,A0A2H3GPA0,0,0,no_cterm
A0A395T9H7_taxID_694270_model,A0A395T9H7,0,0,no_cterm
A0A3L6NGQ8_taxID_396571_model,A0A3L6NGQ8,0,0,no_cterm
A0A420RTV3_taxID_5507_model,A0A420RTV3,0,0,no_cterm
A0A4Q2VB57_taxID_451672_model,A0A4Q2VB57,0,0,no_cterm
A0A8H5EP99_taxID_5507_model,A0A8H5EP99,0,0,no_cterm
A0A9P8IQL2_taxID_1042133_model,A0A9P8IQL2,0,0,no_cterm
W9KFD5_taxID_660027_model,W9KFD5,0,0,no_cterm
A0A2H3TN46_taxID_5507_model,A0A2H3TN46,0,0,no_cterm
A0A0P7BUG0_taxID_78410_model,A0A0P7BUG0,0,0,no_cterm
A0A559KXI7_taxID_61366_model,A0A559KXI7,0,0,no_cterm
A0A5C6SLM6_taxID_61366_model,A0A5C6SLM6,0,0,no_cterm
A0A8K0RHX5_taxID_61284_model,A0A8K0RHX5,0,0,no_cterm
A0A9P5AA35_taxID_44412_model,A0A9P5AA35,0,0,no_cterm
A0ABZ2XAZ6_taxID_5515_model,A0ABZ2XAZ6,0,0,no_cterm
N1S2R4_taxID_2502994_model,N1S2R4,0,0,no_cterm
W9NVV5_taxID_1080344_model,W9NVV5,0,0,no_cterm
X0H0C8_taxID_1089457_model,X0H0C8,0,0,no_cterm
X0J270_taxID_1089451_model,X0J270,0,0,no_cterm
A0A2I2G6A8_taxID_1392250_model_A,A0A2I2G6A8,0,0,no_cterm
A0A2J6PH00_taxID_2082293_model,A0A2J6PH00,0,0,no_cterm
A0A1L7U023_taxID_192010_model,A0A1L7U023,0,0,no_cterm
A0A1L7VKD7_taxID_1227346_model,A0A1L7VKD7,0,0,no_cterm
A0A2H3SBP2_taxID_5127_model,A0A2H3SBP2,0,0,no_cterm
A0A365N5T6_taxID_948311_model,A0A365N5T6,0,0,no_cterm
A0A3L6NA93_taxID_396571_model,A0A3L6NA93,0,0,no_cterm
A0A420TYN1_taxID_948311_model,A0A420TYN1,0,0,no_cterm
A0A8H4SZ29_taxID_282569_model,A0A8H4SZ29,0,0,no_cterm
A0A8H4ZJ61_taxID_48485_model,A0A8H4ZJ61,0,0,no_cterm
A0A8H5IDB1_taxID_751941_model,A0A8H5IDB1,0,0,no_cterm
A0A8H5J841_taxID_47803_model_A,A0A8H5J841,0,0,no_cterm
A0A8H5KKH2_taxID_48495_model,A0A8H5KKH2,0,0,no_cterm
A0A8H5TCK8_taxID_48507_model,A0A8H5TCK8,0,0,no_cterm
A0A8H5WV73_taxID_42747_model,A0A8H5WV73,0,0,no_cterm
A0AAE8MIP3_taxID_33205_model_A,A0AAE8MIP3,0,0,no_cterm
S0E8H5_taxID_1279085_model,S0E8H5,0,0,no_cterm
A0A2P5IEE2_taxID_158607_model_A,A0A2P5IEE2,0,0,no_cterm
A0A2P6U0E0_taxID_3076_model,A0A2P6U0E0,0,0,no_cterm
A0A2T6ZWP4_taxID_42251_model_A,A0A2T6ZWP4,0,0,no_cterm
A0A2W1DIA7_taxID_45151_model,A0A2W1DIA7,0,0,no_cterm
B2VXX3_taxID_426418_model,B2VXX3,0,0,no_cterm
A0A317SFD2_taxID_42249_model_A,A0A317SFD2,0,0,no_cterm
A0A319CQ88_taxID_1448315_model,A0A319CQ88,0,0,no_cterm
A0A365NEN8_taxID_948311_model,A0A365NEN8,0,0,no_cterm
A0A1L7V9Q4_taxID_1227346_model,A0A1L7V9Q4,0,0,no_cterm
A0A2H3TEA3_taxID_5507_model,A0A2H3TEA3,0,0,no_cterm
A0A2K0VYA6_taxID_42673_model,A0A2K0VYA6,0,0,no_cterm
A0A420SI55_taxID_948311_model,A0A420SI55,0,0,no_cterm
A0A559LGU5_taxID_61366_model,A0A559LGU5,0,0,no_cterm
A0A8H4JW98_taxID_78861_model,A0A8H4JW98,0,0,no_cterm
A0A8H4Z2B8_taxID_48485_model,A0A8H4Z2B8,0,0,no_cterm
A0A8H5UEG0_taxID_48490_model,A0A8H5UEG0,0,0,no_cterm
A0A8H6DCF2_taxID_78864_model,A0A8H6DCF2,0,0,no_cterm
A0A8H6GNV5_taxID_100902_model,A0A8H6GNV5,0,0,no_cterm
A0A8J5TU76_taxID_485398_model,A0A8J5TU76,0,0,no_cterm
A0A8J5UES2_taxID_96318_model,A0A8J5UES2,0,0,no_cterm
A0A8K0RPH1_taxID_61284_model,A0A8K0RPH1,0,0,no_cterm
A0A9P7H5X9_taxID_40199_model,A0A9P7H5X9,0,0,no_cterm
A0A9P7HDS4_taxID_221167_model,A0A9P7HDS4,0,0,no_cterm
A0AAE8SHR8_taxID_33205_model,A0AAE8SHR8,0,0,no_cterm
N1S4I7_taxID_2502994_model,N1S4I7,0,0,no_cterm
N4U7L8_taxID_1229664_model,N4U7L8,0,0,no_cterm
S0DWQ5_taxID_1279085_model,S0DWQ5,0,0,no_cterm
W9PMP4_taxID_1080344_model,W9PMP4,0,0,no_cterm
X0C2E3_taxID_1089458_model,X0C2E3,0,0,no_cterm
X0IFH8_taxID_1089457_model,X0IFH8,0,0,no_cterm
X0IWM8_taxID_1089451_model,X0IWM8,0,0,no_cterm
X0LDN5_taxID_1089449_model,X0LDN5,0,0,no_cterm
A0A366S9U2_taxID_231269_model,A0A366S9U2,0,0,no_cterm
A0A370PME4_taxID_1353007_model,A0A370PME4,0,0,no_cterm
G3XR01_taxID_380704_model,G3XR01,0,0,no_cterm
A0A4Y8DFL1_taxID_38488_model_A,A0A4Y8DFL1,0,0,no_cterm
A0A395IYP4_taxID_38457_model,A0A395IYP4,0,0,no_cterm
A0A395N2T3_taxID_2675880_model_A,A0A395N2T3,0,0,no_cterm
A0A395SCU4_taxID_694270_model,A0A395SCU4,0,0,no_cterm
A0A397S017_taxID_658196_model,A0A397S017,0,0,no_cterm
A0A397SZQ9_taxID_658196_model,A0A397SZQ9,0,0,no_cterm
A0A9N9ERA4_taxID_1348616_model,A0A9N9ERA4,0,0,no_cterm
A0A397VUF2_taxID_44941_model_A,A0A397VUF2,0,0,no_cterm
A0A397W4L1_taxID_44941_model_A,A0A397W4L1,0,0,no_cterm
A0A3D8SZ54_taxID_565419_model_A,A0A3D8SZ54,0,0,no_cterm
A0A8H6J6I2_taxID_2175907_model,A0A8H6J6I2,0,0,no_cterm
A0A9N9V829_taxID_160324_model,A0A9N9V829,0,0,no_cterm
A0A9N9ZBS2_taxID_160281_model,A0A9N9ZBS2,0,0,no_cterm
A0A3M6XNY6_taxID_91943_model,A0A3M6XNY6,0,0,no_cterm
A0A3M7A8N2_taxID_91943_model_A,A0A3M7A8N2,0,0,no_cterm
A0A3M7AVK4_taxID_91943_model,A0A3M7AVK4,0,0,no_cterm
A0A3N4LI62_taxID_1051890_model_A,A0A3N4LI62,0,0,no_cterm
A0A428SIW1_taxID_1325733_model,A0A428SIW1,0,0,no_cterm
A0A3M2RUE8_taxID_2010991_model,A0A3M2RUE8,0,0,no_cterm
A0A428QKN7_taxID_1325734_model,A0A428QKN7,0,0,no_cterm
A0A428TH55_taxID_2604345_model,A0A428TH55,0,0,no_cterm
A0A428U0B8_taxID_131363_model,A0A428U0B8,0,0,no_cterm
A0A430LRW5_taxID_1147111_model,A0A430LRW5,0,0,no_cterm
A0A9P9HAD7_taxID_169388_model,A0A9P9HAD7,0,0,no_cterm
A0ACC0QEY9_taxID_1328300_model,A0ACC0QEY9,0,0,no_cterm
A0ACD3ZFV0_taxID_2747967_model,A0ACD3ZFV0,0,0,no_cterm
A0A430L7E7_taxID_1147111_model,A0A430L7E7,0,0,no_cterm
A0A428RL23_taxID_1325733_model,A0A428RL23,0,0,no_cterm
A0A428TSX4_taxID_2604345_model,A0A428TSX4,0,0,no_cterm
A0A9W8WCQ7_taxID_1435070_model,A0A9W8WCQ7,0,0,no_cterm
A0A436ZY08_taxID_97331_model,A0A436ZY08,0,0,no_cterm
A0A437AF91_taxID_97331_model,A0A437AF91,0,0,no_cterm
A0A7C8K022_taxID_2813651_model,A0A7C8K022,0,0,no_cterm
A0A7C8NPI3_taxID_2813651_model,A0A7C8NPI3,0,0,no_cterm
A0A7C8PCL3_taxID_2813651_model,A0A7C8PCL3,0,0,no_cterm
A0A7C8R885_taxID_2813651_model,A0A7C8R885,0,0,no_cterm
A0AAN8RFG6_taxID_47235_model,A0AAN8RFG6,0,0,no_cterm
A0AAV9X4Y9_taxID_2528407_model,A0AAV9X4Y9,0,0,no_cterm
G1XSL1_taxID_756982_model,G1XSL1,0,0,no_cterm
A0A439D650_taxID_363999_model,A0A439D650,0,0,no_cterm
A0A484G5S9_taxID_1213857_model,A0A484G5S9,0,0,no_cterm
A0A4R8QDR2_taxID_1347390_model,A0A4R8QDR2,0,0,no_cterm
A0A4R8TK94_taxID_1347389_model,A0A4R8TK94,0,0,no_cterm
N4VXH0_taxID_1213857_model,N4VXH0,0,0,no_cterm
A0A4R8RKK0_taxID_5466_model,A0A4R8RKK0,0,0,no_cterm
A0A4S2MRG4_taxID_341454_model_A,A0A4S2MRG4,0,0,no_cterm
A0A4T0VHK0_taxID_80884_model_A,A0A4T0VHK0,0,0,no_cterm
A0A4U6XEV8_taxID_1306861_model,A0A4U6XEV8,0,0,no_cterm
A0A4V3HTN3_taxID_5466_model,A0A4V3HTN3,0,0,no_cterm
A0A4Y9Y0E1_taxID_34475_model,A0A4Y9Y0E1,0,0,no_cterm
A0A507EUL6_taxID_246404_model_A,A0A507EUL6,0,0,no_cterm
A0A507FDJ6_taxID_246404_model_A,A0A507FDJ6,0,0,no_cterm
A0A5J5EMH3_taxID_1250544_model,A0A5J5EMH3,0,0,no_cterm
A0A5M3M638_taxID_741705_model_A,A0A5M3M638,0,0,no_cterm
A0A5N5XA86_taxID_41062_model,A0A5N5XA86,0,0,no_cterm
A0A5N6F3V1_taxID_986946_model_A,A0A5N6F3V1,0,0,no_cterm
A0A5N6W347_taxID_1034304_model,A0A5N6W347,0,0,no_cterm
A0A5N6ZG89_taxID_138285_model,A0A5N6ZG89,0,0,no_cterm
A0A5N7CXX6_taxID_1506151_model_A,A0A5N7CXX6,0,0,no_cterm
A0A6A5KTX3_taxID_184978_model,A0A6A5KTX3,0,0,no_cterm
A0A6A5Q6R0_taxID_50730_model,A0A6A5Q6R0,0,0,no_cterm
A0A6A5QMV1_taxID_50730_model,A0A6A5QMV1,0,0,no_cterm
A0A6A5R0I7_taxID_50730_model,A0A6A5R0I7,0,0,no_cterm
A0A6A7B1V5_taxID_1408161_model,A0A6A7B1V5,0,0,no_cterm
A0A8H7JEC5_taxID_205686_model,A0A8H7JEC5,0,0,no_cterm
A0A9P4WA51_taxID_90978_model,A0A9P4WA51,0,0,no_cterm
A0A9Q8Z1I0_taxID_95742_model,A0A9Q8Z1I0,0,0,no_cterm
A0A6A5T3M9_taxID_706981_model,A0A6A5T3M9,0,0,no_cterm
A0A6A5W1H6_taxID_1392246_model,A0A6A5W1H6,0,0,no_cterm
A0A6A5WZ58_taxID_1392246_model,A0A6A5WZ58,0,0,no_cterm
A0A6A6AE22_taxID_1392245_model,A0A6A6AE22,0,0,no_cterm
A0A6A6AS90_taxID_1392245_model_A,A0A6A6AS90,0,0,no_cterm
A0A6A6FJM6_taxID_717836_model,A0A6A6FJM6,0,0,no_cterm
A0A6A6IQS2_taxID_390896_model,A0A6A6IQS2,0,0,no_cterm
A0A6A6JQ96_taxID_318751_model,A0A6A6JQ96,0,0,no_cterm
A0A6A6RBG0_taxID_390894_model_A,A0A6A6RBG0,0,0,no_cterm
A0A6A6VVH4_taxID_470096_model,A0A6A6VVH4,0,0,no_cterm
A0A6A7A461_taxID_1469910_model,A0A6A7A461,0,0,no_cterm
A0A6G1J6M2_taxID_1168545_model,A0A6G1J6M2,0,0,no_cterm
A0A6G1JZ99_taxID_1314801_model,A0A6G1JZ99,0,0,no_cterm
A0A6A5YHD3_taxID_690887_model,A0A6A5YHD3,0,0,no_cterm
A0A7C8IE08_taxID_100035_model,A0A7C8IE08,0,0,no_cterm
A0A7C8M1Q1_taxID_100035_model,A0A7C8M1Q1,0,0,no_cterm
A0AAN8RZ95_taxID_74498_model,A0AAN8RZ95,0,0,no_cterm
A0A7C8V132_taxID_2813651_model,A0A7C8V132,0,0,no_cterm
A0AAV9W3C3_taxID_47236_model_A,A0AAV9W3C3,0,0,no_cterm
A0A7D8UYH4_taxID_1316786_model,A0A7D8UYH4,0,0,no_cterm
A0A7R7XXA9_taxID_1220207_model,A0A7R7XXA9,0,0,no_cterm
A0A7U2R2A5_taxID_332952_model,A0A7U2R2A5,0,0,no_cterm
A0A1S9DK56_taxID_5062_model_A,A0A1S9DK56,0,0,no_cterm
A0A5N6H6S4_taxID_5059_model_A,A0A5N6H6S4,0,0,no_cterm
A0AB74CDD4_taxID_5059_model,A0AB74CDD4,0,0,no_cterm
A0A8E2ERP3_taxID_574774_model,A0A8E2ERP3,0,0,no_cterm
A0A8E2JVK2_taxID_574774_model_A,A0A8E2JVK2,0,0,no_cterm
A0A8H2ZZ57_taxID_456999_model_A,A0A8H2ZZ57,0,0,no_cterm
A0A0K6GCM0_taxID_456999_model_A,A0A0K6GCM0,0,0,no_cterm
A0A8H3BP52_taxID_456999_model,A0A8H3BP52,0,0,no_cterm
A0A8H3CUW5_taxID_456999_model_A,A0A8H3CUW5,0,0,no_cterm
A0A074RRF8_taxID_1423351_model_A,A0A074RRF8,0,0,no_cterm
A0A8H3DH08_taxID_456999_model_A,A0A8H3DH08,0,0,no_cterm
A0A8H3DKS2_taxID_456999_model_A,A0A8H3DKS2,0,0,no_cterm
A0A8H3I9E9_taxID_1903189_model,A0A8H3I9E9,0,0,no_cterm
A0A8H3J0U5_taxID_116794_model,A0A8H3J0U5,0,0,no_cterm
A0A8H3LDJ6_taxID_94130_model,A0A8H3LDJ6,0,0,no_cterm
